Name,auction_value
Adam Oller,5502880719198642.0
Luke Murphy,5503711200001309.0
Mauricio Veliz,5506106110984833.0
Corbin Martin,5508085054260810.0
Devereaux Harrison,5517034404661356.0
Pedro Reyes,5519798037089507.0
Cory Lewis,5519952027376389.0
Bradley Hanner,5522847225724541.0
Dom Hamel,5523449400585766.0
Tyler Woessner,5524140718992315.0
Wesley Moore,5525791811425243.0
Danis Correa,5529475307147887.0
Jacob Steinmetz,5530317461238788.0
Pablo Aldonis,5542113948381409.0
Hobie Harris,5547395884631323.0
Kyle Tyler,5551034922360185.0
Tanner Dodson,5559270417116177.0
Robby Ahlstrom,5564436613407060.0
Brian Fitzpatrick,5570150815645227.0
Tyler Schlaffer,5590511051690245.0
Stefan Raeth,5590852146801746.0
David Sandlin,5595075197955833.0
Jared Poland,5597056836917677.0
Jeremy Lee,5597892690001914.0
Matthew Bollenbacher,5598845005595702.0
Peyton Alford,5599772358081200.0
Joan Adon,5602410441046420.0
Ruben Galindo,5602411474771994.0
Jhonathan Díaz,5603329534377107.0
Juan Sanchez,5604188223834482.0
Wilkin Ramos,5611611057088297.0
Jonathan Bowlan,5612189622283464.0
Yoldin De La Paz,5625506576644906.0
Alain Pena,5626922990108662.0
A.J. Blubaugh,5628678326488662.0
Camilo Hernandez,5629302821660740.0
Zach Peek,5638001452121225.0
Daniel Juarez,5643205846210082.0
Steven Sanchez,5648037771995872.0
Jesse Hahn,5652880663811483.0
Jamison Hill,5654370618994474.0
Houston Harding,5662531208725312.0
Harold Chirino,5662707578070575.0
Brody Rodning,5663062918909951.0
Trey McGough,5663726783857490.0
Chase Lee,5666158876194366.0
Zach Barnes,5670398194463029.0
Jose Gonzalez,5673855810334416.0
Shane Drohan,5679365924953163.0
Tristan Garnett,5685514872281196.0
Tyler Stuart,5688218004770232.0
Chase Hampton,5690601543097619.0
Cole Paplham,5695194508634327.0
Enmanuel Pinales,5695611252006600.0
Zane Morehouse,5697407037393974.0
Steven Echavarria,5699508777037934.0
J.P. Massey,5700655313011854.0
Cy Nielson,5700967290312788.0
Trevor McDonald,5703147029014697.0
Brett de Geus,5704663160385115.0
Kyle Brnovich,5707477950864709.0
Jeff Belge,5708876816830847.0
Elmer Rodriguez-Cruz,5710076238633305.0
Serafino Brito,5720910436432698.0
Brian Gonzalez,5721366938990669.0
Cory Wall,5725985548305446.0
Austin Pope,5727387915540849.0
Jaylen Nowlin,5729732035293382.0
Hunter Kublick,5745054762336662.0
Antonio Menendez,5745850617468943.0
Luis Pacheco,5753741236487767.0
Kenten Egbert,5754514202670265.0
Ben Peoples,5757205335416337.0
Jake Christianson,5761379687726126.0
Jacob Webb,5775604871409284.0
Jake Peppers,5776292066078572.0
Jonathan Brand,5780867168337778.0
Travis Adams,5784519130053836.0
Brad Deppermann,5787678489089203.0
Jaden Woods,5789634098849693.0
Josh Bostick,5791942150769357.0
Barrett Loseke,5792662058340404.0
Cristian Charle,5793535070837385.0
Cole Henry,5800762715338374.0
Keyshawn Askew,5802179759946811.0
Ricardo Brizuela,5805717085570996.0
Ricardo Velez,5806632437879118.0
Levi Wells,5815314802759364.0
T.J. Fondtain,5816875932544732.0
Matt Svanson,5819668932513073.0
Parker Messick,5827507315241462.0
Thomas Harrington,5844053350919890.0
Jarret Whorff,5849456543547932.0
Allan Winans,5854442717895478.0
Diego Granado,5858773793551927.0
Adam Stauffer,5861141699437066.0
Kyle Hill,5872505057963449.0
Thomas Farr,5874189378130850.0
Connor O'Halloran,5878749992423304.0
Zach Jacobs,5881089643818685.0
Joshua Cornielly,5885992669954961.0
Tyler Gough,5886428083219066.0
Robert Broom,5888020238020579.0
Kevin Herget,5891730264046603.0
Brody Hopkins,5892088840710290.0
Johnathan Harmon,5893296993014098.0
Charles King,5894663202944767.0
Justin Hagenman,5895397234146540.0
Joel Díaz,5908270727275408.0
Jackson Finley,5921386870917521.0
Jimmie Sherfy,5923968387304914.0
Hunter Barco,5926611499760529.0
Trent Sellers,5933469069031353.0
Tyler Clippard,5937707222295699.0
Alex Cook,5947240171567254.0
Avery Weems,5952236738259880.0
Sam Whiting,5953830526547568.0
Wander Arias,5959898403984488.0
Dylan Phillips,5971430770000284.0
Marco Jimenez,5983505191165597.0
Garrett Hawkins,6000242053440397.0
Ben Bowden,6014769143437251.0
Patrick Weigel,6033338590645414.0
Dylan DeLucia,6034303614156740.0
Adrian Quintana,6051029360573498.0
Brian Edgington,6051921718892161.0
Drew Dowd,6057314944941698.0
Brenan Hanifee,6062697627562087.0
Brett Wichrowski,6069320721624173.0
Daniel Nunez,6070581771753782.0
Gabriel Sosa,6071171408761371.0
Ethan Pecko,6076575556359422.0
Andry Lara,6095057599383812.0
Drake Fellows,6100428378640488.0
Jhosmer Alvarez,6105267530670526.0
Antonio Santos,6106164688260142.0
Nate Peterson,6109843290879630.0
Gabe Bierman,6110597320569014.0
Ricky Vanasco,6114136312239903.0
Alex Hoppe,6118724837752841.0
Wilking Rodríguez,6119792520520733.0
Jordan Mikel,6119808045782294.0
Yunior Marte,6121337669605517.0
Tyler Phillips,6122484638096655.0
Carlo Reyes,6133480839528955.0
Juan Burgos,6139372424109335.0
Jarlin Susana,6142915490715952.0
Wyatt Wendell,6151457587870491.0
Stevie Emanuels,6157301253934673.0
Nick Jones,6167719816365908.0
Jonathan Hughes,6171399878161702.0
Edinson Batista,6179875329619889.0
Noah Denoyer,6195014650990813.0
Austin Roberts,6204719380495638.0
Brayan Palencia,6209294275817378.0
Trent Harris,6210603687006654.0
Mitchell Tyranski,6214996327541223.0
Raul Brito,6221676408423410.0
Ryan Ramsey,6229116540842662.0
Thomas White,6232333976262422.0
Mauricio Estrella,6240239512279463.0
Hung-Leng Chang,6243119633290872.0
Ashton Izzi,6243766376735311.0
Riley Cornelio,6247583479286276.0
Logan Evans,6265312440753094.0
Reid Johnston,6270798762898086.0
John King,6285730614273897.0
Michael Sansone,6294911929434981.0
D.J. McCarty,6298855999670624.0
Brendan Beck,6313335052220623.0
Juan Bello,6318006909344141.0
Connor Thomas,6319411711682299.0
Jairo Solis,6321459853361897.0
Angel Roman,6323813231342965.0
Estibenzon Jimenez,6329293648604037.0
Cooper Chandler,6332023233718551.0
Julio Rodriguez,6333720483152232.0
Tim Naughton,6335424526574745.0
Ross Carver,6343668118861558.0
Hayden Minton,6346136034573303.0
Jorge Marcheco,6349077663657711.0
Wyatt Mills,6351551968994475.0
Tanner Hall,6352036669114294.0
Walin Castillo,6360985372271368.0
Jose Fleury,6363349180214293.0
Ryan Miller,6369458160061468.0
Kohl Franklin,6375785839935959.0
Josh Grosz,6377737075223705.0
Anthony Kay,6388806824558464.0
Scott Blewett,6391667802641481.0
Tanner Andrews,6419794203243074.0
Luis Medina,6421703211110257.0
Anthony Simonelli,6436574028747113.0
Lael Lockhart,6437138475493774.0
Hunter Gregory,6439610294583649.0
Bryan Chi,6441335894010381.0
Carson Pierce,6446250414375727.0
Raúl Alcantara,6458466791705145.0
Alec Baker,6460958933437902.0
Justin Lawson,6476481701172123.0
Juan Daniel Encarnacion,6479051383052852.0
Isaiah Campbell,6482198180298841.0
Carter Spivey,6485467628296412.0
Owen Wild,6487347683195693.0
Reid Schaller,6502640583105588.0
Christian MacLeod,6515441614126461.0
K.C. Hunt,6520787908374315.0
Jack Carey,6527935816485056.0
Ian Mejia,6530566475548688.0
Victor Lizarraga,6536072423640298.0
Henry Williams,6540656260846989.0
Logan Martin,6541629543143529.0
Franklin Gomez,6550477334636222.0
Michael Kennedy,6556987502074533.0
Bailey Dees,6557988555148817.0
Davis Polo,6573395407913078.0
Drew McDaniel,6573911378612536.0
John Klein,6575634022749522.0
Trenton Wallace,6576301893469666.0
Ike Buxton,6581425213385557.0
Fineas Del Bonta-Smith,6585962436493943.0
Angel Cuenca,6588210087457482.0
Justin Garza,6588367126313574.0
Edgar Moreta,6588373884065167.0
Benjamin Arias,6591875674201412.0
Ryan Rolison,6600270465840552.0
Logan Rinehart,6602663507928220.0
Jack Mahoney,6602852000975683.0
Cole Ayers,6602921717128029.0
Trey McLoughlin,6603700826137764.0
Dylan Ray,6603728743757265.0
Cody Laweryson,6612783580168648.0
Hayden Wynja,6647635021844033.0
Chris Murphy,6651337839303873.0
Chris Jefferson,6658396547898552.0
Ryan Lobus,6658637757146264.0
Drew Pomeranz,6661067764705747.0
Jared Karros,6665172713153795.0
Nico Zeglin,6667655295463157.0
Patrick Halligan,6671035420797447.0
Peter Van Loon,6672214275875795.0
Kyle Carr,6674426309238971.0
Will Sanders,6675140869575496.0
Joe Elbis,6677315913756062.0
River Ryan,6678028604169704.0
Kaleb Bowman,6682609999354151.0
Will Childers,6684932627437636.0
Tyson Guerrero,6686777062715584.0
Tyler Ivey,6694137999021659.0
Aneury Lora,6702679199363733.0
Rorik Maltrud,6706335777186306.0
Yunior Tur,6709913307126910.0
Nestor German,6711668281086417.0
Mason Fluharty,6713242192154914.0
Nic Swanson,6715303153365425.0
Jason Blanchard,6717598515501141.0
Trey Gibson,6723016725403320.0
Tyler Samaniego,6723650782724583.0
Ryan Boyer,6727769806852176.0
Shane Rademacher,6737588787232538.0
Luis De León,6740829186569283.0
Freddy Pacheco,6743937054318506.0
Evan Marshall,6757170867143016.0
Austin Warren,6758528835831011.0
Yorman Gomez,6763039128892297.0
Chase Costello,6764846802208079.0
Spencer Giesting,6766131939802772.0
Blas Castano,6775262524618177.0
Matt Hardy,6787038837111998.0
David Morgan,6793761580353920.0
Eccel Correa,6795786373893612.0
Thomas Ireland,6816738895237146.0
Will Rudy,6824996193528630.0
Connelly Early,6827041771119317.0
Inohan Paniagua,6838316438659997.0
Graeme Stinson,6839398524185003.0
Erick Rodriguez,6842873797900580.0
Sean Sullivan,6845892233858102.0
Christian McGowan,6851065766078240.0
Miguel Gomez,6851646652375810.0
Jonathan Pintaro,6853533815957033.0
Hunter Dula,6857624029784877.0
Grant Kipp,6866653178408170.0
Brusdar Graterol,6876408573463236.0
Junior Fernández,6877034541552296.0
Josh Taylor,6890285358834494.0
Jacob Watters,6891838201671432.0
Joey Mancini,6892561747976076.0
Brady Choban,6895580299517103.0
Brandon White,6904522136805869.0
Hunter Hayes,6911192664957069.0
Oddanier Mosqueda,6911624541076209.0
Chris Kachmar,6917222700946318.0
Chase Anderson,6917301964164673.0
Samuel Perez,6917484796210354.0
Manuel Castro,6918655384180530.0
Kohl Drake,6920376396645334.0
Luke Young,6923538506037268.0
T.J. Nichols,6924768894567475.0
Tyler Wells,6924971621629792.0
Cesar Lares,6928846465946930.0
Francisco Pérez,6936354236553236.0
Matt Krook,6936706929895788.0
Ian Bedell,6942381407954289.0
Corey Avant,6945824417314011.0
Jason Savacool,6947463650402125.0
Dakota Hudson,6948051281304182.0
Matt Cronin,6951376267839839.0
Mason Adams,6957879954639039.0
Ty Adcock,6963640914459231.0
Bodi Rascon,6964587313942225.0
Eric Lauer,6969962603973953.0
Blake Money,6972275960960036.0
Mat Olsen,6972764490055993.0
Chris Campos,6973124746839359.0
Trent Baker,6973469407945392.0
Nick Hull,6973940453175270.0
Hunter Stanley,6974360152857132.0
Lazaro Estrada,6984544667468692.0
Tyler Palm,6997863516213890.0
Chris McElvain,6998350141097571.0
Sam Hentges,7005556335364053.0
Nick Merkel,7012494145647740.0
Kevin Gowdy,7012851101300870.0
Ken Waldichuk,7016800640897064.0
Aldrin Batista,7019021629548999.0
Brody McCullough,7021545470076304.0
Adrian Houser,7026611608207824.0
Manuel Rodriguez,7028412773787853.0
Travis Kuhn,7028445400056097.0
Yenrri Rojas,7030933716690206.0
Cam Schlittler,7031800632123116.0
Wil Jensen,7051776101752908.0
Jack Wenninger,7052406051702699.0
Ty Langenberg,7054883301006154.0
Blake Burkhalter,7060689662227290.0
Dylan Carmouche,7063330320833839.0
Grayson Thurman,7071018085713297.0
Roel Garcia III,7071150626451944.0
Drew Rom,7075153548015310.0
Edgar Barclay,7076400864606746.0
Jack Hartman,7081456774704510.0
Jack Sinclair,7083077705337244.0
Codi Heuer,7091294935226766.0
JJ Goss,7095393045564520.0
Austin Bergner,7095604880190621.0
Cade Winquest,7111456400607285.0
Cedric De Grandpre,7118577373282228.0
Aidan Anderson,7123471674404860.0
Oliver Ortega,7127365490355351.0
Joe Jacques,7131584601632901.0
Karl Kauffmann,7131663348840402.0
Braxton Bragg,7146662919989869.0
Brandyn Garcia,7149014385831545.0
Zak Kent,7155487618035795.0
Nate Dahle,7170356325425636.0
Trevor Martin,7172224420250637.0
Pedro Da Costa Lemos,7178972442420325.0
Travis Sthele,7185345213805208.0
Dwayne Matos,7185652947519304.0
Brett Standlee,7193614931297090.0
Jean Pinto,7201654405225015.0
Blair Henley,7207092520201354.0
Braydon Tucker,7217636807779075.0
Cameron Foster,7218921437739069.0
Blake Wehunt,7225755836014427.0
Tyler Yankosky,7233472895216763.0
Nolan Hoffman,7238612510364568.0
Erik Tolman,7239200949116906.0
Blake Adams,7243718217769562.0
Ryan Murphy,7244352733557501.0
Drew Sommers,7251473116183902.0
Chandler Jozwiak,7251490171481181.0
Eric Silva,7252905979500610.0
Chase Cohen,7254174448144010.0
Joe Nahas,7261500292029400.0
Drew Parrish,7262454895593194.0
Frankie Scalzo Jr.,7268110144133830.0
Tekoah Roby,7268141178715085.0
Joseph Montalvo,7282415668140536.0
Patricio Aquino,7285374279868010.0
Noah Davis,7289416098825010.0
Manuel Urias,7297790142138736.0
Jose Luis Reyes,7301764744180138.0
Ben Hernandez,7303141228392634.0
Alan Busenitz,7334460360361432.0
Garrett Irvin,7345769201101125.0
Ben Kudrna,7346161501859755.0
Wei-Chieh Huang,7352918801803112.0
Harold Melenge,7361010160183592.0
Edwin Jimenez,7362419442701789.0
Ryan Jennings,7372036672897635.0
Alonzo Richardson,7377166406485890.0
Chase Plymell,7378113823810678.0
Lucas Braun,7380562808149621.0
Konnor Pilkington,7381473119495720.0
Kyle Bradish,7384570894242957.0
Jimmy Joyce,7386867025029573.0
Jose Cabrera,7387501430540826.0
Carson Seymour,7395366852629054.0
Samuel Strickland,7397914039952998.0
Jonny Cuevas,7399629498492634.0
Daniel Blair,7411347025795234.0
Fernando Perez,7411770331300813.0
Leon Hunter Jr.,7415640272243650.0
Anders Tolhurst,7420623021162742.0
Brandon Waddell,7430608177649282.0
Henry Gomez,7437113264248253.0
Rhett Kouba,7451434425718074.0
Felix Arronde,7484381475073862.0
Jason Ruffcorn,7489402910957195.0
Patrick Murphy,7491532663689843.0
Myles Gayman,7502326855491366.0
Levi Stoudt,7517176745686507.0
Yu-Min Lin,7522611879193174.0
Gary Gill Hill,7530086635254621.0
T.J. Sikkema,7539775663052478.0
Jackson Wolf,7552041395882514.0
Cameron Wagoner,7556008946489546.0
Justin Bullock,7577416015332598.0
Blair Calvo,7579735652482818.0
Trevin Michael,7582178039307662.0
Jack Snyder,7584095681322821.0
Jake Pfennigs,7588755756452419.0
Gabriel Reyes,7609272416335306.0
Paul Bonzagni,7609849342196827.0
Chase Watkins,7612920155843942.0
Nick Richmond,7615959987341634.0
Gabriel Yanez,7623647343497398.0
Felipe De La Cruz,7634468414885621.0
Nick Dean,7636803916682083.0
Durbin Feltman,7641935711029059.0
Connor Van Scoyoc,7646342485895074.0
Davis Sharpe,7649422751131826.0
Eli Saul,7658654276098621.0
Nick Mondak,7662620736488029.0
Walter Ford,7677710031265389.0
Daniel Federman,7693684808946373.0
Luis Morales,7696935766664478.0
Christian Montes De Oca,7703145597737003.0
Garvin Alston,7710894816473450.0
Ixan Henderson,7738916094811946.0
Jacob Maton,7740213717100451.0
Dylan Hall,7748132817564378.0
Aaron Perry,7751158516530003.0
Cesar Perdomo,7775376513929280.0
Julian Aguiar,7778802574933266.0
Duque Hebbert,7781239366831110.0
Steven Jennings,7785287713015157.0
Cristian Hernandez,7789081124019099.0
Andrew Magno,7810403734453882.0
Jose Davila,7819312841979696.0
Alejandro Rosario,7830902387525254.0
Hunter Dobbins,7835366835732875.0
Anthony Solometo,7843122288719331.0
Rodney Hutchison,7848508356018709.0
Marquis Grissom Jr.,7848988586117251.0
Todd Peterson,7851263735387358.0
Alex Williams,7871417892092608.0
David Davalillo,7876035179256742.0
Jaden Hamm,7876321406051080.0
Gavin Stone,7879976159464637.0
Adonys Perez,7887829518641277.0
Alejandro Manzano,7894674336473570.0
Josh Winder,7901510271660586.0
Fernando Sanchez,7902875105355262.0
Austin Love,7915703092365446.0
Alec Gamboa,7915887813392915.0
Julio Urías,7916529133656320.0
TJ Shook,7918419546113378.0
Adam Maier,7921715617847526.0
Jack Leftwich,7922993491524560.0
Jack Dallas,7926741841790942.0
Luis González,7942302227356037.0
Max Alba,7957753006019091.0
Sem Robberse,7964566163458725.0
Brad Lord,7967225713541138.0
Listher Sosa,7975103531382858.0
Michael Rucker,7975892913281698.0
Tyler Owens,7977823714629685.0
Robert Colina,7978148587100085.0
Winston Santos,7979121342389858.0
Michael Plassmeyer,7996882249893554.0
Nolan McLean,7999626511333846.0
Ben Sears,8013224904596981.0
Dax Fulton,8024596697352688.0
M.D. Johnson,8028337354524146.0
Spencer Bengard,8033728075589779.0
Taylor Clarke,8039320175106216.0
Nick Krauth,8040529321418246.0
Tyler Jay,8054572901966450.0
Ryan Long,8058202313666266.0
Rodney Boone,8059418112345373.0
Will Johnston,8061589403229707.0
Zach Thompson,8080405740267821.0
Logan Gillaspie,8088626806973534.0
Robert Gasser,8100322044024190.0
Nolan Clenney,8105178816559579.0
Jayden Murray,8106048736546794.0
Cam Brown,8106601500868885.0
Joe Whitman,8108949306156298.0
Colton Johnson,8110926116062038.0
Sean Harney,8116433194174811.0
Riley Frey,8117306879885598.0
Bryan Caceres,8118848838842491.0
Evan Gates,8124189606460288.0
Sean Sullivan,8135337112180658.0
Michael Gomez,8139226586853645.0
Brett Kerry,8143143237028928.0
Taylor Floyd,8157307206541754.0
Tyler Schoff,8168721798033709.0
Elijah Dale,8177442987281718.0
Dominic Perachi,8180802444639814.0
Ryan Middendorf,8182305471011936.0
Grant Gambrell,8207266797629846.0
Duncan Davitt,8211492869231442.0
Tyler Schweitzer,8236148085300314.0
Colin Fields,8236842623660453.0
Yehizon Sanchez,8237364671946870.0
Nick Dombkowski,8237478675987669.0
Logan Clayton,8244705707591166.0
Cole Patten,8265002047272698.0
Will Dion,8265742927140328.0
Víctor Arano,8276778701159070.0
Kyle Jones,8287714606711934.0
Garrett Baumann,8297477463397554.0
Rayner Castillo,8305287630039450.0
Logan Workman,8305899698811494.0
Daniel Lloyd,8306277298696643.0
RJ Petit,8309888254749056.0
Packy Naughton,8311775772549411.0
Chandler Murphy,8314634016491123.0
Kendry Rojas,8315041058454738.0
Nick Garcia,8321868685961136.0
Emmett Olson,8343215856942157.0
Shohei Tomioka,8344185278460059.0
Emmanuel Reyes,8364818789951710.0
Brycen Mautz,8376183866797430.0
Bruce Zimmermann,8377908850686254.0
Chen-Wei Lin,8393708622895126.0
Juan Salas,8397174643626338.0
James Hicks,8397330254061798.0
Braeden Fausnaught,8398805732814979.0
Kevin Kopps,8410711653314776.0
Kyle Whitten,8426973802427322.0
Cameron Weston,8430226642959070.0
Andrew Quezada,8430690332108216.0
Noah Skirrow,8432297194379250.0
Grant Judkins,8436519701054338.0
Jack Perkins,8436854975277334.0
Wilkin Paredes,8440446681511166.0
Jesse Scholtens,8456466379156035.0
Brendan White,8456713755350558.0
Osvaldo Berrios,8460873114067901.0
Hunter Owen,8468419469873582.0
Garrett Stallings,8468657993657426.0
Ty Cummings,8474093768585152.0
John Rooney,8476459980933013.0
Brandon Knarr,8479548863520222.0
Joseph King,8489546101176717.0
Coleman Crow,8493992783859219.0
Brian Moran,8495984213928550.0
Jack Choate,8525737139807605.0
Mitch Bratt,8529885545835813.0
Hunter Patteson,8533608464612158.0
Nick Zwack,8539298268734346.0
Andrew Hoffmann,8541540482023912.0
Austin Schulfer,8542918774763330.0
Tommy Mace,8551056070592790.0
Cale Lansville,8573486177804262.0
Hunter Breault,8584631012249102.0
J.J. Niekro,8590330465618902.0
Wilfredo Pereira,8599899647215680.0
Sixto Sánchez,8618041584185339.0
Brayan Mendoza,8624846745402613.0
Randy Dobnak,8627139381382578.0
Connor McCullough,8633296024131888.0
Davis Daniel,8634271030440206.0
Sean Hermann,8654979643236941.0
Rob Griswold,8675423531287214.0
Joe Musgrove,8683950920802118.0
Chad Dallas,8683969186197134.0
Miguel Del Pozo,8684066966906955.0
Tzu-Chen Sha,8685662597301283.0
Tyler Cleveland,8709136216378083.0
Billy Corcoran,8715841256885027.0
Aaron Brown,8722974649391894.0
Michael Bienlien,8727703471288621.0
Darren McCaughan,8735825587506464.0
Luis Gutierrez,8738889224051616.0
Justin Kelly,8759561745325085.0
Darlin Saladin,8762953691826494.0
Nick Morreale,8763970709250149.0
Cesar Gomez,8780833709581635.0
C.J. Culpepper,8784099460736864.0
Orlando Ortiz-Mayr,8787002393019770.0
Kyle Virbitsky,8787722024139805.0
Ryan Watson,8795578611198118.0
Brayan Romero,8799126415942901.0
Tyler Eckberg,8810721325180830.0
Gabriel Jackson,8841498179940963.0
Nick Starr,8846882826058534.0
Santiago Suarez,8853283056276630.0
Manuel Veloz,8877305092499822.0
Ethan Bosacker,8885847541526344.0
Trey Dombroski,8891397951329826.0
Jaycob Deese,8892649786739142.0
Christian Scott,8916838231693805.0
Seth Elledge,8918800459884664.0
Steven Zobac,8922173473089510.0
Logan Shore,8925007607620112.0
Dylan Cumming,8931390870078723.0
Jordan Marks,8934403075951936.0
Yorlin Calderon,8937327419780947.0
Luis Moreno,8946571597198923.0
Trystan Vrieling,8951476278110938.0
Jonatan Bernal,8951686016525294.0
Joel Peguero,8964965315042701.0
Nick Fraze,8969965447970434.0
Baron Stuart,8971261475519978.0
Eric Yost,9029627193770336.0
Ryan Anderson,9061161387214184.0
Leonel Sequera,9068523699820314.0
Evan McKendry,9069637462234608.0
Jake Bennett,9071026601241414.0
Thomas Hatch,9072844350447502.0
Blake Beers,9073031952807198.0
Ryan Brown,9080619826980942.0
Antonio Jimenez,9095763750758690.0
Avery Short,9108027408056548.0
Anderson Bido,9120145048332186.0
Sam Armstrong,9124878523956248.0
Tyler Myrick,9128473076641896.0
Henry Baez,9137739027154936.0
Chase Solesky,9138185315011288.0
Jared Kollar,9165319437702532.0
Josh Hejka,9165768076730386.0
Geison Urbaez,9180358756740020.0
Brock Selvidge,9185192516066488.0
Jack Anderson,9206395993672676.0
PJ Poulin,9209682467958812.0
Robert Kwiatkowski,9226290065537960.0
Marcus Johnson,9230414023126010.0
Jake Palisch,9240124568594814.0
Darius Vines,9247251527384246.0
Po-Yu Chen,9256127933142520.0
Jake Brooks,9264556953701410.0
Pat Gallagher,9270720226656238.0
Dakota Hawkins,9271675615887052.0
Joander Suarez,9277601249619986.0
Bryan Sammons,9277643442199046.0
Zack Lee,9300705483375438.0
Mike Paredes,9307953693092682.0
Josh Stephan,9335859445007386.0
Jake Higginbotham,9336987915645566.0
Shaddon Peavyhouse,9345487762426482.0
Michael Cuevas,9357094522397920.0
Manuel Mercedes,9358090667050798.0
Ben Anderson,9361538424567264.0
John Stankiewicz,9401209524642600.0
Jimmy Kingsbury,9401288812113232.0
Ethan Routzahn,9434232202239744.0
Robinson Pina,9439076667110738.0
Daulton Jefferies,9464804428233146.0
Andrew Morris,9482017584132082.0
Austin Kitchen,9494858476921162.0
Keaton Winn,9523803488155898.0
Christian Romero,9525066282922382.0
Bradley Brehmer,9554387411816390.0
Wander Guante,9558369416090746.0
Luis Carrasco,9573393131922358.0
Grant Rogers,9601137810719152.0
Wilmer Flores,9604019140947100.0
Jake McSteen,9605169740259802.0
Hayden Seig,9623220023946024.0
Jedixson Paez,9629499295090868.0
Wilkel Hernandez,9638246306979282.0
Jacob Miller,9641374610780160.0
Blane Abeyta,9675966106235944.0
Jawilme Ramirez,9676475011765988.0
Luis De Avila,9684842141415924.0
Michael Brettell,9689684951812310.0
Bobby Milacki,9691166593497014.0
Ryan Watson,9756734456691540.0
Ryan Brady,9761967265221060.0
Max Rajcic,9778790209753190.0
Sean Boyle,9804227673973806.0
Diego Barrera,9822468865076320.0
Anderson Paulino,9825480112095908.0
Brandon Birdsell,9886326384040518.0
Jordan Geber,1.001914589397827e+16
Mason Erla,1.0019872669664106e+16
Lucas Knowles,1.0042296443187316e+16
Andrew Alvarez,1.005970559599334e+16
Shane Murphy,1.008637028274741e+16
Ty Weber,1.009335484608095e+16
Cade Gibson,1.0103407335648356e+16
Seth Shuman,1.0109165305799714e+16
Cruz Noriega,1.011148794851036e+16
Nabil Crismatt,1.0112541928608682e+16
Chandler Champlain,1.0117182414778054e+16
Dylan Smith,1.0122027489865388e+16
Troy Melton,1.0143119729367814e+16
Hyun-il Choi,1.0156030255616358e+16
Brandon Schaeffer,1.0164511298230936e+16
Nick Payero,1.017139186583957e+16
Richard Gallardo,1.0175367273305154e+16
Drew Steckenrider,1.0206253460149756e+16
Hancel Rincon,1.0206368334134326e+16
Raymond Burgos,1.0213795727468104e+16
Jean Cabrera,1.021692386966072e+16
Carlos Pena,1.024189720927936e+16
Luis Castillo,1.0242419722458972e+16
Jordan Jackson,1.0260236154480214e+16
Nick Sinacola,1.0268550375735266e+16
Marcelo Perez,1.0278029114846552e+16
Zach Thornton,1.0280121069561186e+16
Landon Harper,1.0284025865986322e+16
Micah Dallas,1.0294389490812216e+16
Tyler Santana,1.0299936492205952e+16
Reid Morgan,1.0304439103881716e+16
William Fleming,1.0320695723871298e+16
Gabriel Barbosa,1.0323910009991556e+16
Braxton Garrett,1.0356304175805626e+16
Oscar Rayo,1.03608748062742e+16
Gabe Mosser,1.0367353528920848e+16
Brian Van Belle,1.0374277181263432e+16
Jake Miller,1.0412461244919506e+16
Chase Chaney,1.0470130498794704e+16
Robert Dugger,1.0484097844750174e+16
Luis F. Ortiz,1.0486722633573258e+16
Trenton Denholm,1.0522987389285896e+16
Garrett Burhenn,1.0530070815885194e+16
Ryan Shreve,1.0548543391945302e+16
Colin Peluse,1.0566704881051314e+16
Pete Hansen,1.056824248976356e+16
Adam Laskey,1.0601056138207586e+16
Brandon Komar,1.060882034696534e+16
Scott Randall,1.0661401641217792e+16
Adam Leverett,1.0665879709693664e+16
Adonis Medina,1.0672615201787274e+16
Michael Morales,1.0687848802788668e+16
Victor Santos,1.070658975833345e+16
Randy Wynne,1.0712663056172454e+16
CJ Van Eyk,1.0720029111591442e+16
Kevin Miranda,1.0838722314827496e+16
Blaze Pontes,1.086081227720029e+16
Brandon Walter,1.090944097461271e+16
Connor Holden,1.0926646444886768e+16
Cameron Cotter,1.094621551650421e+16
Carlos Marcano,1.0989252617946586e+16
Derek Diamond,1.099587554022482e+16
Walker Powell,1.0999942885407746e+16
Ryan Hawks,1.1003221394627308e+16
Bryce Tassin,1.1011408232091968e+16
Rafael Sanchez,1.1038611988653876e+16
Taylor Dollard,1.1108586091010326e+16
Nathan Wiles,1.1117129663720748e+16
Seth Lonsway,1.1189439449383084e+16
Joe Miller,1.1216518615249008e+16
Ubert Mejias,1.1265589098592328e+16
Chen Zhong-Ao Zhuang,1.1290581728689566e+16
James Gonzalez,1.1305646086368642e+16
Easton McGee,1.132522342984316e+16
Brandon Leibrandt,1.1365362207939008e+16
Cole Wilcox,1.1386629094449024e+16
Juan Mercedes,1.1475070779477694e+16
Austin Peterson,1.152319394656715e+16
Aaron Rozek,1.1606172864845928e+16
Danny Wirchansky,1.161036089876939e+16
Lincoln Henzman,1.167435757349728e+16
Jack Owen,1.1689466547713672e+16
Jose Atencio,1.1693842718477828e+16
Tristan Stevens,1.1700499443912e+16
Landon Marceaux,1.177827979885361e+16
Austin Pruitt,1.1851515193695894e+16
Sean Hunley,1.190710547965129e+16
Miguel Cienfuegos,1.1908462714514494e+16
Zane Mills,1.2127782844452004e+16
