Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,NameASCII,PlayerId,MLBAMID,HR_z,R_z,RBI_z,SB_z,BB/K_z,OBP_z,PA_z,total_z,value_above_replacement,dollar_value,Position,W,L,QS,ERA,GS,SV,HLD,BS,IP,TBF,ER,K/9,BB/9,K/BB,HR/9,K-BB%,WHIP,LOB%,GB%,HR/FB,FIP,RA9-WAR,FPTS/IP,SPTS/IP,QS_z,SV_z,HLD_z,K-BB%_z,ERA_z,WHIP_z,IP_z
Julio Rodríguez,SEA,147.156,642.171,584.022,160.588,103.174,28.1024,1.6664,27.6448,89.4309,84.1331,45.4345,2.84855,152.639,8.08526,3.75126,0.8786,10.6172,27.0384,6.64808,0.274969,0.0707514,0.237693,0.297659,0.333868,0.4708,0.345689,0.804668,0.195831,5.6632,0.326249,0.882695,1.50096,93.4738,18.3538,133.335,2.38365,3.77033,26.87755846977234,5.8539628982543945,5.59132,13.109999656677246,2.2863,-0.464061,0.224852,,,,864.1,5.878231292,864.1,5.878231292,Julio Rodriguez,23697,677594,2.5058310716109067,1.8681450776234076,1.7769384348801007,1.9774674045283502,-0.8239280492961866,1.4929563010795062,2.000197470673198,10.797607711099284,5.775360695750557,17.8,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcell Ozuna,ATL,148.527,624.86,556.359,148.133,88.3409,25.3746,0.924532,33.4935,84.6248,93.385,60.3968,1.15908,151.641,3.41113,4.2702,0.422743,16.504,1.12387,0.225027,0.266255,0.0966565,0.24268,0.398289,0.339412,0.495791,0.357978,0.835202,0.229535,2.49958,0.305304,-1.01213,-1.05804,97.1342,24.0393,129.417,-2.07017,-0.0356504,19.910877227783203,-15.887166157364843,2.56461,74.04000091552734,2.507,-0.190249,1.20319,,,,852.1,5.718791946,852.1,5.718791946,Marcell Ozuna,10324,542303,3.3393491926734336,1.6912246241499604,2.1262771066593382,-0.4922372407482165,0.28524074348874284,1.8299849864825046,1.8924511886665818,10.672290601372346,5.650043586023619,17.5,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pete Alonso,,142.409,617.159,538.244,129.273,70.4138,24.2134,0.894757,33.7511,83.0973,93.8029,62.1104,5.78821,143.383,12.0455,4.3763,0.382992,14.0329,3.34639,0.820776,0.240176,0.100639,0.232328,0.433178,0.329826,0.476605,0.344601,0.806431,0.236429,3.29408,0.261356,-1.57249,-0.758463,89.2922,17.0981,123.735,-2.33095,-0.902743,14.80755853652954,-12.698374330997469,2.3415,59.43000030517578,1.80301,-0.37425,1.40514,,,,804.2,5.663380281,804.2,5.663380281,Pete Alonso,19251,624413,3.3760606444465986,1.6349948343660008,2.1420564201988856,-0.2804268020398906,0.669795945828735,1.247236613778114,1.844519000015842,10.634236656594284,5.611989641245557,17.4,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Naylor,ARI,141.396,598.351,536.423,142.493,87.8127,30.2239,0.761586,23.6944,75.9859,92.7027,51.4103,7.03601,94.1351,5.9897,4.48044,0.047376,15.212,6.83036,2.01854,0.265635,0.0859201,0.157324,0.546134,0.334099,0.457331,0.33827,0.79143,0.191696,3.54796,0.280798,-1.34186,-0.541997,83.5223,13.5284,115.711,-1.88386,0.62649,9.35748052597046,-11.027596294879912,1.88539,101.88999938964844,2.77208,3.11063,0.783781,,,,756.2,5.363120567,756.2,5.363120567,Josh Naylor,18839,647304,1.9428461372758563,1.3732124925855402,2.100514422696587,0.05160225243280098,1.9148249645886923,1.5069991629712964,1.7274551636123736,10.617454596163148,5.595207580814421,17.3,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Edwards,MIA,137.218,580.588,517.073,147.947,114.677,23.8243,5.18671,4.25919,71.7413,43.9039,53.0489,1.12548,87.5252,2.82992,4.12054,3.51562,2.96398,38.0487,6.7107,0.286124,0.091371,0.150753,0.606098,0.353206,0.376972,0.322589,0.730179,0.0908485,6.83709,0.334617,-0.970934,3.55465,73.7151,5.79905,104.169,2.58371,-1.33866,5.478144645690918,5.014026880264282,3.0804,157.0399932861328,3.41216,0.23559,2.12765,,,,668.1,4.876642335,668.1,4.876642335,Xavier Edwards,22266,669364,-0.8269317144955888,1.2169617785318596,0.25794068363535155,3.0267702109419172,2.575763029684146,2.668544453735206,1.6168955652481234,10.535944007281016,5.513696991932289,17.1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triston Casas,BOS,143.336,587.268,502.574,124.179,69.9436,24.6519,1.76913,27.8146,76.3986,79.2798,77.6689,5.50259,157.883,3.6963,2.93362,0.395068,14.4416,0.887082,0.874825,0.247086,0.132255,0.268844,0.491938,0.350237,0.469211,0.352289,0.819448,0.222124,2.47943,0.301319,-0.68484,-1.32766,88.6016,19.9042,125.803,-2.0125,-0.502966,15.325724601745604,-11.661179959774016,2.40032,121.36000061035156,2.96854,1.08825,0.936873,,,,783.6,5.479720279,783.6,5.479720279,Triston Casas,22514,671213,2.5300298468868503,1.3884046590299528,1.593684684218488,-0.5148035934293476,1.3174632246128195,2.4880541638792346,1.6584728954892536,10.461305880687252,5.4390588653385255,16.9,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jazz Chisholm Jr.,NYY,142.719,608.33,547.309,136.068,82.9616,22.5425,3.29471,27.2695,82.9328,77.3325,51.3913,2.81914,155.332,4.73578,3.79953,1.09369,4.94812,38.4441,8.85701,0.248613,0.0844794,0.255342,0.330848,0.316509,0.451315,0.329971,0.767824,0.202702,6.72902,0.295242,-0.248342,3.02617,80.8517,9.6905,113.671,2.77783,-1.6377,12.508180618286133,0.5647585391998291,3.44343,25.11000061035156,1.75877,0.555037,1.20609,,,,767.2,5.365034965,767.2,5.365034965,Jazz Chisholm Jr.,20454,665862,2.4523457926882797,1.6289393185431127,1.5201573876031216,3.064452592862113,-0.45811066815995494,0.43767474445781374,1.7895659687734868,10.435025136767972,5.412778121419246,16.8,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson Chourio,MIL,150.11,635.307,580.546,157.407,99.625,29.4148,3.23817,25.1288,89.2033,82.8079,44.8958,3.37762,129.791,4.15047,3.60199,2.11239,7.47769,26.6749,6.64179,0.271136,0.0706679,0.204296,0.345909,0.32605,0.462813,0.338183,0.788863,0.191678,6.01475,0.308176,0.885305,1.49829,88.6361,14.3191,116.914,2.3836,0.458943,15.23359227180481,-7.27918741106987,3.00649,17.06999969482422,2.97715,0.0513501,0.32648,,,,813.1,5.420666666,813.1,5.420666666,Jackson Chourio,28806,694192,2.147267357863694,1.8597667469164818,1.7269007552854398,1.9428251540781962,-0.2921045945424068,1.017687494715754,1.9574748966050672,10.359817810922227,5.3375707955735,16.6,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyatt Langford,TEX,142.674,604.315,536.622,140.578,88.1798,28.7961,3.99459,19.6074,79.6125,78.3279,58.1161,2.44155,121.797,5.20281,3.86818,0.506605,6.93335,19.1786,4.36038,0.261968,0.0961685,0.201545,0.477156,0.337684,0.440134,0.336774,0.777818,0.178165,5.78047,0.303119,-0.0904782,0.893318,83.6272,12.9355,120.702,0.80284,0.884456,15.117374837398527,-5.325008392333984,3.09188,47.68000030517578,1.9009,0.283932,0.325604,,,,761.4,5.324475524,761.4,5.324475524,Wyatt Langford,33333,694671,1.360393872536247,1.5067136092012583,1.5577422851797333,1.2284133190039452,1.1545323581222424,1.7249370845387124,1.764576001570173,10.297308530152312,5.2750615148035855,16.4,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Wood,WSN,139.048,595.957,521.373,136.493,83.4029,28.5738,4.26578,20.2506,78.5695,76.3564,66.93,1.85788,162.053,3.83622,3.31278,0.504771,2.82101,20.1469,6.2992,0.261795,0.112307,0.271921,0.413012,0.348071,0.449487,0.345818,0.797557,0.187691,5.82502,0.339511,-0.373233,0.276048,86.8085,17.0947,122.79,-0.0971849,-1.62809,16.143799014389515,-8.95341420173645,2.79225,53.61000061035156,2.4455,-0.501713,0.305855,,,,769.7,5.537410071,769.7,5.537410071,James Wood,29518,695578,1.4520584912493657,1.4683190620689048,1.4833012307570992,1.3206941748798302,0.4475212973610722,2.356379536789968,1.7125545455588909,10.24082833866513,5.218581323316403,16.2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jurickson Profar,,125.969,562.52,486.478,126.021,84.3491,25.1327,1.03748,15.5019,69.9469,60.7043,60.7301,1.72585,89.7186,9.12894,3.78693,2.39599,11.6617,6.5277,1.65998,0.259048,0.107961,0.159494,0.676895,0.349709,0.410573,0.334095,0.760282,0.151525,3.8766,0.28703,-0.656637,-0.570216,76.6303,10.8279,116.508,-1.22685,-4.49319,9.637853622436523,-10.325092792510986,1.86467,230.2899932861328,2.11562,0.078758,0.335731,,,,665.9,5.284920634,665.9,5.284920634,Jurickson Profar,10815,595777,0.775305109901438,1.1509069603398219,0.8923000499665809,0.022758171218925805,3.356105104838619,2.4559561938408523,1.5044376007575946,10.157769190863831,5.135522175515105,16.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manny Machado,SDP,148.095,630.542,574.532,154.127,95.8384,27.9803,0.750464,29.5576,79.9126,96.9981,49.8992,4.79771,121.674,2.02709,4.02813,0.0554894,21.4046,7.93475,2.00471,0.268265,0.0791371,0.192967,0.410106,0.326816,0.473918,0.341891,0.800734,0.205653,3.56681,0.291507,-0.923426,-0.353324,89.8531,16.0936,121.871,-1.27675,-1.25075,14.858129858970642,-0.3125263452529907,3.67195,39.38999938964844,3.31572,-1.15042,0.883679,,,,821.9,5.553378378,821.9,5.553378378,Manny Machado,11493,592518,2.7784307026346218,1.5177607842678156,2.262702657627848,0.15685274754874515,0.4154906453504097,1.064253867915374,1.9278168159764772,10.123308221321292,5.101061205972565,15.9,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Semien,TEX,147.243,657.76,590.697,146.822,94.56,28.489,2.80538,20.9675,94.7602,71.5948,57.467,1.17536,99.3462,4.44063,3.77778,1.37791,6.96057,9.40125,2.31838,0.248557,0.0873677,0.151037,0.578452,0.318,0.412773,0.318279,0.730773,0.164216,5.15416,0.265425,0.971603,-0.284339,81.2314,4.28793,107.692,0.687264,4.49418,6.476169764995575,6.575098514556885,3.61245,97.81999969482422,1.85175,0.89979,0.840379,,,,722.4,4.914285714,722.4,4.914285714,Marcus Semien,12533,543760,1.554226347523363,2.0643253844618092,1.3035099425304635,0.29661302343636814,2.2710419679199383,0.5283150348502882,2.0972257642553798,10.11525746497761,5.093010449628883,15.8,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randy Arozarena,SEA,149.684,634.656,546.654,130.233,80.1844,27.7454,1.10908,21.1942,78.6746,74.2214,66.8421,0.743913,161.031,16.8267,3.92688,0.406326,9.40848,20.6328,7.74484,0.238237,0.10532,0.25373,0.415088,0.337252,0.409362,0.328926,0.746614,0.171125,4.81317,0.296016,0.00728475,-0.297476,83.817,9.57625,121.544,-0.290192,-4.4676,15.354311972856522,-11.888885974884031,2.5429,133.75,1.34894,-1.93231,0.79749,,,,734.8,4.898666666,734.8,4.898666666,Randy Arozarena,19290,668227,1.5865341352445441,1.4721879660992117,1.402686647347349,1.3670013811899537,0.47040348372519364,1.6986751090527652,1.953422974151927,9.950911696810945,4.928664681462218,15.4,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Walker,HOU,147.213,621.549,546.867,133.177,75.2356,27.0088,1.09268,29.8397,80.5233,93.0419,61.2198,3.6947,140.849,8.23695,5.17561,0.049748,13.1962,4.87469,1.54138,0.243527,0.0984955,0.22661,0.434648,0.32604,0.460606,0.337791,0.786646,0.217079,3.49466,0.270974,0.177078,-0.762142,86.5207,13.8131,122.945,-0.585064,3.38646,15.732911705970764,-8.021406888961792,2.93631,98.04000091552734,2.5996,0.390594,1.16895,,,,774.7,5.270068027,774.7,5.270068027,Christian Walker,13419,572233,2.8186337327014295,1.5402416566874981,2.113322135433162,-0.13477686706610648,0.6859986500461037,1.0170795786165414,1.871843023931794,9.912341910350422,4.890094895001695,15.3,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Nimmo,NYM,141.588,618.084,533.713,133.335,85.327,25.5502,3.27407,19.1836,81.2566,72.1262,68.5755,0.688947,135.735,11.2301,3.74014,0.825929,6.51477,8.56901,1.944,0.249825,0.110948,0.219605,0.505217,0.345302,0.417798,0.33521,0.7631,0.167973,4.97075,0.298408,-0.846968,-0.37139,84.7543,12.452,117.275,-1.21836,0.923671,11.274161100387571,-5.83456826210022,2.68864,182.0399932861328,2.64888,-0.00387045,0.466881,,,,733.4,5.164788732,733.4,5.164788732,Brandon Nimmo,12927,607043,1.2999966937262037,1.5672356369484328,1.3235748557032694,0.21729894774273345,1.4638276527097203,2.188047568918231,1.8502763399070163,9.910257695655606,4.888010680306879,15.2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Riley,ATL,149.223,645.775,578.258,154.122,90.096,30.546,1.99469,31.4853,91.5512,91.9802,53.3183,1.20221,157.733,8.90469,4.89855,0.395171,11.4162,1.55317,0.553938,0.266528,0.0825648,0.244255,0.338028,0.335221,0.489597,0.353612,0.824818,0.223069,3.17149,0.31131,0.121293,-1.10639,98.1162,22.5747,126.479,-0.985099,-3.41812,19.462434113025665,-1.1153013706207275,4.11583,33.25,2.94244,-0.291125,1.14917,,,,864.1,5.799328859,864.1,5.799328859,Austin Riley,18360,663586,3.053153783314471,1.9461968113575683,2.0732338435333344,-0.45132412350405937,-0.37897092919348563,1.5752073493028567,2.0226293117194603,9.840126046530145,4.817879031181418,15.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brendan Donovan,STL,136.666,573.375,507.98,141.117,100.121,26.0279,2.14218,12.8255,67.974,63.3062,49.4736,0.929143,76.7279,11.6108,3.57178,0.738413,5.30465,6.19851,2.46509,0.2778,0.086285,0.133818,0.644793,0.353106,0.413216,0.336601,0.766322,0.135416,3.87575,0.304009,0.246718,-1.02365,79.2657,12.1934,118.232,-0.776931,-0.629725,11.454033195972444,-7.005330502986908,2.43246,235.92999267578125,2.72622,-0.228746,0.842193,,,,679.4,4.959124087,679.4,4.959124087,Brendan Donovan,24679,680977,0.39388224683584244,1.0782812632761396,0.9905441176826603,-0.008614270117212428,3.0022689070250266,2.662465292743086,1.5720007623994305,9.690828319844972,4.668581304496245,14.6,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Trout,LAA,111.615,481.555,414.661,105.742,57.4652,17.313,2.89044,28.0732,69.3965,67.918,57.6215,3.68849,124.594,6.22878,2.69105,0.35297,2.70442,8.12934,2.05145,0.255008,0.119657,0.258734,0.462472,0.352434,0.513806,0.368939,0.86624,0.258798,5.181,0.293439,-0.329427,-0.133344,79.1057,22.7743,141.538,-0.46277,-2.10302,22.42449977993965,-1.7585310339927671,3.79224,139.88999938964844,2.06241,0.279763,0.588351,,,,709.8,6.3375,709.8,6.3375,Mike Trout,10155,545361,2.566883812059756,1.1306458301944264,1.1646791695651375,0.17539754951599534,0.9926816719128223,2.621613330876059,1.0004991961209067,9.652400560245102,4.630153544896375,14.5,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nico Hoerner,CHC,137.372,579.483,525.073,144.324,107.016,27.8446,1.98759,7.47601,72.3671,53.2693,40.1791,1.15756,64.4718,9.94309,3.6593,0.629015,8.98232,28.0908,5.87526,0.274865,0.069336,0.111257,0.623204,0.335916,0.37818,0.314735,0.714095,0.103315,5.93602,0.29959,0.804928,2.00757,69.9118,2.12491,103.19,2.8125,2.9804,4.975372552871704,5.100341081619263,3.03462,204.7100067138672,3.58513,0.0207736,1.4257,,,,626.2,4.570802919,626.2,4.570802919,Nico Hoerner,21479,663538,-0.3684917599422076,1.2399985068112718,0.6115649550478474,2.0777631524616167,2.76430959998504,1.6174575181980737,1.6100178781348826,9.552619850696525,4.530372835347798,14.2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Nootbaar,STL,124.567,495.771,424.687,106.353,65.0296,21.1156,2.06666,18.141,60.4802,55.4868,64.7251,2.00424,99.4781,2.1169,3.26562,0.976054,9.29265,9.11764,2.46025,0.250426,0.130554,0.200653,0.650646,0.350033,0.438027,0.343028,0.788061,0.187601,4.51173,0.284248,0.280863,-0.197857,71.1018,13.1074,122.653,0.083006,-0.228504,13.222900472581388,-5.695920780301094,2.48333,262.1099853515625,3.32012,-0.90548,0.294908,,,,622.6,4.9808,622.6,4.9808,Lars Nootbaar,21454,663457,1.1514122231567112,0.8024221479353607,0.6952946218914643,0.26958444393109116,3.0667821232047956,2.4756526754553128,1.0889817300592155,9.550129965633952,4.527882950285225,14.2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brent Rooker,ATH,143.342,602.894,533.494,134.853,75.5414,23.75,1.74478,33.817,80.5733,89.4572,57.4298,2.71493,181.838,7.74546,3.74041,0.484674,11.5822,7.60039,2.15259,0.252774,0.0952569,0.301609,0.315829,0.332047,0.493996,0.353127,0.826044,0.241223,4.09801,0.314188,-0.0485031,-0.440902,91.3659,20.8405,136.158,-0.489405,-0.60421,24.453645080327988,-15.319235146045685,3.01904,73.68000030517578,2.36568,-1.72332,1.02495,,,,828.2,5.791608391,828.2,5.791608391,Brent Rooker,19627,667670,3.3854522774895,1.5420822390044853,1.9779689283376432,0.12498759525022098,-0.6236538073712915,1.3822547794130438,1.7557314826670822,9.544823494790684,4.522576479441957,14.2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seiya Suzuki,CHC,135.168,585.459,513.649,136.091,86.0442,24.997,4.1631,20.8869,75.7986,74.8316,61.7969,3.00634,147.169,5.3959,4.21871,0.398669,7.32134,12.4684,4.88471,0.26495,0.105553,0.251374,0.419904,0.347458,0.451816,0.34542,0.799274,0.186866,5.22065,0.329332,-0.647566,-0.670332,85.0916,16.6058,124.298,-1.3179,-0.831108,15.326224088668823,-14.200023114681244,2.1309,87.75,1.02546,1.17244,0.185918,,,,750.1,5.556296296,750.1,5.556296296,Seiya Suzuki,30116,673548,1.542739767504275,1.3663176712261058,1.4257269371818357,0.5889183287133701,0.5234866289706691,2.3191142799082853,1.647213405907486,9.413517019412026,4.3912700040632995,13.8,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryan Reynolds,PIT,147.303,648.239,576.992,151.911,96.8031,28.31,3.08436,23.714,81.984,78.1551,56.6786,2.97238,143.589,9.62995,4.00181,0.936173,9.6632,9.18169,2.09301,0.263282,0.0874348,0.221506,0.394729,0.337122,0.446336,0.338833,0.783458,0.183054,4.61026,0.309887,0.285883,-0.275233,90.7795,14.9498,115.137,0.0106506,-1.56425,11.744684152305126,-9.273318886756895,2.48469,93.13999938964844,1.61447,1.29054,0.414567,,,,810.6,5.514285714,810.6,5.514285714,Bryan Reynolds,19326,668804,1.9456393999107704,1.5940124284959627,1.5512176013327992,0.27568853235291335,0.24600154143851571,1.6907721997630112,2.037965620359303,9.341297323653276,4.319050308304549,13.6,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willy Adames,SFG,150.463,644.651,570.929,137.63,79.8051,31.7566,1.08151,24.9872,82.5951,83.4846,65.258,2.58307,158.261,3.46506,4.5099,0.489144,11.536,13.8057,4.00507,0.241064,0.10123,0.245499,0.412345,0.320344,0.431773,0.325482,0.752117,0.190709,4.51149,0.287215,0.463112,-0.0127963,83.35,7.93995,110.583,0.450316,-0.887786,8.432491093873978,6.078110933303833,3.71689,91.11000061035156,1.58893,0.432526,0.822428,,,,754.7,5.031333333,754.7,5.031333333,Willy Adames,15986,642715,2.1270874604604333,1.616508025574181,1.7524519911605583,0.7163655956376921,0.4401694581005384,0.6708105685055251,2.015633365732779,9.339026465171706,4.316779449822979,13.6,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Santander,TOR,138.663,627.229,560.394,136.278,73.9273,28.3583,1.67888,32.3132,81.0194,92.6768,54.2883,1.88881,128.627,7.61383,4.53104,0.402392,9.96228,2.47722,0.761388,0.243182,0.0865525,0.205071,0.422061,0.316163,0.472763,0.338031,0.788926,0.229581,3.27498,0.257347,-0.0452406,-0.870039,87.4328,14.0608,122.917,-0.91528,-1.58484,15.53173953294754,-9.475554823875427,2.78491,109.0,2.19673,-0.806212,1.31682,,,,782.0,5.62589928,782.0,5.62589928,Anthony Santander,14551,623993,3.171140626959668,1.5585039144366453,2.0995364752912886,-0.36326037789617793,0.5472616174039109,0.41664084742508956,1.9071962029392222,9.337019306559647,4.31477229121092,13.6,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max Muncy,LAD,126.661,524.524,435.69,93.3582,49.1724,18.3003,0.911657,24.9738,72.8958,74.6913,76.4099,3.41362,138.729,6.83437,5.17144,0.417465,3.64699,2.07856,0.776027,0.214276,0.145675,0.264485,0.550787,0.336959,0.432425,0.334506,0.769384,0.218148,3.10132,0.246733,0.0281681,-0.91673,71.6278,10.27,116.791,-0.888562,-2.96453,9.415796756744385,-1.3105967044830322,2.64199,245.11000061035156,4.32319,0.538061,1.18558,,,,627.7,4.942519685,627.7,4.942519685,Max Muncy,13301,571970,2.12517778090391,1.2594608242310947,1.4204294074149093,-0.40125344409826436,1.9661114834481608,1.6808631673458614,1.2679447504818508,9.318733969727523,4.296486954378796,13.5,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spencer Steer,CIN,143.171,596.682,522.849,127.021,75.1864,29.4129,2.8713,19.5501,69.7235,75.8822,61.1607,0.664878,125.818,8.85746,3.36556,0.448837,6.77736,17.4633,4.04507,0.24294,0.102501,0.210862,0.486106,0.330473,0.422353,0.328919,0.752826,0.179413,5.24402,0.282189,-0.144021,0.713609,78.7983,8.99968,104.577,0.569588,-0.826336,3.8353208899497986,-8.013322114944458,1.62064,122.5,2.81702,-0.437538,0.571253,,,,708.5,4.954545454,708.5,4.954545454,Spencer Steer,26323,668715,1.352227854731114,1.142683238547523,1.465396108765107,1.0649419236885413,1.2531814756361555,1.2865687853971153,1.717067055203325,9.282066441968881,4.259819426620155,13.4,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarren Duran,BOS,147.647,646.8,587.456,158.44,93.8374,38.3145,8.23876,18.0491,91.9455,66.6481,48.755,1.09581,148.055,5.29712,3.6428,1.64889,4.88649,29.7991,5.67522,0.269705,0.0753788,0.228905,0.329302,0.329368,0.455148,0.337784,0.784515,0.185443,7.68738,0.330335,0.134361,2.50275,90.0323,14.3709,115.6,2.63712,0.677916,14.181976795196531,-2.376249670982361,3.44608,21.540000915527344,3.37421,0.808214,0.947929,,,,825.0,5.574324324,825.0,5.574324324,Jarren Duran,24617,680776,1.138315241720555,1.9607116435093297,1.1167295398358432,2.2405674342882964,-0.4751510632076097,1.2193940564342145,2.029009066734005,9.229575919314636,4.207328903965909,13.3,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson Merrill,SDP,153.248,629.943,582.892,162.799,100.035,31.4114,5.59917,25.7535,79.1706,88.4922,37.3202,1.09323,102.483,2.77317,4.69057,2.26663,2.51693,15.5174,3.70662,0.279296,0.0592439,0.162687,0.364159,0.323244,0.484943,0.345134,0.808187,0.205647,5.63817,0.29835,-0.347746,0.504942,91.4123,17.7228,124.102,0.157196,4.50618,17.921233996748924,6.481021165847778,4.68786,25.43000030517578,5.27966,-1.86494,0.500103,,,,837.5,5.473856209,837.5,5.473856209,Jackson Merrill,29490,701538,2.2362954786816127,1.490446542683725,1.9415318918081774,0.8794939040160381,-0.09094857279615863,0.8471062372769326,1.9240885493874893,9.228014031057816,4.205767015709089,13.3,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jung Hoo Lee,SFG,114.08,492.502,446.193,125.822,87.6855,27.2999,2.43829,8.39818,62.7613,47.9658,37.269,2.38177,45.3449,4.05087,3.61838,1.37038,7.39057,8.0394,3.08944,0.28199,0.0756728,0.0920706,0.821899,0.34032,0.410569,0.326565,0.750888,0.128579,4.74899,0.296473,0.541067,-0.642729,64.1071,6.49524,111.328,-0.101662,-1.55671,6.425840958952904,0.2037791013717651,2.37941,234.2100067138672,3.24792,-1.73409,1.14055,,,,554.3,4.862280701,554.3,4.862280701,Jung Hoo Lee,33824,808982,-0.23707017810346884,0.8863931944009522,0.41131228848409446,0.16682609420516503,4.954375120032756,1.8851837682909334,1.0686349796762433,9.135655266986674,4.1134082516379475,13.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
