Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,K,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,Pos,QS+W,SV+HLD,Impact_ERA,Impact_WHIP,QS+W_Z,SV+HLD_Z,K_Z,Impact_ERA_Z,Impact_WHIP_Z,Total_Z,Rep_Level,Z_Above_Rep,Base_Value,Value,Target,Tier,Primary_Pos,Pos_Tier
Blake Snell,LAD,9.08318,5.90082,10.5012,3.44427,21.5046,21.5046,0.0,0.0,0.0,125.375,518.305,97.3245,52.1528,47.9805,13.3707,53.2014,0.955695,2.93901,154.347,11.0798,3.81905,2.90118,0.959813,0.297791,0.102645,0.1951462477445602,0.210584,1.20061,0.285123,0.746343,,,3.40271,2.55354,2.65481,158.91000366210938,2.53912,0.373912,0.6798,2.53912,-0.373912,4.0936,652.9000000000001,5.2232,596,4.768,,,,,,,,,,,,,,,,,,,Blake Snell,13543,605483,SP,19.584380000000003,0.0,9.69156860561353,11.155312156729266,2.0687219195968316,-0.6211034172977374,2.1969583274322106,2.4383200494247315,1.4709819344108441,8.006312192337525,4.8385671445016785,3.1677450478358464,20.08,16.23,False,5,SP,SP 5
Kris Bubic,KCR,8.49995,7.83425,10.3702,3.74836,29.762,23.6999,0.0121837,0.530421,1.3411,137.452,575.054,125.812,62.2244,57.2465,14.6148,44.6439,1.79721,4.61359,133.63,8.74976,2.92318,2.99324,0.956944,0.232378,0.0776344,0.1547436192631721,0.239279,1.24011,0.294522,0.721566,,,3.64809,2.52917,2.29745,194.55999755859375,2.62858,0.957858,0.508329,2.62858,-0.957858,4.32223,623.7000000000002,4.5525547445255485,612,4.467153284671533,,,,,,,,,,,,,,,,,,,Kris Bubic,21455,663460,SP,18.870150000000002,0.5426047,5.98094705067829,6.799581342905308,1.963871306877061,-0.5509390575391825,1.739461936863929,1.5047577643694943,0.8966186850214806,6.062912465678664,4.8385671445016785,1.224345321176986,5.51,6.89,False,6,SP,SP 6
Matthew Boyd,CHC,10.5064,8.55731,12.141,3.89043,26.6444,26.6444,0.0,0.0,0.0,157.937,655.031,144.094,74.2082,68.2715,20.8354,44.4552,0.907902,6.88429,144.298,8.22276,2.53327,3.24591,1.1873,0.220291,0.0678673,0.1524240747094154,0.238689,1.19383,0.281055,0.717414,,,3.99803,2.48892,2.46371,216.75,3.91414,3.66358,0.723417,3.91414,-3.66358,4.03544,671.5000000000001,4.250000000000001,652,4.1265822784810124,,,,,,,,,,,,,,,,,,,Matthew Boyd,15440,571510,SP,22.647399999999998,0.0,4.37897656522261,15.123347193598063,2.5183803262346256,-0.6211034172977374,1.9750448636671547,1.101714984379188,1.9942221425140525,7.472890624231405,4.8385671445016785,2.6343234797297264,10.94,13.67,False,5,SP,SP 5
Spencer Strider,ATL,10.5704,8.79801,11.1111,3.95201,26.2107,26.2107,0.0,0.0,0.0,155.2,648.066,133.527,74.0761,68.15,20.8746,56.0186,0.682899,6.88951,180.166,10.4478,3.24851,3.21618,1.21051,0.278005,0.0864396,0.1915657818317413,0.228189,1.2213,0.293275,0.720238,,,3.77794,2.46908,2.39305,107.81999969482422,3.01967,-0.400851,1.02496,3.01967,0.400851,3.63338,711.3000000000001,4.589032258064517,673,4.341935483870968,,,,,,,,,,,,,,,,,,,Spencer Strider,27498,675911,SP,21.6815,0.0,3.241465982781403,10.597364121430775,2.376583976562914,-0.6211034172977374,2.767122893155165,0.815526548588446,1.3974087821105734,7.303733302238515,4.8385671445016785,2.465166157736837,13.64,12.85,False,5,SP,SP 5
Shohei Ohtani,LAD,7.74898,4.99826,8.06255,3.36711,21.7069,21.7069,0.0,0.0,0.0,113.252,459.19,90.512,46.0546,42.3702,13.5992,34.5348,0.522254,4.57961,134.639,10.6996,2.74444,3.89864,1.08071,0.293209,0.0752081,0.2180013433098793,0.215466,1.10415,0.282937,0.745153,,,3.3546,2.46754,2.50699,1.2599999904632568,2.24531,0.365578,0.747266,2.24531,-0.365578,4.00364,577.4,5.109734513274336,533,4.716814159292035,,,,,,,,,,,,,,,,,,,Shohei Ohtani,19755,660271,DH,15.811530000000001,0.0,9.725330318827066,21.000822246651282,1.514858830396172,-0.6211034172977374,1.7617438241103163,2.4468142226160365,2.7692483812711948,7.27967628882238,7.862227600262381,-0.5825513114400014,9.89,0.0,False,7,DH,DH 7
Sandy Alcantara,MIA,10.4049,10.9424,12.3029,4.15563,28.297,28.297,0.0,0.0,0.0,176.294,742.276,170.644,88.4799,81.4015,20.5497,51.1625,0.90915,7.0978,147.875,7.54919,2.6119,2.89031,1.04908,0.199219,0.0689265,0.1302923336625099,0.249474,1.25816,0.291111,0.690679,,,3.9643,2.46147,2.38532,145.8800048828125,2.67073,0.40324,1.08132,2.67073,-0.40324,3.55824,721.5000000000001,4.099431818181819,729,4.142045454545454,,,,,,,,,,,,,,,,,,,Sandy Alcantara,18684,645261,SP,22.7078,0.0,-0.3068665981413255,5.538884773347402,2.5272471856612446,-0.6211034172977374,2.0540362518538005,-0.07720514698862672,0.730378435305588,5.327236478172127,4.8385671445016785,0.4886693336704484,8.47,3.35,True,6,SP,SP 6
Tanner Bibee,CLE,10.8463,9.74741,12.0218,3.98468,28.6195,28.6195,0.0,0.0,0.0,174.062,726.146,160.025,83.7658,77.0645,23.7328,51.8144,0.991872,7.78753,163.593,8.45871,2.67911,3.15729,1.22712,0.225289,0.0713554,0.1539340913295745,0.240081,1.21703,0.284404,0.717043,,,4.05519,2.44457,2.22111,187.47000122070312,3.13426,-1.1803,0.965955,3.13426,1.1803,3.71206,724.4000000000001,4.163218390804598,706,4.057471264367816,,,,,,,,,,,,,,,,,,,Tanner Bibee,30134,676440,SP,22.8681,0.0,3.0034210817970317,12.627640083147451,2.5507795956957984,-0.6211034172977374,2.4011390305839373,0.7556363823673325,1.6651287006206328,7.411253373524042,4.8385671445016785,2.5726862290223638,15.36,13.37,False,5,SP,SP 5
Aaron Nola,PHI,9.97973,9.9081,12.2708,4.16237,27.2122,27.2122,0.0,0.0,0.0,163.664,681.992,155.171,82.2741,75.6922,25.0194,45.4262,0.666137,5.16673,161.454,8.87846,2.49802,3.5542,1.37584,0.236738,0.0666081,0.1701303943991661,0.245758,1.22567,0.292525,0.714641,,,4.07685,2.43019,2.24488,209.9499969482422,3.64212,-0.290432,1.02583,3.64212,0.290432,3.63223,675.1000000000001,4.116463414634147,667,4.067073170731708,,,,,,,,,,,,,,,,,,,Aaron Nola,16149,605400,SP,22.250529999999998,0.0,-0.40732314042566853,10.460777319393351,2.460118894104786,-0.6211034172977374,2.353903196272717,-0.10247919818875137,1.3793979263448921,6.026943978019297,4.8385671445016785,1.1883768335176184,13.02,6.71,True,6,SP,SP 6
Andrew Abbott,CIN,9.74904,9.12877,10.8933,4.11125,27.7162,27.7162,0.0,0.0,0.0,163.921,687.009,154.503,81.3911,74.8799,26.1932,50.7326,0.815985,4.09495,149.592,8.21331,2.78545,2.94865,1.43813,0.217745,0.0738456,0.1438989490270614,0.244397,1.25204,0.281137,0.734698,,,4.39068,2.41398,2.60733,219.82000732421875,4.07839,0.134436,0.931081,4.07839,-0.134436,3.75856,625.8000000000002,3.8158536585365863,617,3.762195121951219,,,,,,,,,,,,,,,,,,,Andrew Abbott,29911,671096,SP,20.64234,0.0,0.5231959752803523,6.153799624671768,2.2240328897787176,-0.6211034172977374,2.0919530015089505,0.13163186355256187,0.8114634488660047,5.156907926282417,4.8385671445016785,0.3183407817807389,2.02,2.53,False,6,SP,SP 6
Nick Lodolo,CIN,8.95811,8.14839,11.4862,4.02648,26.6257,26.6257,0.0,0.0,0.0,151.947,636.809,140.271,73.89,67.9788,22.0794,39.2674,1.0857,13.3691,154.381,9.14419,2.32586,3.93153,1.30779,0.242429,0.0616628,0.1807662956416607,0.240119,1.18159,0.28989,0.710828,,,4.03137,2.40565,2.52381,122.41999816894533,2.22226,-0.182249,0.748229,2.22226,0.182249,4.00236,642.1999999999999,4.225,626,4.118421052631579,,,,,,,,,,,,,,,,,,,Nick Lodolo,26378,666157,SP,20.44431,0.0,1.9162971758098313,16.40955727679796,2.194961628648695,-0.6211034172977374,2.197709154158055,0.482124825668229,2.1638267012805055,7.035657135608896,4.8385671445016785,2.1970899911072177,9.45,11.56,False,5,SP,SP 5
Tyler Glasnow,LAD,7.95148,5.74012,10.6933,3.68819,22.384,22.384,0.0,0.0,0.0,128.694,528.414,102.408,57.3244,52.7385,15.7707,48.1158,0.457192,3.3924,150.917,10.5542,3.36491,3.13654,1.10291,0.285604,0.091057,0.1945473849773407,0.214734,1.16963,0.279278,0.725598,,,3.58356,2.35589,2.37637,119.5199966430664,2.63186,-0.748382,0.554568,2.63186,0.748382,4.26058,641.5999999999999,4.973643410852713,586,4.542635658914729,,,,,,,,,,,,,,,,,,,Tyler Glasnow,14374,607192,SP,18.64478,0.0,6.460297185490144,15.43753134435189,1.9307864706357172,-0.6211034172977374,2.1212131606778923,1.6253583701093326,2.0356516608765935,7.544320252249579,4.8385671445016785,2.705753107747901,19.98,14.01,False,5,SP,SP 5
Mitch Keller,PIT,9.40116,11.4318,13.261,4.31711,29.6699,29.6699,0.0,0.0,0.0,175.834,747.557,173.068,91.678,84.3438,22.2557,52.7379,0.8778,10.0745,154.542,7.91019,2.69937,2.93038,1.13915,0.206729,0.0705469,0.1361825540661811,0.252749,1.2842,0.296906,0.68908,,,4.09443,2.33858,2.03219,552.8099975585938,2.07414,-0.275965,1.27189,2.07414,0.275965,3.30415,703.0000000000002,3.994318181818183,715,4.0625,,,,,,,,,,,,,,,,,,,Mitch Keller,17594,656605,SP,22.66216,0.0,-3.4607650153583256,0.9462775343277061,2.5205471283064287,-0.6211034172977374,2.201264539536319,-0.8707004063726266,0.12477975859198237,4.113031248899074,4.8385671445016785,-0.7255358956026043,0.0,0.0,False,7,SP,SP 7
David Peterson,NYM,9.38256,7.37411,12.7431,3.94825,27.5487,27.5487,0.0,0.0,0.0,160.011,685.949,152.826,76.3,70.196,15.5926,60.898,1.79917,7.33697,142.808,8.03238,3.42528,2.34503,0.877023,0.20819,0.0887792,0.1194107234477996,0.247405,1.33568,0.298778,0.716143,,,3.89629,2.33567,2.38298,490.2000122070313,4.15529,-0.103498,1.16336,4.15529,0.103498,3.44885,671.4000000000001,4.196250000000001,674,4.2125,,,,,,,,,,,,,,,,,,,David Peterson,20302,656849,SP,22.12566,0.0,3.408509428935799,-7.3768619069957415,2.44178768985641,-0.6211034172977374,1.942140986563967,0.8575533246923003,-0.9727410981761231,4.134490723950406,4.8385671445016785,-0.7040764205512726,0.0,0.0,False,7,SP,SP 7
Brady Singer,CIN,10.565,11.1751,11.976,4.40227,28.8926,28.8926,0.0,0.0,0.0,166.08,706.862,161.032,88.3008,81.2367,23.7357,53.0593,0.631736,9.47627,154.219,8.35721,2.87532,2.90654,1.28626,0.218174,0.0750632,0.1431106775999069,0.249924,1.28909,0.294393,0.695509,,,4.26552,2.33022,2.04646,362.5899963378906,2.24069,-0.272178,1.42271,2.24069,0.272178,3.10305,636.6,3.834939759036145,640,3.855421686746988,,,,,,,,,,,,,,,,,,,Brady Singer,25377,663903,SP,22.541,0.0,-4.840471453477198,0.08230490520117877,2.5027605606221712,-0.6211034172977374,2.1941316856407953,-1.21782335491545,0.01085303817260625,3.55863895517221,4.8385671445016785,-1.2799281893294685,0.0,0.0,False,7,SP,SP 7
Nolan McLean,NYM,10.6292,7.83672,11.2019,3.69964,25.6021,25.6021,0.0,0.0,0.0,151.53,639.039,132.55,67.7058,62.2894,16.016,56.9983,0.79494,8.53982,149.414,8.87433,3.38537,2.62137,0.951257,0.23381,0.0891937,0.1446164771914482,0.231124,1.2509,0.285572,0.729045,,,3.83463,2.32735,2.70977,88.68000030517578,3.36554,1.4873,0.846805,3.36554,-1.4873,3.87093,682.2,4.488157894736842,652,4.2894736842105265,,,,,,,,,,,,,,,,,,,Nolan McLean,33703,690997,SP,21.8311,0.0,7.413878610637036,5.861902018817027,2.398545601897719,-0.6211034172977374,2.088022202767764,1.865271721839404,0.7729727191690247,7.014063381112604,4.8385671445016785,2.1754962366109254,9.17,11.46,False,5,SP,SP 6
Emmet Sheehan,LAD,9.21305,5.66458,8.4008,3.91398,33.3553,23.1625,0.0,0.312609,0.0,133.517,547.441,110.613,63.1137,58.0646,18.9068,42.8508,0.896101,5.44346,151.966,10.2436,2.88846,3.5464,1.27445,0.277593,0.0782747,0.1993185505270958,0.221604,1.1494,0.279359,0.71145,,,3.78478,2.29153,1.955,111.0199966430664,2.08874,-0.16758,0.702082,2.08874,0.16758,4.06389,629.2999999999998,4.696268656716417,583,4.350746268656716,,,,,,,,,,,,,,,,,,,Emmet Sheehan,29839,686218,SP,17.61385,0.312609,3.352760590354543,18.71718028737804,1.7794435668495512,-0.5806798633923582,2.1443783734840967,0.8435273691038433,2.4681186576419782,7.178554875874577,4.8385671445016785,2.339987731372899,9.8,12.25,False,5,SP,SP 5
Luis Castillo,SEA,10.8909,9.72486,13.7496,3.89773,28.4706,28.4706,0.0,0.0,0.0,172.168,711.716,155.995,81.0466,74.5628,23.9682,48.2516,1.09028,6.45986,160.193,8.374,2.52232,3.31996,1.25293,0.22508,0.0677961,0.1572839394211769,0.237434,1.18632,0.279219,0.721772,,,4.03736,2.25486,1.92583,171.11000061035156,2.17335,1.2234,0.851792,2.17335,-1.2234,3.86428,729.9999999999999,4.2441860465116275,706,4.104651162790698,,,,,,,,,,,,,,,,,,,Luis Castillo,15689,622491,SP,24.6405,0.0,4.633887598733962,17.77797375553153,2.810972007082217,-0.6211034172977374,2.3260563579994824,1.1658485327369112,2.344271308359737,8.7512894730172,4.8385671445016785,3.912722328515522,22.01,19.81,False,4,SP,SP 5
Trevor Rogers,BAL,8.84933,7.8941,10.6586,4.02492,25.2834,25.2834,0.0,0.0,0.0,146.42,617.048,138.836,71.1751,65.4811,17.3987,47.0988,1.17379,5.02971,127.11,7.81308,2.89501,2.6988,1.06945,0.205998,0.0763292,0.1296684294939041,0.245763,1.26987,0.288854,0.710249,,,4.01171,2.23941,1.78985,150.3699951171875,4.27769,1.44934,0.658215,4.27769,-1.44934,4.12238,607.9000000000001,4.163698630136987,607,4.157534246575342,,,,,,,,,,,,,,,,,,,Trevor Rogers,22286,669432,SP,19.50793,0.0,1.87159619329158,2.8856433418807503,2.0574988831205894,-0.6211034172977374,1.5954798706137385,0.47087842105214806,0.3805119180370893,4.280294240519261,4.8385671445016785,-0.5582729039824175,0.0,0.0,False,7,SP,SP 7
Shane McClanahan,TBR,7.26921,5.72167,9.171,3.67523,19.484,19.484,0.0,0.0,0.0,114.425,469.201,99.8391,50.7895,46.7264,14.259,34.6275,0.702877,2.80614,121.763,9.57722,2.7236,3.51638,1.12154,0.259512,0.073801,0.1857110559940338,0.231234,1.17515,0.289371,0.730779,,,3.6083,2.18494,2.03275,196.36000061035156,5.03018,-1.28126,0.420342,5.03018,1.28126,4.43954,541.3999999999999,4.749122807017542,518,4.543859649122807,,,,,,,,,,,,,,,,,,,Shane McClanahan,21483,663556,SP,16.44021,0.0,5.908706282730432,13.093700706151525,1.6071505056333721,-0.6211034172977374,1.4774013264051857,1.4865825731242843,1.7265852288779528,5.829530095717908,4.8385671445016785,0.9909629512162299,14.69,5.76,False,6,SP,SP 6
Yusei Kikuchi,LAA,8.16756,9.82658,11.4751,4.23683,29.0237,29.0237,0.0,0.0,0.0,165.662,704.291,157.898,84.7682,77.9867,25.252,59.3299,1.57281,4.9884,168.169,9.13622,3.22325,2.83447,1.37188,0.238777,0.0842406,0.1545368656516075,0.246726,1.31127,0.297044,0.7283,,,4.25122,2.14532,1.81827,507.7900085449219,3.96828,-0.19,1.27775,3.96828,0.19,3.29633,654.1000000000001,3.9403614457831337,649,3.909638554216868,,,,,,,,,,,,,,,,,,,Yusei Kikuchi,20633,579328,SP,19.64266,0.0,-1.7827500152091835,-3.593339933734124,2.0772775581296683,-0.6211034172977374,2.5021914746270157,-0.4485254433094538,-0.4738314851665923,3.5607870660159193,4.8385671445016785,-1.2777800784857591,2.61,0.0,False,7,SP,SP 7
Merrill Kelly,ARI,10.137,7.64256,12.1177,4.06686,26.4917,26.4917,0.0,0.0,0.0,158.129,660.027,149.155,77.6676,71.4542,20.7637,46.8693,1.02297,3.84728,142.66,8.11956,2.66759,3.04378,1.18178,0.216142,0.0710111,0.1451311036944389,0.244793,1.23965,0.287946,0.708913,,,3.99999,2.1101,2.21489,273.94000244140625,2.571,0.189651,0.849949,2.571,-0.189651,3.86673,656.5000000000001,4.155063291139241,650,4.113924050632911,,,,,,,,,,,,,,,,,,,Merrill Kelly,11156,518876,SP,22.2547,0.0,1.2845959045827418,7.895846736841019,2.460731059730763,-0.6211034172977374,1.9388726819926436,0.3231939097803779,1.0411764138544162,5.748962700177757,4.8385671445016785,0.9103955556760788,4.5,5.38,False,6,SP,SP 6
Casey Mize,DET,9.06685,8.447,9.55179,4.11642,26.3589,26.3589,0.0,0.0,0.0,144.649,607.322,142.135,71.9125,66.1595,19.3617,38.9418,0.921444,5.31761,126.242,7.85472,2.42295,3.24181,1.20468,0.207866,0.0641205,0.1437457799911499,0.252431,1.25183,0.294096,0.708995,,,4.04767,2.1064,1.74902,279.30999755859375,2.70162,1.28606,0.675996,2.70162,-1.28606,4.09867,590.0999999999999,4.069655172413793,598,4.124137931034483,,,,,,,,,,,,,,,,,,,Casey Mize,20492,663554,SP,18.61864,0.0,0.3785422870061085,5.459795471654914,1.9269490582944617,-0.6211034172977374,1.5763117059657072,0.0952381689200927,0.7199494188549244,4.2181153412888,4.8385671445016785,-0.6204518032128785,0.0,0.0,False,7,SP,SP 7
Michael Wacha,KCR,10.0252,10.2253,11.4084,4.3521,27.3899,27.3899,0.0,0.0,0.0,162.254,686.163,160.803,85.2832,78.4606,21.8936,48.0648,0.646898,5.13737,125.108,6.93956,2.66609,2.6029,1.21441,0.182329,0.0700486,0.1122809052467346,0.254048,1.28729,0.285844,0.69345,,,4.33084,2.06304,1.58785,628.72998046875,4.52922,0.637459,1.14446,4.52922,-0.637459,3.47405,600.5999999999999,3.707407407407407,615,3.796296296296296,,,,,,,,,,,,,,,,,,,Michael Wacha,14078,608379,SP,21.4336,0.0,-3.8243182888517047,0.37186817370252173,2.340191684313595,-0.6211034172977374,1.551269426344892,-0.9621674610741169,0.04903595325826698,2.8094546954482484,4.8385671445016785,-2.02911244905343,0.2,0.0,False,7,SP,SP 7
Ryan Pepiot,TBR,10.8512,10.0971,12.1251,4.0314,29.5861,29.5861,0.0,0.0,0.0,166.75,692.929,142.266,81.1879,74.6929,25.1318,57.7208,0.967667,7.6993,170.777,9.21733,3.11536,2.95867,1.35644,0.246456,0.0832997,0.1631567329168319,0.226716,1.19932,0.271395,0.720858,,,4.22311,2.05737,2.31249,125.68000030517578,3.61524,0.550487,1.02189,3.61524,-0.550487,3.63749,703.0999999999999,4.210179640718563,654,3.9161676646706582,,,,,,,,,,,,,,,,,,,Ryan Pepiot,26221,686752,SP,22.976300000000002,0.0,2.0115262411649644,15.050824144642947,2.5666636054633516,-0.6211034172977374,2.5597843011270918,0.5060836860748824,1.9846589771500949,7.553774575184164,4.8385671445016785,2.7152074306824856,14.23,14.05,False,5,SP,SP 5
Grayson Rodriguez,LAA,7.94494,7.56992,9.38253,3.97881,21.2311,21.2311,0.0,0.0,0.0,120.022,503.768,109.61,57.6745,53.0605,15.6743,40.274,0.584988,4.62034,126.564,9.49056,3.02,3.14257,1.17536,0.251235,0.0799455,0.1712891682982444,0.238867,1.2488,0.296668,0.720725,,,3.84601,2.05604,1.66712,262.75,3.42709,-0.942434,0.425846,3.42709,0.942434,4.4322,524.2,4.368333333333334,511,4.258333333333334,,,,,,,,,,,,,,,,,,,Grayson Rodriguez,24492,680570,SP,17.327469999999998,0.0,2.149207024390406,4.894085307876057,1.737402321773472,-0.6211034172977374,1.5834224767222351,0.5407230543567769,0.645352722739225,4.205249736291453,4.8385671445016785,-0.6333174082102255,6.53,0.0,False,7,SP,SP 7
Braxton Ashcraft,PIT,6.89526,7.09983,6.46956,3.85276,37.3047,22.4538,0.0,1.46959,1.41796,134.084,568.664,129.938,62.3906,57.3994,13.6371,42.8045,1.56184,5.58817,120.573,8.09313,2.87312,2.81684,0.915346,0.212029,0.0752721,0.1367573887109756,0.249751,1.28831,0.301251,0.7182,,,3.74157,2.05592,2.19958,248.6999969482422,3.56677,-0.456205,0.485645,3.56677,0.456205,4.35247,580.3999999999999,4.331343283582089,587,4.380597014925373,,,,,,,,,,,,,,,,,,,Braxton Ashcraft,23793,677952,SP,13.364820000000002,1.46959,4.2787786394024705,0.16967268851756853,1.1556761544408216,-0.4310703389672792,1.4511223910006257,1.0765059989837271,0.022373686730199956,3.658346375588919,4.8385671445016785,-1.1802207689127595,0.0,0.0,False,7,SP,SP 7
Bubba Chandler,PIT,8.62692,7.66242,9.24899,4.1629,31.4265,25.1238,0.0235502,0.317037,0.0,143.355,609.62,133.483,72.0741,66.3082,17.5955,50.7925,0.966096,7.99334,135.652,8.51641,3.18881,2.67072,1.10466,0.22252,0.0833183,0.1392013058066368,0.242328,1.28544,0.291476,0.702832,,,4.06844,2.05173,1.86065,153.25999450683594,4.19518,-0.00102267,0.804548,4.19518,0.00102267,3.92727,586.0,4.0979020979020975,576,4.027972027972028,,,,,,,,,,,,,,,,,,,Bubba Chandler,29868,696149,SP,17.875909999999998,0.34058720000000003,-0.3653932605565114,0.5923777166733839,1.8179145797856404,-0.5770619948221141,1.7841140439126844,-0.09192998052178691,0.07811318117605875,3.389407704924149,4.8385671445016785,-1.4491594395775294,0.2,1.0,True,6,SP,SP 6
Zac Gallen,ARI,12.229,10.3923,12.8054,4.19452,29.1395,29.1395,0.0,0.0,0.0,176.259,742.237,166.239,89.2902,82.147,22.8819,57.0934,0.896508,5.98973,167.169,8.53582,2.91525,2.92799,1.16837,0.225223,0.0769208,0.1483022049069404,0.244774,1.26707,0.293102,0.700699,,,3.99964,2.01896,2.25197,222.9499969482422,4.33299,0.299364,1.44604,4.33299,-0.299364,3.07195,732.9,4.164204545454545,726,4.125,,,,,,,,,,,,,,,,,,,Zac Gallen,19291,668678,SP,25.034399999999998,0.0,-1.0684664777121957,3.967849439943711,2.868797436356145,-0.6211034172977374,2.480108335631588,-0.268817499082125,0.5232157345860126,5.526055700472602,4.8385671445016785,0.6874885559709236,8.86,4.31,True,6,SP,SP 6
Cody Ponce,TOR,8.08227,7.58678,9.11955,4.04067,35.0502,21.3003,0.152985,0.821058,0.51561,135.471,569.953,125.78,66.1103,60.8215,18.1821,44.1086,1.52795,5.84304,138.669,9.21243,2.93035,3.1438,1.20793,0.243298,0.0773899,0.1659084111452102,0.241885,1.25406,0.296292,0.71852,,,3.93889,2.01619,1.51792,260.7200012207031,3.56357,-0.267303,0.586925,3.56357,0.267303,4.21743,582.0,4.311111111111111,573,4.2444444444444445,,,,,,,,,,,,,,,,,,,Cody Ponce,17920,664074,SP,17.201819999999998,0.974043,1.4946938669676544,4.812221472257403,1.7189566117245534,-0.4951496548767666,1.8507388742618909,0.37605285293739066,0.6345578456811252,4.474758554970958,4.8385671445016785,-0.3638085895307208,0.0,0.0,False,7,SP,SP 7
Bailey Ober,MIN,8.29155,9.36612,11.1486,4.41348,27.1268,27.1268,0.0,0.0,0.0,157.553,653.656,152.142,83.9804,77.262,27.0689,37.2419,0.555301,5.79295,143.156,8.1776,2.12739,3.84396,1.54627,0.219009,0.0569748,0.1620337553322315,0.249159,1.20203,0.284001,0.69579,,,4.37083,2.01508,1.38582,379.25,2.13699,-0.217549,1.05901,2.13699,0.217549,3.58799,598.9000000000001,3.7905063291139247,596,3.7721518987341778,,,,,,,,,,,,,,,,,,,Bailey Ober,21224,641927,SP,19.440150000000003,0.0,-4.788162113497694,13.793448107112008,2.047548622658069,-0.6211034172977374,1.949825918934376,-1.2046627492762016,1.818856585430077,4.627231068805823,4.8385671445016785,-0.2113360756958551,7.84,0.0,False,7,SP,SP 7
Clay Holmes,NYM,10.3757,8.60999,8.60918,3.86378,27.823,26.6988,0.444374,0.265962,4.75004,144.006,619.683,137.803,67.1992,61.8232,13.1066,54.0844,1.52465,8.51916,119.055,7.44063,3.38012,2.20129,0.819124,0.192123,0.0872775,0.1048455536365509,0.247368,1.33249,0.293461,0.718507,,,3.96902,2.00588,2.2805,360.3399963378906,3.28091,0.420419,1.06426,3.28091,-0.420419,3.58098,595.9000000000001,4.138194444444445,600,4.166666666666667,,,,,,,,,,,,,,,,,,,Clay Holmes,13649,605280,SP,18.98488,0.710336,4.419064499461471,-6.180005082018308,1.9807139357183852,-0.5292496780038226,1.4176001860055667,1.1118007834662438,-0.8149190002479982,3.626706422691309,4.8385671445016785,-1.2118607218103694,0.0,0.0,False,7,SP,SP 7
