Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tyler Wade","SDP",26,112,100,22,17,4,0,1,10,7,9,0,26,1,1,1,,6,2,0.221251,0.0820786,0.22897,0.358469,0.292444,0.293793,0.264904,0.586237,0.0725415,5.44723,0.287167,0.165093,0.348599,9.02027,-4.08127,71.6421,0.513692,-0.679063,-3.284296929836273,0.020937442779541016,0.0481638,748.5999755859375,,,,,,,80,3.076923076,80,3.076923076,,,,,,,,,,,,,,,,,,,"Tyler Wade","15730",642180
"Everson Pereira","NYY",6,28,26,6,4,1,0,1,3,3,2,0,9,0,0,0,,1,0,0.224584,0.0706869,0.326534,0.216476,0.286076,0.399232,0.297502,0.685308,0.174648,5.54177,0.301693,-0.005274,0.0246396,2.9897,-0.285683,93.0536,0.0193656,-0.0675072,-0.20318183675408363,-0.2675071731209755,0.0477872,750.8699951171875,,,,,,,27.8,4.633333333,27.8,4.633333333,,,,,,,,,,,,,,,,,,,"Everson Pereira","23695",677592
"Enmanuel Valdez","PIT",5,21,19,4,3,1,0,1,2,2,2,0,5,0,0,0,,0,0,0.229539,0.0881023,0.242302,0.363605,0.298813,0.398459,0.303674,0.697273,0.168921,3.67748,0.272668,-0.00523282,-0.0177127,2.34659,-0.109947,91.4733,-0.0229456,0.0680267,-0.23706820979714394,-0.0069733187556266785,0.0470202,749.22998046875,,,,,,,21.7,4.34,21.7,4.34,,,,,,,,,,,,,,,,,,,"Enmanuel Valdez","21716",665839
"Manuel Margot","MIL",6,28,26,7,5,1,0,0,3,3,2,0,5,0,0,0,,1,0,0.258797,0.0703017,0.161934,0.434137,0.314534,0.375205,0.302494,0.68974,0.116409,4.50327,0.296665,0.015018,-0.0262426,3.1022,-0.173186,92.8938,-0.0112246,-0.244292,-0.24915884155780077,-0.24429230391979218,0.0453365,747.8499755859375,,,,,,,24,4,24,4,,,,,,,,,,,,,,,,,,,"Manuel Margot","14712",622534
"Luke Maile","KCR",5,19,17,4,2,1,0,0,2,2,2,0,6,0,0,0,,0,0,0.210677,0.0852841,0.291293,0.292778,0.290819,0.326463,0.27646,0.617282,0.115786,3.5982,0.28639,-0.0363567,-0.0239184,1.7249,-0.521077,73.7894,-0.0602752,0.0504303,-0.6360915638506413,0.4254303015768528,0.0443455,999,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Luke Maile","13355",571912
"Cavan Biggio","KCR",5,21,18,4,3,1,0,0,2,2,3,0,5,0,0,0,,0,0,0.218165,0.126752,0.257127,0.492955,0.330259,0.336647,0.301886,0.666906,0.118481,4.17806,0.28704,0.00210349,-0.0197133,2.31637,-0.140168,91.6749,-0.0176098,-0.137779,-0.21764972433447838,-0.0627785176038742,0.0433372,999,,,,,,,16.3,3.26,16.3,3.26,,,,,,,,,,,,,,,,,,,"Cavan Biggio","19252",624415
"Nick Senzel","CHW",16,70,63,14,10,3,0,1,7,6,6,0,15,0,0,0,,1,0,0.220294,0.086699,0.215886,0.401596,0.292225,0.333962,0.278857,0.626187,0.113668,3.74404,0.266049,0.0646189,-0.118368,6.42378,-1.76468,78.5094,-0.0537492,-0.0759016,-1.8138457424938679,-0.12590159475803375,0.0405397,999,,,,,,,53.4,3.3375,53.4,3.3375,,,,,,,,,,,,,,,,,,,"Nick Senzel","19293",669222
"Nacho Alvarez Jr.","ATL",5,21,18,4,3,1,0,0,2,1,2,0,5,0,0,0,,0,0,0.235161,0.100628,0.214868,0.468326,0.323192,0.322912,0.29189,0.646105,0.0877512,4.49204,0.295777,-0.00207559,0.00615194,2.14742,-0.309119,84.9358,0.00407636,-0.127649,-0.3742151325568557,0.04735124111175537,0.0384665,734.0900268554688,,,,,,,13.3,2.66,13.3,2.66,,,,,,,,,,,,,,,,,,,"Nacho Alvarez Jr.","31765",805373
"Gavin Sheets","SDP",24,105,95,22,14,5,0,3,11,12,9,0,22,1,1,0,,1,0,0.235609,0.0824675,0.20691,0.398566,0.301635,0.384902,0.300213,0.686536,0.149293,2.87997,0.273043,-0.211094,-0.155307,11.4405,-0.842242,95.4072,-0.366401,-0.0130725,-0.9430670440196991,-2.1880724616348743,0.0377444,703.8900146484375,,,,,,,102.8,4.283333333,102.8,4.283333333,,,,,,,,,,,,,,,,,,,"Gavin Sheets","19901",657757
"Brice Matthews","HOU",3,14,12,2,2,0,0,0,1,1,1,0,5,0,0,0,,1,0,0.202037,0.0972996,0.346672,0.280667,0.29487,0.346926,0.286577,0.641796,0.144889,5.87587,0.291612,0,0.0554236,1.37174,-0.26595,86.9199,0.0554236,0,-0.15410558134317398,0.05000000074505806,0.0374477,999,,,,,,,4.1,1.366666666,4.1,1.366666666,,,,,,,,,,,,,,,,,,,"Brice Matthews","sa3022563",694728
"Tommy Pham","PIT",113,490,443,105,70,21,2,12,52,48,41,0,116,3,3,0,,10,4,0.236077,0.0834301,0.236851,0.352247,0.302772,0.369361,0.295654,0.672132,0.133283,4.42506,0.292233,-0.0138884,-0.583474,51.5908,-5.72848,86.0751,-0.597363,-1.95056,-8.75660228729248,-7.200558304786682,0.0372139,456.1700134277344,,,,,,,469.9,4.158407079,469.9,4.158407079,,,,,,,,,,,,,,,,,,,"Tommy Pham","2967",502054
"Nasim Nuñez","WSN",5,21,18,4,3,1,0,0,2,1,2,0,5,0,0,0,,2,0,0.222058,0.117849,0.216953,0.543204,0.313588,0.273947,0.270313,0.587536,0.0518896,5.95735,0.289924,-0.00512915,0.14025,1.78271,-0.673826,71.9692,0.135121,0,-0.5687863528728485,0.22499999403953552,0.0367188,750.1699829101562,,,,,,,17.1,3.42,17.1,3.42,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Kyle McCann","ATH",3,13,12,2,1,0,0,0,1,1,1,0,5,0,0,0,,0,0,0.205968,0.0824007,0.365583,0.225396,0.278291,0.362011,0.281867,0.640302,0.156043,2.696,0.298975,-0.0269185,-0.0174429,1.20564,-0.291681,86.0316,-0.0443614,-0.0852419,-0.24894115328788757,0.1647581234574318,0.0353738,750.7000122070312,,,,,,,2.2,0.733333333,2.2,0.733333333,,,,,,,,,,,,,,,,,,,"Kyle McCann","25575",668832
"Ji Hwan Bae","PIT",3,14,13,3,2,1,0,0,2,1,1,0,3,0,0,0,,1,0,0.249112,0.091026,0.233309,0.390151,0.319339,0.350389,0.297144,0.669727,0.101277,6.15904,0.320752,0.0154533,0.0328455,1.49082,-0.146876,87.0783,0.0482987,-0.0061813,-0.1680278778076172,0.0438186964020133,0.0353215,750.4000244140625,,,,,,,11.6,3.866666666,11.6,3.866666666,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"J.C. Escarra","NYY",3,13,11,2,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.212388,0.0860121,0.198761,0.432741,0.290972,0.330624,0.2775,0.621596,0.118236,2.99484,0.25094,-0.0077971,-0.0203078,1.16066,-0.336662,78.9838,-0.0281049,0,-0.3359054457396269,0.25,0.0351959,999,,,,,,,6.1,2.033333333,6.1,2.033333333,,,,,,,,,,,,,,,,,,,"J.C. Escarra","sa738605",641555
"Wade Meckler","SFG",3,14,13,3,2,1,0,0,2,1,1,0,3,0,0,0,,0,0,0.251021,0.0849703,0.223672,0.379888,0.314811,0.349428,0.294264,0.66424,0.0984069,4.39999,0.317734,0.00410372,-0.013119,1.45836,-0.179336,89.6932,-0.00901529,-0.0123112,-0.1815651161596179,0.03768883738666773,0.0332903,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Wade Meckler","31490",685133
"Curt Casali","ATL",5,19,17,4,3,1,0,0,2,1,2,0,5,0,0,0,,0,0,0.217305,0.10218,0.238629,0.428197,0.310057,0.314674,0.283088,0.624731,0.0973693,2.53854,0.281173,-0.0429989,-0.0357879,1.82733,-0.418652,79.0111,-0.0787868,-0.151077,-0.5606825798749924,0.2239226996898651,0.0312538,999,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Curt Casali","12510",592200
"Austin Shenton","SEA",10,42,37,8,5,2,0,1,4,4,4,0,14,0,0,0,,0,0,0.204568,0.104952,0.327874,0.3201,0.292703,0.356146,0.287405,0.64885,0.151578,1.82369,0.283635,-0.018426,-0.0728648,4.14321,-0.769867,92.3365,-0.0912908,-0.348046,-0.4595758691430092,-0.6480459570884705,0.0302057,750.2100219726562,,,,,,,35,3.5,35,3.5,,,,,,,,,,,,,,,,,,,"Austin Shenton","25425",668853
"Nicky Lopez","CHC",3,14,12,3,2,1,0,0,2,1,1,0,2,0,0,0,,0,0,0.243943,0.0836527,0.155491,0.53799,0.314857,0.31369,0.282823,0.628546,0.0697467,5.35226,0.290102,0.0356374,-0.011246,1.32945,-0.308246,82.5716,0.0243914,0.0366556,-0.26738259941339493,0.0866556204855442,0.0294845,743.6799926757812,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Nicky Lopez","19339",670032
"Garrett Stubbs","PHI",5,19,17,4,3,1,0,0,2,1,2,0,5,0,0,0,,0,0,0.212578,0.092891,0.251328,0.3696,0.294443,0.303612,0.270223,0.598055,0.0910339,4.92832,0.280043,0.00115588,-0.00139863,1.62853,-0.617454,70.9556,-0.000242757,-0.065885,-0.6670869464869611,0.3091150224208832,0.0290631,750,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Garrett Stubbs","18067",596117
"César Salazar","HOU",3,13,11,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.205976,0.0799954,0.208985,0.382781,0.294285,0.307448,0.272553,0.601732,0.101472,3.3406,0.249593,-0.00227903,-0.0182437,1.10969,-0.387634,77.0551,-0.0205227,-0.0489991,-0.35657165199518204,0.20100094750523567,0.0280011,749.6400146484375,,,,,,,3.2,1.066666666,3.2,1.066666666,,,,,,,,,,,,,,,,,,,"Cesar Salazar","21587",663967
"Nick Maton","CHW",3,14,12,3,2,1,0,0,2,1,2,0,3,0,0,0,,0,0,0.218012,0.108252,0.246147,0.439785,0.31004,0.355549,0.296109,0.665589,0.137537,3.69089,0.271789,0.0020241,-0.0219093,1.47916,-0.158537,91.5689,-0.0198852,-0.142699,-0.1549422573298216,-0.04269925504922867,0.0277875,750.489990234375,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Nick Maton","21635",665155
"Jake Bauers","MIL",6,28,25,5,3,1,0,1,3,3,3,0,9,0,0,0,,1,0,0.210674,0.110888,0.318803,0.347826,0.302661,0.394948,0.305748,0.697609,0.184274,5.07043,0.276036,-0.0493258,0.0123288,3.17553,-0.0998513,95.084,-0.0369971,0.037246,-0.20159640163183212,-0.4627539664506912,0.0276864,720.8699951171875,,,,,,,26.2,4.366666666,26.2,4.366666666,,,,,,,,,,,,,,,,,,,"Jake Bauers","15194",641343
"Brewer Hicklen","MIL",6,28,25,5,3,1,0,1,3,3,2,0,10,1,0,0,,2,0,0.197998,0.0869297,0.342562,0.253764,0.284987,0.365121,0.28712,0.650107,0.167123,6.97199,0.274199,-0.0206289,0.182053,2.75574,-0.519651,82.5462,0.161425,-0.246515,-0.4229743927717209,-0.24651513993740082,0.0271557,999,,,,,,,28.1,4.683333333,28.1,4.683333333,,,,,,,,,,,,,,,,,,,"Brewer Hicklen","20450",676551
"Gage Workman","CHC",6,28,25,5,3,1,0,1,3,3,2,0,10,0,0,0,,1,0,0.208911,0.0793875,0.349261,0.227302,0.272371,0.34852,0.272569,0.62089,0.139609,6.73729,0.305967,-0.0041436,0.0479046,2.42781,-0.84758,75.6698,0.043761,0,-0.7708764486014843,0.10000000149011612,0.0270124,749.9099731445312,,,,,,,23.2,3.866666666,23.2,3.866666666,,,,,,,,,,,,,,,,,,,"Gage Workman","sa3014441",669398
"Owen Caissie","CHC",8,35,31,7,5,1,0,1,4,3,4,0,11,0,0,0,,0,0,0.227662,0.100362,0.320334,0.313303,0.307995,0.367968,0.298284,0.675963,0.140306,4.26874,0.321658,-0.0031077,-0.0402657,3.75914,-0.335088,92.9776,-0.0433734,0,-0.3372824639081955,-0.574999988079071,0.0261553,669.2100219726562,,,,,,,32.5,4.0625,32.5,4.0625,,,,,,,,,,,,,,,,,,,"Owen Caissie","sa3014465",683357
"Bryan Ramos","CHW",28,119,109,24,16,5,0,3,12,12,8,0,28,2,1,0,,1,0,0.222235,0.0635874,0.239298,0.265725,0.281648,0.361293,0.282227,0.642941,0.139059,3.72622,0.267873,0.0277305,-0.0969013,11.2432,-2.6772,81.8037,-0.0691708,-0.00163121,-2.5467949733138084,-1.1766311578685418,0.0251483,620.3200073242188,,,,,,,100,3.571428571,100,3.571428571,,,,,,,,,,,,,,,,,,,"Bryan Ramos","25621",682868
"Graham Pauley","MIA",21,91,82,18,11,4,0,3,10,10,7,0,23,1,1,0,,1,0,0.219442,0.0821545,0.250421,0.328066,0.289988,0.366807,0.288914,0.656794,0.147365,4.25236,0.269878,-0.0020954,-0.0643282,9.08751,-1.5575,81.5035,-0.0664236,0.0602023,-2.0791826099157333,-0.7147976718842983,0.0244159,999,,,,,,,84.5,4.023809523,84.5,4.023809523,,,,,,,,,,,,,,,,,,,"Graham Pauley","31363",688363
"Vaughn Grissom","BOS",2,7,6,2,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.259001,0.0804737,0.193778,0.415289,0.32991,0.367939,0.308831,0.697849,0.108938,4.88832,0.312188,0.00417686,0.00317462,0.811251,-0.00759523,95.2331,0.00735148,0.00835372,-0.030828714836388826,0.03335372265428305,0.0243605,527.3200073242188,,,,,,,8.2,4.1,8.2,4.1,,,,,,,,,,,,,,,,,,,"Vaughn Grissom","26031",687093
"Tomás Nido","DET",5,19,18,4,3,1,0,0,2,2,1,0,5,0,0,0,,0,0,0.229961,0.0428051,0.239113,0.179016,0.26508,0.342768,0.265407,0.607848,0.112807,2.69874,0.285108,-0.0634236,-0.0249987,1.55411,-0.69187,71.6745,-0.0884223,-0.0739942,-0.7107010707259178,0.3010057955980301,0.0237897,999,,,,,,,10.3,2.06,10.3,2.06,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Joe Mack","MIA",3,13,12,2,2,1,0,0,1,1,1,0,4,0,0,0,,0,0,0.211288,0.080067,0.291261,0.274897,0.27881,0.340615,0.274058,0.619426,0.129327,1.50477,0.27871,-0.00111387,-0.0215146,1.12519,-0.372128,71.5043,-0.0226285,0,-0.458793718367815,0.25,0.0224587,999,,,,,,,5.1,1.7,5.1,1.7,,,,,,,,,,,,,,,,,,,"Joe Mack","sa3017374",691788
"Jorbit Vivas","NYY",3,14,12,3,2,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.214928,0.0889373,0.178275,0.498878,0.304607,0.314681,0.279994,0.619288,0.0997536,4.97957,0.251355,-0.0010359,-0.00165327,1.29757,-0.340125,80.738,-0.00268917,0,-0.3112463573925197,0.05000000074505806,0.0212185,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Jorbit Vivas","sa3005511",678391
"Reese McGuire","CHC",3,13,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.219775,0.0703244,0.256119,0.274577,0.280225,0.315277,0.265043,0.595502,0.0955024,3.97884,0.288887,-0.0229999,-0.0151436,1.03232,-0.465003,70.6041,-0.0381436,0.00689998,-0.48808683454990387,0.2568999812938273,0.020146,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Reese McGuire","15674",624512
"Miles Mastrobuoni","SEA",8,35,32,7,5,1,0,0,3,2,3,0,8,0,0,0,,1,0,0.216004,0.0896432,0.227117,0.394701,0.285239,0.29677,0.261723,0.582009,0.0807659,5.34949,0.277106,0.0148637,0.0823187,2.72921,-1.36503,74.2711,0.0971823,-0.267546,-0.9331913590431213,-0.042545780539512634,0.0197267,999,,,,,,,21,2.625,21,2.625,,,,,,,,,,,,,,,,,,,"Miles Mastrobuoni","20017",670156
"Liover Peguero","PIT",6,28,26,6,4,1,0,1,3,3,2,0,7,0,0,0,,1,0,0.230087,0.0557602,0.259217,0.21511,0.273671,0.347814,0.271598,0.621486,0.117727,5.49855,0.296306,0.00105694,0.0436611,2.40593,-0.869457,69.8842,0.0447181,-0.0782138,-0.9636391066014767,0.22178618609905243,0.0196822,750.8099975585938,,,,,,,27.8,4.633333333,27.8,4.633333333,,,,,,,,,,,,,,,,,,,"Liover Peguero","24273",678894
"DaShawn Keirsey Jr.","MIN",11,49,45,10,7,2,0,1,5,4,3,0,14,0,0,0,,2,0,0.22464,0.0581321,0.276376,0.210337,0.275175,0.333069,0.267724,0.608244,0.108429,6.8823,0.299418,-0.0198487,0.182576,4.05757,-1.67436,72.789,0.162727,0.23505,-1.3628918081521988,-0.08994975686073303,0.0186519,999,,,,,,,39,3.545454545,39,3.545454545,,,,,,,,,,,,,,,,,,,"DaShawn Keirsey Jr.","24496",680577
"Jakson Reetz","NYM",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.197609,0.0732242,0.288088,0.254173,0.277524,0.352809,0.279252,0.630332,0.1552,2.77208,0.250514,-0.00341712,-0.00863675,0.58935,-0.15931,81.1357,-0.0120539,-0.00569519,-0.1564251920208335,0.11930480832234025,0.0181775,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Jakson Reetz","17837",656883
"Osleivis Basabe","SFG",5,21,20,5,3,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.240938,0.0464711,0.190367,0.244113,0.2795,0.328927,0.267112,0.608427,0.087988,5.78977,0.292509,0.00727283,-0.00587096,1.72862,-0.727916,71.4185,0.00140187,0.112209,-0.7163354473887011,0.18720944225788116,0.0175774,999,,,,,,,13.9,2.78,13.9,2.78,,,,,,,,,,,,,,,,,,,"Osleivis Basabe","23985",678545
"Oscar Colás","CHW",39,168,154,36,24,7,1,4,18,17,11,0,44,1,1,0,,3,1,0.234554,0.0662823,0.260058,0.254875,0.289151,0.370649,0.288502,0.659799,0.136094,4.54603,0.297059,0.13112,-0.243697,16.7212,-2.93112,86.2175,-0.112577,-0.0683799,-2.76194229722023,-2.6683797985315323,0.017562,743.6799926757812,,,,,,,150.1,3.848717948,150.1,3.848717948,,,,,,,,,,,,,,,,,,,"Oscar Colas","30162",693049
"Yonathan Perlaza","SDP",3,14,13,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.219839,0.0940994,0.257626,0.365256,0.294835,0.378176,0.294964,0.673011,0.158336,4.39493,0.272241,-0.0031077,-0.00704487,1.46625,-0.171441,91.8745,-0.0101526,0,-0.1461832607164979,-0.15000000596046448,0.0175604,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Yonathan Perlaza","sa917302",666632
"David Bañuelos","BAL",2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.202781,0.0790787,0.34693,0.227938,0.273305,0.34386,0.272754,0.617164,0.141079,3.54808,0.290406,-0.00333871,-0.00777172,0.555878,-0.192782,78.2755,-0.0111104,0,-0.17019783426076174,0.125,0.0173661,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"David Banuelos","23250",675915
"Isaac Collins","MIL",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.218402,0.114679,0.237561,0.482734,0.316348,0.344844,0.295776,0.661192,0.126442,6.29629,0.27689,-0.00305253,0.0101747,0.737698,-0.0811484,88.3718,0.00712217,-0.0111926,-0.09021324664354324,0.013807393610477448,0.0161837,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Adam Frazier","PIT",57,245,221,53,38,11,1,3,25,19,18,0,39,3,1,1,,4,2,0.238488,0.074363,0.160712,0.462709,0.303617,0.33602,0.284689,0.639637,0.0975318,4.3823,0.276339,0.168614,-0.358715,23.6333,-5.02634,78.6952,-0.190101,-1.14823,-6.4318239241838455,-1.5732313692569733,0.0158727,742.8900146484375,,,,,,,206.6,3.624561403,206.6,3.624561403,,,,,,,,,,,,,,,,,,,"Adam Frazier","15223",624428
"Mike Brosseau","SDP",3,14,13,3,2,0,0,0,1,1,1,0,4,0,0,0,,0,0,0.220299,0.0694224,0.260795,0.266196,0.289581,0.356308,0.285607,0.645889,0.136009,2.8664,0.273723,-0.0221627,-0.0201626,1.36082,-0.276875,85.5767,-0.0423253,-0.0856287,-0.2837905138731003,-0.03562869504094124,0.0151606,999,,,,,,,6.8,2.266666666,6.8,2.266666666,,,,,,,,,,,,,,,,,,,"Mike Brosseau","19683",670712
"Kody Clemens","PHI",5,21,19,4,3,1,0,1,3,3,1,0,5,0,0,0,,0,0,0.223034,0.0613318,0.255107,0.240416,0.273077,0.41046,0.294413,0.683537,0.187426,5.37039,0.26171,-0.0074244,-0.0194222,2.19006,-0.266479,87.2372,-0.0268466,-0.130457,-0.34734652377665043,-0.20545725524425507,0.015132,999,,,,,,,18.7,3.74,18.7,3.74,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Max Acosta","MIA",11,49,46,11,8,2,0,1,5,4,2,0,10,0,0,0,,2,1,0.2354,0.0487859,0.211398,0.230778,0.277253,0.335768,0.269076,0.613022,0.100369,5.52027,0.287694,-0.0041436,0.106047,4.11089,-1.62103,68.1511,0.101903,0,-1.7642698734998703,0.2750000059604645,0.0147149,999,,,,,,,37.8,3.436363636,37.8,3.436363636,,,,,,,,,,,,,,,,,,,"Max Acosta","sa3014711",691185
"José Fermín","STL",2,7,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.232636,0.0946343,0.135785,0.696941,0.318827,0.336558,0.294164,0.655386,0.103923,5.12551,0.258134,-0.00206848,0.00424243,0.728618,-0.0902289,89.127,0.00217395,-0.0289587,-0.08884052676148713,-0.003958728164434433,0.0144907,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Jose Fermin","21746",665877
"Blake Dunn","CIN",3,14,12,3,2,0,0,0,2,1,1,0,4,0,0,0,,1,0,0.225045,0.0802957,0.292813,0.274222,0.309417,0.352939,0.295353,0.662356,0.127894,6.16242,0.306752,-0.00316559,0.0616823,1.47064,-0.167058,81.9851,0.0585167,-0.13401,-0.24307702481746674,-0.0840100459754467,0.0143687,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Blake Dunn","29487",694362
"Zac Veen","COL",10,42,37,9,6,2,0,1,5,4,4,0,11,0,0,0,,3,1,0.2368,0.0893826,0.260142,0.343592,0.3079,0.369915,0.298357,0.677816,0.133116,6.64993,0.306784,0,0.223716,4.51344,-0.399637,77.3762,0.223716,0,-0.9125412702560425,-0.3499999940395355,0.0140562,999,,,,,,,43.5,4.35,43.5,4.35,,,,,,,,,,,,,,,,,,,"Zac Veen","sa3014516",691728
"René Pinto","ARI",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.225152,0.0468476,0.338803,0.138274,0.266136,0.408925,0.290453,0.675061,0.183773,2.86351,0.302709,-0.00586661,-0.0075277,0.64705,-0.10161,83.5268,-0.0133943,-0.0633594,-0.13946678396314383,0.06164063513278961,0.0139735,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Rene Pinto","19859",650907
"Niko Kavadas","LAA",3,14,12,2,1,0,0,1,2,2,2,0,5,0,0,0,,0,0,0.192148,0.136479,0.38111,0.35811,0.314762,0.366974,0.304399,0.681736,0.174826,1.51416,0.288034,-0.00521703,-0.0269395,1.57256,-0.0651281,96.1393,-0.0321565,0.0114775,-0.09400052949786186,-0.23852253053337336,0.0138572,750.8499755859375,,,,,,,14.6,4.866666666,14.6,4.866666666,,,,,,,,,,,,,,,,,,,"Niko Kavadas","29782",694359
"Michael Helman","STL",15,63,58,13,8,3,0,2,6,6,4,0,15,1,0,0,,2,0,0.220536,0.0667711,0.240548,0.277579,0.278467,0.353499,0.27766,0.631967,0.132963,5.11481,0.269914,-0.0237179,0.0784449,5.72069,-1.64893,78.0185,0.054727,-0.239242,-1.6012699119746685,-0.3642416149377823,0.0136793,999,,,,,,,61.1,4.073333333,61.1,4.073333333,,,,,,,,,,,,,,,,,,,"Michael Helman","24605",680737
"Gustavo Campero","LAA",2,7,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.231999,0.0678416,0.222349,0.305113,0.307643,0.383095,0.303761,0.690738,0.151096,6.60686,0.276699,-0.00212614,0.0210061,0.782686,-0.0361605,95.6903,0.0188799,-0.0116938,-0.01563858613371849,-0.08669376652687788,0.0135311,746.97998046875,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Gustavo Campero","22707",672569
"DJ Stewart","PIT",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.219476,0.12182,0.269319,0.452326,0.329681,0.390095,0.319025,0.719776,0.170618,3.05807,0.273592,-0.00718683,-0.010379,0.868684,0.0498377,101.805,-0.0175658,-0.029774,-0.0024532098323106766,-0.10477403365075588,0.0130006,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"DJ Stewart","17766",621466
"Matt Koperniak","STL",5,21,19,5,3,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.248424,0.0605357,0.205265,0.294914,0.298479,0.366621,0.291596,0.6651,0.118197,3.97724,0.295908,-0.0072513,-0.0255806,2.14245,-0.314086,87.3987,-0.0328319,0,-0.34927431866526604,-0.22500000894069672,0.0129145,999,,,,,,,14.9,2.98,14.9,2.98,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Brock Wilken","MIL",8,35,31,6,4,1,0,1,4,3,4,0,12,0,0,0,,0,0,0.188906,0.107473,0.329239,0.326429,0.282342,0.328773,0.27372,0.611116,0.139867,2.17135,0.261267,0,-0.0605309,3.06718,-1.02705,73.5269,-0.0605309,0,-1.1685167886316776,0.125,0.0126018,999,,,,,,,26.9,3.3625,26.9,3.3625,,,,,,,,,,,,,,,,,,,"Brock Wilken","sa3022499",694385
"Omar Narváez","CHW",5,19,17,4,3,1,0,0,2,1,2,0,4,0,0,0,,0,0,0.216691,0.0914077,0.207324,0.440894,0.293557,0.30816,0.270807,0.601717,0.0914688,2.45834,0.265101,-0.028962,-0.0346223,1.63756,-0.608422,73.771,-0.0635843,-0.253707,-0.6398054286837578,0.12129262089729309,0.0125513,999,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Omar Narvaez","13338",553882
"Tyler Gentry","KCR",8,35,31,7,5,2,0,1,4,3,3,0,10,0,0,0,,0,0,0.228162,0.087784,0.283883,0.309226,0.30411,0.357529,0.293131,0.661639,0.129367,4.13507,0.305579,-0.0083746,-0.029276,3.61397,-0.480258,85.516,-0.0376506,-0.0565285,-0.6176947131752968,-0.4315285310149193,0.0121372,999,,,,,,,32.4,4.05,32.4,4.05,,,,,,,,,,,,,,,,,,,"Tyler Gentry","27784",694355
