Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Josiah Gray","WSN",0.442474,0.831677,0.00877134,4.81355,4.085,1.654,0,0.6164,,10.0217,43.3717,9.14413,5.74,5.36,1.62839,4.28105,0.163785,0.511765,8.6397,7.7589,3.8446,2.01813,1.46238,0.199201,0.098706,0.10049532353878021,0.237024,1.33961,0.265472,0.689536,,,4.98934,0.0558407,0.0035894,999,,,,,,,33,3.3,31,3.1,,,,,,,,,,,,,,,,,,,"Josiah Gray","24580",680686
"Trevor Gott","SEA",0.745113,0.877584,0,4.56894,13.773,0,0,0.6177,,17.2162,74.1644,16.7229,9.39,8.74,2.28262,5.84166,0.389499,1.01958,15.633,8.17235,3.0538,2.67613,1.19327,0.210789,0.0787664,0.13202249258756638,0.248471,1.31065,0.292387,0.680192,,,4.26961,0.0557487,-0.015109,999,,,,,,,72.00000000000001,4.23529411764706,74,4.352941176470588,,,,,,,,,,,,,,,,,,,"Trevor Gott","15046",641627
"Joey Lucchesi","SFG",0.627712,0.707979,-0.136596,4.487,11.36,0.887,0,0.6315,,15.0234,65.1766,14.6896,8.05,7.49,1.69556,6.14764,0.347684,0.59156,11.5957,6.94656,3.68284,1.8862,1.01575,0.177912,0.0943229,0.08358869701623917,0.251373,1.38698,0.287821,0.69257,,,4.43574,0.0551317,0.0306608,999,,,,,,,54.400000000000006,3.626666666666667,56,3.7333333333333334,,,,,,,,,,,,,,,,,,,"Joey Lucchesi","19320",664192
"Kyle Leahy","STL",1.66346,1.61819,0,4.87055,45.043,0,0,9.9702,,56.3037,248.733,58.266,32.6,30.47,6.89574,23.0175,1.29291,2.75783,47.342,7.56748,3.67928,2.05678,1.10227,0.190332,0.0925389,0.09779363125562668,0.261332,1.44366,0.30447,0.679657,,,4.45035,0.05501,-0.391789,999,,,,,,,233.50000000000006,4.1696428571428585,245,4.375,,,,,,,,,,,,,,,,,,,"Kyle Leahy","24763",681517
"Emiliano Teodo","TEX",0.374654,0.441868,0.345373,4.45574,1.292,1.292,0,0,,6.1202,26.2619,5.57339,3.24,3.03,0.869084,2.52643,0.0145373,0.317209,5.56855,8.18878,3.71521,2.20412,1.27802,0.212039,0.0962011,0.11583775281906128,0.237993,1.32346,0.277039,0.706051,,,4.58668,0.0546679,0.0728314,742.6199951171875,,,,,,,19.500000000000007,3.2500000000000013,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Emiliano Teodo","sa3015158",693713
"Giovanny Gallegos","LAD",1.21603,0.722493,0,4.53114,28.904,0,1,0.7091,,36.13,153.029,34.0225,19.51,18.19,5.942,10.837,0.542675,1.50641,32.8941,8.19394,2.69949,3.03536,1.48015,0.214954,0.0708166,0.14413733035326004,0.241834,1.24161,0.275706,0.693733,,,4.50852,0.0541108,-0.128308,999,,,,,,,140.20000000000002,3.894444444444445,138,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Giovanny Gallegos","14986",606149
"Ron Marinaccio","SDP",1.16634,0.905599,0,4.45033,28.992,0,0,0.5943,,36.24,157.567,30.1233,19.15,17.92,4.37016,18.5306,0.728527,2.76049,37.9457,9.4236,4.60197,2.04773,1.08531,0.240823,0.117605,0.12321822345256805,0.221047,1.34255,0.274086,0.693627,,,4.40252,0.0527044,-0.0259503,999,,,,,,,153.20000000000005,4.255555555555556,142,3.9444444444444446,,,,,,,,,,,,,,,,,,,"Ron Marinaccio","23488",676760
"Riley Pint","CLE",0.32943,0.247,0,3.6588,8.816,0,0,0,,11.02,48.9469,7.70211,4.75,4.48,0.700183,8.4636,0.265752,1.08517,14.3033,11.6815,6.91219,1.68998,0.571837,0.292221,0.172914,0.1193070262670517,0.195494,1.46694,0.287027,0.751753,,,3.99607,0.0520988,0.0753271,999,,,,,,,49.30000000000001,4.481818181818183,43,3.909090909090909,,,,,,,,,,,,,,,,,,,"Riley Pint","21858",666207
"Darren McCaughan","MIN",0.707104,1.1927,0.61296,5.45085,4.212,2.526,0,0,,16.2305,71.2745,17.7838,10.52,9.83,2.99377,4.94707,0.185517,0.855353,11.907,6.60255,2.74321,2.40687,1.66008,0.167058,0.0694087,0.09764929860830307,0.271623,1.4005,0.292458,0.658637,,,5.16964,0.0518294,-0.107734,999,,,,,,,40.7,2.54375,47,2.9375,,,,,,,,,,,,,,,,,,,"Darren McCaughan","20038",670766
"Joe La Sorsa","CIN",0.738608,0.568635,0,4.18869,18.083,0,0,0,,22.6038,95.4394,22.0365,11.32,10.52,2.98014,6.03246,0.858878,0.995938,17.2233,6.85772,2.40191,2.85511,1.18658,0.180464,0.0632072,0.11725645512342453,0.24925,1.24178,0.279388,0.700888,,,4.28932,0.0511428,0.100865,999,,,,,,,89.10000000000001,3.8739130434782614,89,3.869565217391304,,,,,,,,,,,,,,,,,,,"Joe La Sorsa","25481",686747
"Patrick Murphy","TEX",0.326281,0.200077,0,4.22314,8.013,0,0,0,,10.0162,43.5798,9.222,5.04,4.7,0.969681,4.51728,0.273302,0.611059,9.81517,8.81932,4.05896,2.1728,0.871297,0.225223,0.103656,0.12156757712364197,0.239835,1.3717,0.298278,0.70259,,,4.00118,0.0510532,0.0213762,999,,,,,,,40.300000000000004,4.03,39,3.9,,,,,,,,,,,,,,,,,,,"Patrick Murphy","19712",641907
"Austin Davis","SDP",0.552677,0.432837,0,4.34087,13.852,0.052,0,0.5943,,17.25,75.5517,14.9149,8.9,8.32,2.00996,8.91509,0.575018,1.14477,18.2571,9.52547,4.65135,2.04789,1.04867,0.241651,0.118,0.1236511617898941,0.227737,1.38145,0.285352,0.710409,,,4.314,0.0505537,-0.015109,999,,,,,,,72.20000000000002,4.247058823529413,69,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Austin Davis","17117",656354
"Grant Hartwig","NYM",0.386085,0.233896,0,4.11761,9.285,0,0,0,,11.6062,49.9521,10.5072,5.7,5.31,1.1963,4.7397,0.360772,0.7805,10.3634,8.03623,3.67537,2.18651,0.927661,0.207467,0.0948849,0.11258164793252945,0.236479,1.31368,0.283246,0.703422,,,4.14748,0.0494545,0.0256517,999,,,,,,,49.90000000000001,4.158333333333334,49,4.083333333333333,,,,,,,,,,,,,,,,,,,"Grant Hartwig","29946",701643
"Chris Murphy","BOS",0.359007,0.216578,0,4.10299,8.195,0,0,0,,10.2437,44.0379,9.17689,5.01,4.67,1.10525,4.2979,0.289015,0.514179,9.94237,8.73521,3.77607,2.31331,0.971056,0.225768,0.0975956,0.1281728595495224,0.23395,1.31542,0.28645,0.709691,,,4.03723,0.0474693,0.0213762,999,,,,,,,43.300000000000004,4.33,42,4.2,,,,,,,,,,,,,,,,,,,"Chris Murphy","26214",669684
"JT Chargois","TEX",1.45037,0.877401,0,4.32054,34.749,0.37,0,0.633,,42.9738,183.29,38.7885,22.12,20.63,5.50096,15.9351,0.89576,2.63571,37.6009,7.87476,3.3373,2.35962,1.15207,0.205145,0.0869397,0.11820492893457413,0.235483,1.27342,0.273708,0.693366,,,4.37706,0.04729,0.0403844,999,,,,,,,165.99999999999997,3.860465116279069,160,3.7209302325581395,,,,,,,,,,,,,,,,,,,"JT Chargois","13767",608638
"Jared Shuster","CHW",1.92399,2.49392,0.828599,4.63024,39.002,2.771,0,11.2525,,58.6427,254.891,57.5663,32.45,30.17,8.27312,23.3265,1.18361,1.90298,43.3771,6.65717,3.57996,1.85956,1.26969,0.170179,0.0915156,0.07866352051496506,0.250657,1.37942,0.27691,0.698925,,,4.81178,0.046703,0.0430315,999,,,,,,,242.40000000000003,4.108474576271187,246,4.169491525423729,,,,,,,,,,,,,,,,,,,"Jared Shuster","27472",694363
"Miguel Castro","HOU",1.04084,0.82055,0,4.43013,27.564,0,1,0.6475,,34.455,147.55,30.5228,18.13,16.96,4.12301,14.1576,0.614855,2.3474,30.3823,7.93617,3.69811,2.14601,1.07697,0.205912,0.0959513,0.10996079444885254,0.232919,1.29678,0.273461,0.682386,,,4.3956,0.0457764,-0.0302181,999,,,,,,,142.80000000000004,4.200000000000001,139,4.088235294117647,,,,,,,,,,,,,,,,,,,"Miguel Castro","15684",612434
"Anthony Veneziano","MIA",1.52449,1.47808,0,4.45075,43.678,0,0,6.2988,,54.5975,239.236,52.4212,29.01,27,6.45856,23.7199,1.61633,2.86116,50.0945,8.25772,3.91005,2.11192,1.06465,0.209394,0.0991487,0.11024541407823563,0.246509,1.39459,0.294441,0.70241,,,4.32982,0.0448114,-0.0367913,999,,,,,,,241,4.381818181818182,240,4.363636363636363,,,,,,,,,,,,,,,,,,,"Anthony Veneziano","27453",685107
"Connor Brogdon","LAA",0.739964,0.644068,0,4.40816,17.505,0.061,0,0.6347,,21.805,92.6053,19.5366,11.42,10.68,3.40469,7.67861,0.49371,1.08439,21.331,8.80436,3.16934,2.77798,1.40528,0.230343,0.0829176,0.1474255621433258,0.233015,1.24812,0.272928,0.703615,,,4.44545,0.0447231,0.0470276,999,,,,,,,92.9,4.222727272727273,90,4.090909090909091,,,,,,,,,,,,,,,,,,,"Connor Brogdon","21205",641401
"Nick Anderson","STL",1.32794,1.25687,0,4.79043,35.125,0,1,0.6474,,43.9062,189.85,44.0166,25.02,23.37,6.73979,14.4192,0.821056,1.96552,37.9912,7.78752,2.95569,2.63476,1.38154,0.200111,0.0759506,0.12416072934865952,0.253748,1.33092,0.289563,0.681954,,,4.551,0.0438593,-0.213438,745.8300170898438,,,,,,,162.1,3.684090909090909,166,3.772727272727273,,,,,,,,,,,,,,,,,,,"Nick Anderson","18337",623433
"Taylor Clarke","KCR",0.449545,0.358497,0,4.62684,11.345,0.063,0,0.6444,,14.1025,60.6435,14.1879,7.78,7.25,2.06413,4.17168,0.250776,0.659342,12.0501,7.69022,2.6623,2.88856,1.31729,0.198705,0.0687902,0.1299145370721817,0.254207,1.30187,0.290751,0.683886,,,4.388,0.0433759,-0.072529,999,,,,,,,55.6,3.9714285714285715,57,4.071428571428571,,,,,,,,,,,,,,,,,,,"Taylor Clarke","17611",664199
"Tyler Zuber","NYM",0.952793,0.627216,0,4.55039,23.307,0,0,0.6738,,29.1338,126.359,26.0444,15.78,14.73,4.2665,12.7707,1.27111,1.48459,29.6609,9.16283,3.94511,2.32258,1.31801,0.234734,0.101066,0.1336679905653,0.232323,1.33231,0.278572,0.701391,,,4.50199,0.0431244,-0.0919981,999,,,,,,,119.80000000000004,4.131034482758622,115,3.9655172413793105,,,,,,,,,,,,,,,,,,,"Tyler Zuber","20379",676604
"Scott Blewett","MIN",0.928247,0.83999,0,4.97876,23.066,0,0,0.6182,,28.8325,127.184,29.1313,17.09,15.95,3.94156,11.7105,0.923562,1.50543,26.1788,8.17166,3.65541,2.2355,1.23035,0.205834,0.0920754,0.11375875025987625,0.255609,1.41652,0.300422,0.672406,,,4.50283,0.0427317,-0.193801,999,,,,,,,104.00000000000003,3.586206896551725,107,3.689655172413793,,,,,,,,,,,,,,,,,,,"Scott Blewett","16427",656240
"Austin Warren","NYM",0.439489,0.274903,0,4.24925,10.624,0,0,0.6738,,13.28,56.8697,12.1579,6.72,6.27,1.55652,5.1834,0.314507,0.721531,11.8266,8.01502,3.51285,2.28163,1.05487,0.20796,0.0911453,0.11681441217660904,0.238556,1.30582,0.282091,0.700514,,,4.24301,0.0414148,-0.0236222,999,,,,,,,50.39999999999999,3.8769230769230765,49,3.769230769230769,,,,,,,,,,,,,,,,,,,"Austin Warren","24937",681810
"Adam Oller","MIA",1.416,2.74026,1.33435,5.45077,12.341,5.087,0,0,,37.7121,169.02,40.0903,24.51,22.84,6.48209,16.7624,0.511698,2.06574,30.3343,7.2393,4.00034,1.80967,1.54695,0.179471,0.0991736,0.08029785007238388,0.266927,1.50754,0.296432,0.67694,,,5.29001,0.0411939,-0.217015,999,,,,,,,106.39999999999998,2.7999999999999994,115,3.026315789473684,,,,,,,,,,,,,,,,,,,"Adam Oller","20132",670124
"Jake Bird","COL",1.1714,1.43893,0,4.89954,42.62,0.136,1,0.5573,,53.105,235.901,55.9737,31.07,28.91,5.19152,22.0224,1.15964,3.89619,42.9393,7.27716,3.73226,1.9498,0.879836,0.182022,0.0933543,0.08866793662309647,0.266563,1.46871,0.313757,0.663473,,,4.2844,0.0408001,-0.347285,999,,,,,,,202.10000000000005,3.8132075471698124,217,4.09433962264151,,,,,,,,,,,,,,,,,,,"Jake Bird","21267",656234
"Mick Abel","PHI",0.637339,0.476818,0,4.38069,17.274,0,0,0,,21.5925,94.5472,18.6608,11.24,10.51,2.59216,11.2356,0.607902,1.40467,22.0324,9.18334,4.68312,1.96094,1.08044,0.23303,0.118836,0.11419441550970078,0.227829,1.38457,0.280516,0.71025,,,4.44258,0.0396116,0.0470279,999,,,,,,,84.5,3.840909090909091,79,3.590909090909091,,,,,,,,,,,,,,,,,,,"Mick Abel","sa3014534",690953
"Ky Bush","CHW",0.685309,1.36917,0.383595,4.96041,5.962,2.762,0,0,,17.0369,75.142,17.3788,10.1,9.39,2.60595,7.39638,0.222764,0.726655,12.8147,6.76955,3.90725,1.73256,1.37663,0.17054,0.0984321,0.07210758328437805,0.259312,1.45421,0.286306,0.694622,,,5.08097,0.0386233,0.0263664,999,,,,,,,46.7,2.7470588235294118,48,2.823529411764706,,,,,,,,,,,,,,,,,,,"Ky Bush","29823",681066
"Jordan Leasure","CHW",1.4283,1.41169,0,4.34035,42.251,0,2,5.9975,,52.8138,227.207,47.2123,27.43,25.47,7.99089,21.7907,1.74833,2.83003,50.3433,8.57901,3.71335,2.31032,1.36173,0.221574,0.0959065,0.12566781789064407,0.233047,1.30653,0.271894,0.71906,,,4.62551,0.0380677,0.0617528,749.739990234375,,,,,,,230.60000000000008,4.350943396226417,220,4.150943396226415,,,,,,,,,,,,,,,,,,,"Jordan Leasure","29950",673929
"Jose E. Hernandez","LAD",0.325698,0.182378,0,4.24135,7.69,0,0,0.7091,,9.6125,41.134,8.57163,4.86,4.53,1.22679,3.9411,0.289471,0.399234,9.59113,8.98,3.68997,2.43362,1.14862,0.233168,0.0958112,0.1373569518327713,0.232965,1.30171,0.282758,0.708899,,,4.18463,0.0367249,0.0213762,999,,,,,,,50.300000000000004,5.03,49,4.9,,,,,,,,,,,,,,,,,,,"Jose E. Hernandez","22318",669796
"Jake Diekman","ATL",1.45158,0.831211,0,4.28982,34.642,0,0,0.6188,,43.3025,192.256,36.4478,22.22,20.64,4.70915,27.1353,0.798161,2.93313,48.9433,10.1724,5.6398,1.80368,0.978751,0.254573,0.141141,0.1134319007396698,0.224726,1.46835,0.292427,0.725792,,,4.40285,0.0353695,0.0403844,999,,,,,,,175.1,4.072093023255814,162,3.7674418604651163,,,,,,,,,,,,,,,,,,,"Jake Diekman","5003",518617
"Shintaro Fujinami","SEA",0.663277,0.589971,0,4.33808,18.12,0.195,0,0.6177,,22.4062,98.4561,18.4258,11.52,10.8,2.5358,12.9957,0.513043,1.60166,24.1419,9.69715,5.22003,1.85768,1.01856,0.245205,0.131995,0.1132095605134964,0.219724,1.40235,0.277889,0.714048,,,4.43728,0.0349283,-0.0557114,999,,,,,,,86.10000000000001,3.913636363636364,78,3.5454545454545454,,,,,,,,,,,,,,,,,,,"Shintaro Fujinami","31839",660261
"Kyle Tyler","PHI",0.648167,0.740499,-0.0375794,4.68188,14.057,0.929,0,0.5848,,19.0308,83.6295,18.8145,10.6,9.9,2.39179,8.33482,0.417812,0.956504,15.8949,7.51697,3.94168,1.90705,1.13112,0.190063,0.0996637,0.09039953351020813,0.253094,1.4266,0.292994,0.695326,,,4.59456,0.0347134,-0.0600891,999,,,,,,,75.6,3.978947368421052,78,4.105263157894737,,,,,,,,,,,,,,,,,,,"Kyle Tyler","22092",667725
"Rob Zastryzny","NYY",0.478596,0.350506,0,4.45872,11.66,0.324,0,0,,14.17,61.3282,13.3115,7.55,7.02,1.83574,5.78052,0.311614,0.646478,13.7086,8.70696,3.67147,2.37152,1.16596,0.223529,0.0942556,0.12927347421646118,0.242462,1.34735,0.291582,0.698585,,,4.27646,0.0341746,-0.0725974,999,,,,,,,52.20000000000003,3.728571428571431,51,3.642857142857143,,,,,,,,,,,,,,,,,,,"Rob Zastryzny","15094",642239
"Nick Nelson",,0.382026,0.311624,0,4.67237,10.756,0,0,0,,13.445,59.5341,13.0438,7.47,6.98,1.33566,6.38779,0.26306,0.975895,11.6387,7.79085,4.27595,1.82202,0.894081,0.195496,0.107296,0.08819948136806488,0.250022,1.44526,0.298706,0.681118,,,4.3697,0.0337967,-0.0236222,999,,,,,,,53.10000000000001,4.084615384615385,55,4.230769230769231,,,,,,,,,,,,,,,,,,,"Nick Nelson","20153",656793
"Hogan Harris","ATH",1.923,2.0117,0.352111,4.56637,38.798,1.516,0,0.6555,,53.294,233.217,48.3262,28.93,27.04,7.16886,25.8107,1.19615,3.10646,50.7426,8.56914,4.35877,1.96595,1.21064,0.217577,0.110672,0.10690436512231827,0.236545,1.39109,0.281151,0.70525,,,4.63872,0.032677,-0.0305901,750.260009765625,,,,,,,200.3,3.7792452830188683,193,3.641509433962264,,,,,,,,,,,,,,,,,,,"Hogan Harris","21520",663687
"Ben Heller","CHC",0.240722,0.164572,0,4.11536,5.721,0,0,0,,7.15125,30.6742,6.14266,3.51,3.27,0.899353,3.03324,0.197927,0.523706,7.92102,9.96878,3.8174,2.61141,1.13185,0.258231,0.0988858,0.1593453660607338,0.226523,1.28312,0.286569,0.71568,,,4.07826,0.0311386,-0.0362987,999,,,,,,,27.900000000000013,3.9857142857142875,26,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Ben Heller","15100",621294
"Joan Adon","WSN",0.564927,0.530868,0,4.84905,13.004,0.576,0,0.6164,,15.535,69.0118,15.2904,9,8.37,1.80883,7.30148,0.554613,1.07442,13.065,7.56902,4.23002,1.78936,1.04792,0.189315,0.1058,0.08351442962884903,0.252167,1.45426,0.294601,0.677577,,,4.61563,0.0305205,-0.0213086,999,,,,,,,60.80000000000001,3.8000000000000007,60,3.75,,,,,,,,,,,,,,,,,,,"Joan Adon","22925",672851
"Ray Kerr","ATL",0.327419,0.210708,0.0840227,4.3932,6.337,0.187,0,0,,8.7681,38.4663,8.15257,4.61,4.28,1.05236,4.14779,0.242468,0.464535,9.79692,10.056,4.25749,2.36196,1.08019,0.254688,0.107829,0.14685914665460587,0.240816,1.40285,0.308642,0.710291,,,4.07019,0.0301865,-0.0320097,999,,,,,,,41.500000000000014,4.6111111111111125,40,4.444444444444445,,,,,,,,,,,,,,,,,,,"Ray Kerr","23809",678061
"Connor Gillispie","MIA",0.635424,0.597728,0,4.27087,17.381,0,0,0.5942,,21.7262,93.3675,18.672,11.09,10.31,3.19888,9.32645,0.639473,1.3187,20.891,8.65401,3.86344,2.23998,1.32512,0.223751,0.0998897,0.12386088818311691,0.225719,1.28869,0.263901,0.718896,,,4.62733,0.0292569,0.0470279,999,,,,,,,92.5,4.204545454545454,87,3.9545454545454546,,,,,,,,,,,,,,,,,,,"Connor Gillispie","26171",687362
"José Ureña",,1.57517,2.14967,1.21839,5.03393,12.88,3.251,0,0,,36.3652,160.086,38.2772,21.86,20.34,5.13007,14.3596,0.524656,1.74484,24.5378,6.07284,3.55385,1.70881,1.26964,0.153278,0.089699,0.06357923895120621,0.265847,1.44745,0.289965,0.677087,,,4.97944,0.0291295,-0.109679,999,,,,,,,108.10000000000004,3.0027777777777787,117,3.25,,,,,,,,,,,,,,,,,,,"Jose Urena","11589",570632
"Matt Festa","TEX",0.464894,0.296071,0,4.46308,11.212,0,0,0.633,,14.015,60.021,12.1535,7.43,6.95,2.16353,5.71658,0.319246,0.873911,14.7012,9.44068,3.67101,2.57168,1.38936,0.244935,0.095243,0.14969169348478317,0.227464,1.27507,0.273206,0.703457,,,4.48613,0.0289437,0.0299268,999,,,,,,,60.800000000000026,4.342857142857144,57,4.071428571428571,,,,,,,,,,,,,,,,,,,"Matt Festa","19330",670036
"Joe Jacques","LAD",0.473402,0.271057,0,4.23191,11.33,0.067,0,0.7091,,14.0787,61.3463,13.5691,7.12,6.62,1.28211,6.01606,0.368737,0.922297,11.3599,7.26196,3.84583,1.88827,0.819602,0.185177,0.0980672,0.0871097594499588,0.249395,1.39111,0.294187,0.700675,,,4.21506,0.0288056,0.0299268,999,,,,,,,59.90000000000001,4.278571428571429,62,4.428571428571429,,,,,,,,,,,,,,,,,,,"Joe Jacques","25178",682175
"Mike Baumann",,0.760725,0.750844,0,4.45057,21.754,0.27,0,0,,26.855,117.919,25.4683,14.29,13.28,3.11745,12.5961,0.637145,1.46154,24.5339,8.22214,4.22137,1.94774,1.04476,0.208058,0.10682,0.1012377142906189,0.245215,1.4174,0.29328,0.705472,,,4.41883,0.0285218,0.00621606,999,,,,,,,105.9,3.9222222222222225,104,3.8518518518518516,,,,,,,,,,,,,,,,,,,"Mike Baumann","20206",657508
"Jordan Balazovic","DET",0.2122,0.167005,0,4.26645,5.029,0,0,0.5785,,6.28625,27.1894,5.817,3.2,2.98,0.705239,2.61057,0.147194,0.34005,6.06014,8.67628,3.73754,2.32139,1.00969,0.222886,0.0960141,0.12687184661626816,0.239987,1.34064,0.292545,0.702608,,,4.10498,0.0283201,0.0128257,999,,,,,,,23.500000000000007,3.916666666666668,24,4,,,,,,,,,,,,,,,,,,,"Jordan Balazovic","21866",666364
"Jake Woodford","COL",0.373678,0.699759,-0.0199959,5.25455,10.084,0.806,0,0.5573,,13.8737,61.6658,15.4089,8.7,8.1,1.8505,4.85083,0.291191,0.810128,10.1731,6.59937,3.14678,2.09718,1.20043,0.164971,0.0786632,0.08630800247192383,0.275135,1.4603,0.308276,0.654236,,,4.65802,0.0280806,-0.12326,999,,,,,,,46,3.2857142857142856,50,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Jake Woodford","18674",663765
"Wade Miley","CIN",1.30434,1.94486,1.47752,5.34944,4.567,4.466,0,0,,22.6622,100.198,24.9104,14.43,13.47,3.69276,8.56931,0.0678118,0.947152,13.3983,5.32096,3.40319,1.56352,1.46653,0.133719,0.085524,0.048194654285907745,0.274703,1.47734,0.288322,0.672901,,,5.36215,0.0275038,0.0205251,749.8099975585938,,,,,,,52.000000000000014,2.260869565217392,59,2.5652173913043477,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"Yerry Rodríguez",,0.215836,0.180305,0,4.48399,6.744,0,0,0,,8.43,36.8727,7.99456,4.49,4.2,0.942439,3.67603,0.222263,0.4962,7.81522,8.34365,3.92458,2.126,1.00616,0.211952,0.0996952,0.11225640773773193,0.244479,1.38441,0.294541,0.693698,,,4.25046,0.0272372,0.0171008,999,,,,,,,30.100000000000005,3.7625000000000006,31,3.875,,,,,,,,,,,,,,,,,,,"Yerry Rodriguez","21955",666720
"Sammy Peralta","CHW",0.133809,0.123132,0,4.00604,3.972,0,0,0,,4.965,21.2767,4.71631,2.38,2.21,0.513908,1.75825,0.144516,0.238395,4.22953,7.66682,3.18715,2.40554,0.931555,0.198787,0.082637,0.11614954471588135,0.244621,1.30404,0.28909,0.711467,,,4.01475,0.0264946,0.0627816,999,,,,,,,13.7,2.7399999999999998,14,2.8,,,,,,,,,,,,,,,,,,,"Sammy Peralta","25589",671111
"Erik Swanson","TOR",2.17893,1.96983,0,4.60975,55.354,0,3,12.9138,,69.1925,293.781,64.4771,38,35.44,12.051,22.2231,1.22938,3.05948,65.9857,8.58289,2.8906,2.96924,1.5675,0.224609,0.0756453,0.14896363019943237,0.24014,1.25303,0.275259,0.697423,,,4.61952,0.0261828,-0.211858,744.4299926757812,,,,,,,320.6,4.6463768115942035,313,4.536231884057971,,,,,,,,,,,,,,,,,,,"Erik Swanson","16587",657024
"Noah Davis","BOS",0.28787,0.319012,0.318978,5.20879,2.193,0.633,0,0,,6.9114,30.6748,7.08368,4.28,4,1.06292,2.93366,0.0882392,0.511139,5.49097,7.15032,3.8202,1.87171,1.38414,0.179006,0.0956375,0.08336836844682693,0.260143,1.44939,0.291194,0.672667,,,5.0721,0.0260416,0.0227772,999,,,,,,,19.3,2.757142857142857,20,2.857142857142857,,,,,,,,,,,,,,,,,,,"Noah Davis","25862",663562
"Adrian Houser","TEX",0.939978,0.855054,0.0719881,4.59017,17.38,1.13,0,0,,24.254,105.354,23.8115,13.28,12.37,2.80325,9.61673,0.442634,1.32402,17.3313,6.43118,3.56851,1.80221,1.04021,0.164505,0.0912801,0.07322534173727036,0.252204,1.37825,0.282829,0.682905,,,4.59313,0.0258349,0.00574849,999,,,,,,,79.30000000000001,3.304166666666667,82,3.4166666666666665,,,,,,,,,,,,,,,,,,,"Adrian Houser","12718",605288
"Ryan Miller","DET",0.699256,0.576075,0,4.54975,16.553,0,0,0.5785,,20.6912,88.5377,19.5419,11.25,10.46,3.17691,6.79421,0.465514,1.17506,18.744,8.153,2.95525,2.75882,1.38185,0.211706,0.076738,0.13496804982423782,0.242551,1.27282,0.27904,0.689228,,,4.50616,0.0234536,-0.0065827,999,,,,,,,84.5,4.023809523809524,84,4,,,,,,,,,,,,,,,,,,,"Ryan Miller","22187",668943
"Kirby Snead",,0.252986,0.216875,0,4.20491,6.969,0,0,0,,8.71125,37.718,8.24309,4.38,4.07,0.797311,3.65937,0.27358,0.452094,7.16418,7.40165,3.78066,1.95777,0.82374,0.189941,0.097019,0.09292158484458923,0.245282,1.36633,0.290339,0.697414,,,4.12743,0.0233171,0.0711134,999,,,,,,,35.500000000000014,3.944444444444446,34,3.7777777777777777,,,,,,,,,,,,,,,,,,,"Kirby Snead","19179",669912
"Brent Suter","CIN",2.04817,1.71246,0,4.50071,51.277,0.485,0,10.5151,,63.49,272.184,62.7804,33.99,31.75,8.94419,20.9613,0.949149,2.72212,50.5082,7.15976,2.97136,2.40959,1.26788,0.185566,0.0770114,0.10855458676815033,0.252636,1.31897,0.284774,0.698565,,,4.52588,0.0225846,-0.122304,999,,,,,,,265.70000000000005,4.2174603174603185,272,4.317460317460317,,,,,,,,,,,,,,,,,,,"Brent Suter","13942",608718
"T.J. McFarland","ATH",2.34006,2.06082,0,4.36027,57.712,0,0,10.4544,,72.14,311.471,72.8656,37.59,34.95,7.7779,25.0318,2.34271,3.911,52.1982,6.51211,3.1229,2.08527,0.970351,0.167586,0.0803664,0.08721958100795746,0.257906,1.35705,0.29246,0.693122,,,4.32457,0.0204063,-0.0519006,999,,,,,,,301.6000000000001,4.18888888888889,313,4.347222222222222,,,,,,,,,,,,,,,,,,,"T.J. McFarland","3237",519008
"José Ruiz","PHI",1.85311,1.49086,0,4.68067,51.608,0,0,9.9704,,64.51,280.232,61.5966,36.08,33.55,9.37608,26.1145,1.18629,3.40768,61.1881,8.53655,3.64332,2.34307,1.30809,0.218348,0.0931891,0.1251591369509697,0.245689,1.35965,0.28988,0.692249,,,4.53184,0.0199315,-0.220308,999,,,,,,,284.1,4.370769230769231,283,4.3538461538461535,,,,,,,,,,,,,,,,,,,"Jose Ruiz","14552",614179
"Penn Murfee","CHW",0.450965,0.449007,0,4.39953,13.616,0,0,0.5908,,17.02,73.4419,16.0548,8.98,8.32,2.43789,6.33991,0.413261,1.00363,16.0627,8.4938,3.35248,2.53359,1.28913,0.218713,0.0863254,0.13238786160945892,0.242892,1.31579,0.286082,0.706719,,,4.43544,0.0196264,-0.015109,999,,,,,,,74.60000000000002,4.388235294117648,74,4.352941176470588,,,,,,,,,,,,,,,,,,,"Penn Murfee","25174",682171
