Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,NameASCII,PlayerId,MLBAMID
"Chris Bassitt","TOR",11.3673,10.7652,14.8369,4.05694,29.8417,29.8417,0,0,0,176.813,753.136,167.698,86.6331,79.7024,21.8389,59.2238,1.61183,11.6875,165.28,8.41293,3.01456,2.79077,1.11163,0.219456,0.0786362,0.14081928133964539,0.24581,1.2834,0.294601,0.714492,,,4.10578,2.35591,2.09373,359.5400085449219,2.65693,1.07815,1.34312,2.65693,-1.07815,3.20917,719.3999999999999,4.064406779661017,716,4.045197740112994,"Chris Bassitt","12304",605135
"Drew Rasmussen","TBR",7.07172,6.18053,7.40683,3.38197,32.6012,18.1115,0.113921,1.75753,0,110.078,448.563,98.375,44.9614,41.3645,9.85449,26.941,0,2.91957,109.244,8.93178,2.2027,4.05493,0.805705,0.243542,0.0600607,0.18348098546266556,0.234952,1.13843,0.295458,0.720541,,,3.15924,2.32573,2.2329,229.92999267578125,4.86023,0.620716,0.677632,4.86023,-0.620716,4.09649,572.2,5.201818181818182,556,5.054545454545455,"Drew Rasmussen","25385",656876
"Ryan Pepiot","TBR",9.8173,9.19466,12.3948,3.85351,27.639,27.639,0,0,0,152.352,633.174,127.888,70.9045,65.2321,21.0267,53.6652,0,8.27683,162.245,9.5844,3.1702,3.02328,1.24212,0.25624,0.0847558,0.17148438096046448,0.223881,1.19167,0.275443,0.727397,,,4.05051,2.31597,2.36647,163.9600067138672,2.69953,0.403465,0.711585,2.69953,-0.403465,4.05122,671.7,4.419078947368422,625,4.1118421052631575,"Ryan Pepiot","26221",686752
"Reese Olson","DET",7.91432,8.9003,11.8743,3.88879,26.4441,26.4441,0,0.0937137,0,145.819,611.971,135.874,68.4855,63.0067,15.9033,46.5105,0,5.25322,137.608,8.4932,2.87064,2.95864,0.981558,0.22486,0.0760012,0.14885912835597992,0.242541,1.25075,0.294987,0.711335,,,3.76186,2.3085,2.13627,273.32000732421875,2.04992,-0.603271,0.522637,2.04992,0.603271,4.30315,650.0000000000001,4.452054794520548,642,4.397260273972603,"Reese Olson","24968",681857
"Brandon Pfaadt","ARI",9.66484,9.16433,11.626,4.05492,33.1775,26.4686,0,0.227863,0,157.693,655.96,153.299,77.2264,71.0483,21.8958,38.3301,0.593792,5.46752,159.67,9.11281,2.18761,4.16565,1.24965,0.243414,0.0584337,0.1849806122481823,0.250422,1.2152,0.305166,0.710687,,,3.77968,2.29516,2.22503,169.63999938964844,3.14255,-1.46547,0.895751,3.14255,1.46547,3.80567,691.8,4.378481012658227,695,4.39873417721519,"Brandon Pfaadt","27782",694297
"Brayan Bello","BOS",11.8253,10.1443,12.7648,4.06776,28.5978,28.5978,0,0,0,165.007,707.748,161.328,81.0639,74.5788,18.3876,58.0168,0.513987,8.00356,152.332,8.30864,3.16442,2.62565,1.00291,0.215235,0.0819739,0.13326063752174377,0.251397,1.32931,0.303478,0.714253,,,3.96909,2.27928,2.5296,318.07000732421875,3.4366,0.605946,1.51244,3.4366,-0.605946,2.98341,686.9999999999999,4.163636363636363,697,4.224242424242425,"Brayan Bello","23920",678394
"Nick Lodolo","CIN",8.12619,7.36081,10.2836,3.86617,22.9272,22.9272,0,0,0,129.566,548.942,117.964,60.498,55.6582,17.2937,39.9568,0.962794,13.7863,140.882,9.78607,2.77551,3.52586,1.20127,0.256644,0.0727888,0.18385477364063263,0.238215,1.21884,0.298704,0.728614,,,3.97135,2.27579,2.54487,250.7100067138672,4.21174,-1.48724,0.455865,4.21174,1.48724,4.39218,566.0999999999999,4.354615384615384,549,4.223076923076923,"Nick Lodolo","26378",666157
"Jack Flaherty",,10.4066,7.8424,12.3875,3.89769,27.2079,25.6418,0,0.265034,0,145.006,608.701,133.61,68.2596,62.7988,19.1085,46.2379,0.512636,6.88448,156.009,9.68287,2.86981,3.37405,1.18599,0.256298,0.0759616,0.18033620715141296,0.240488,1.24028,0.300954,0.728878,,,3.82687,2.24435,2.21787,137.7899932861328,2.73328,-1.66775,0.82166,2.73328,1.66775,3.90445,643.9,4.440689655172414,631,4.3517241379310345,"Jack Flaherty","17479",656427
"Carlos Rodón","NYY",12.1733,9.78336,14.0071,4.02841,28.6389,28.6389,0,0,0,163.817,678.119,141.198,79.7005,73.3245,25.5885,52.5443,0,7.67034,184.832,10.1546,2.88676,3.51764,1.40582,0.272566,0.0774854,0.1950806900858879,0.22851,1.18267,0.283715,0.722156,,,4.04326,2.22366,2.19747,124,4.18549,-1.40661,1.21378,4.18549,1.40661,3.38162,714.2000000000002,4.354878048780488,669,4.079268292682927,"Carlos Rodon","16137",607074
"Sean Manaea","NYM",10.5581,8.18594,13.6671,4.04445,29.6591,29.1927,0.00214432,0.0749193,0.125083,169.466,707.758,148.814,82.7771,76.155,23.0802,57.8133,0.191549,7.98659,170.566,9.05842,3.07035,2.95028,1.22574,0.240994,0.081685,0.15930911153554916,0.231812,1.21928,0.280459,0.710495,,,4.08885,2.21978,2.19467,181.57000732421875,2.27544,0.260601,1.05638,2.27544,-0.260601,3.5915,724.3000000000003,4.285798816568049,690,4.0828402366863905,"Sean Manaea","15873",640455
"Bryan Woo","SEA",8.94842,6.60443,11.3392,3.7194,24.8139,24.8139,0,0,0,138.35,558.827,121.888,62.1471,57.1753,18.1704,27.9084,0.490701,6.36218,132.682,8.63128,1.81551,4.75418,1.18203,0.237429,0.0499411,0.18748777732253075,0.232363,1.08273,0.277538,0.704815,,,3.69893,2.18156,1.9049,137.11000061035156,4.36542,0.150144,0.898677,4.36542,-0.150144,3.80176,646.6000000000001,4.685507246376813,620,4.492753623188406,"Bryan Woo","30279",693433
"Bryce Miller","SEA",11.3206,8.99937,13.9947,3.79549,29.3795,29.3795,0,0,0,171.099,696.899,148.779,78.4306,72.1562,23.6871,43.9572,0.649034,6.26479,164.27,8.64075,2.31219,3.73704,1.24597,0.235715,0.0630753,0.17263945937156677,0.230067,1.12646,0.272697,0.716316,,,3.92662,2.16052,2.22953,80.18000030517578,5.69179,0.685213,0.94736,5.69179,-0.685213,3.73685,760.8000000000001,4.449122807017544,721,4.216374269005848,"Bryce Miller","29837",682243
"Nestor Cortes","MIL",8.65397,7.67998,10.8896,3.94299,32.2635,23.362,0,0.194381,0,142.448,586.528,129.923,67.8344,62.4077,21.4313,37.4896,0,4.59293,140.8,8.89592,2.36864,3.75571,1.35405,0.240057,0.0639179,0.17613933235406876,0.238633,1.17526,0.28385,0.724685,,,4.03174,2.14026,2.00221,277.82000732421875,2.64503,1.37887,0.611621,2.64503,-1.37887,4.18451,610.5,4.299295774647887,593,4.176056338028169,"Nestor Cortes","17874",641482
"Nick Martinez","CIN",8.16797,7.86434,9.70387,4.33675,36.3436,23.3279,0.103661,1.00356,0.694193,143.477,605.67,144.962,75.1479,69.1361,20.7608,37.6232,0.331768,5.56595,121.799,7.64019,2.36002,3.23735,1.30228,0.201098,0.0621183,0.138980221003294,0.257719,1.27257,0.295773,0.699826,,,4.25278,2.13207,1.75652,338.3599853515625,6.33339,1.01188,0.915324,6.33339,-1.01188,3.77957,538.9000000000001,3.768531468531469,558,3.902097902097902,"Nick Martinez","12730",607259
"Shohei Ohtani","LAD",8.86851,4.91901,10.2687,3.50058,20.1822,20.1822,0,0,0,114.585,471.084,92.7998,48.4438,44.5683,14.2773,39.1428,0,5.69878,134.417,10.5577,3.07444,3.43401,1.1214,0.285335,0.0830909,0.2022440806031227,0.217716,1.15148,0.282915,0.745829,,,3.61415,2.11581,2.40995,1.5,1.11645,0.969657,0.546751,1.11645,-0.969657,4.271,570,4.956521739130435,526,4.573913043478261,"Shohei Ohtani","19755",660271
"Brandon Woodruff","MIL",8.04597,5.89818,11.611,3.79341,21.5932,21.5932,0,0,0,128.193,527.799,113.347,58.7305,54.0321,17.6302,36.2869,0,5.12248,135.086,9.48394,2.54758,3.72272,1.23776,0.255943,0.0687514,0.18719115108251572,0.233038,1.16726,0.286859,0.727509,,,3.81588,2.09513,2.14049,224.7899932861328,3.63093,0.284632,0.466575,3.63093,-0.284632,4.3779,579,4.5234375,553,4.3203125,"Brandon Woodruff","16162",605540
"José Soriano","LAA",7.59912,8.56175,11.353,3.8653,26.8183,24.6272,0,1.00279,0.31105,139.892,601.334,125.944,65.3048,60.0804,13.2203,58.5173,2.91817,9.78721,135.072,8.68994,3.76473,2.30825,0.850533,0.224621,0.0973125,0.12730880081653595,0.23628,1.3186,0.29299,0.718014,,,3.92873,2.0514,2.24669,356.07000732421875,1.11683,0.92601,0.80233,1.11683,-0.92601,3.93023,615.5,4.396428571428571,598,4.271428571428571,"Jose Soriano","22100",667755
"Nick Pivetta",,8.0524,9.16324,11.0619,3.98845,26.332,24.8802,0.000995508,0.25521,0,140.25,576.522,121.571,67.5579,62.1533,22.0883,42.7086,0.791216,4.00194,158.743,10.1867,2.74066,3.71689,1.41743,0.275346,0.0740796,0.20126621425151825,0.22946,1.17133,0.285066,0.725289,,,3.94932,1.99965,1.8952,196.32000732421875,2.6832,-1.73542,0.7262,2.6832,1.73542,4.03173,625.2,4.465714285714286,591,4.2214285714285715,"Nick Pivetta","15454",601713
"Jesús Luzardo","PHI",8.22079,8.38757,11.972,3.97854,31.1606,24.3477,0,0.177752,0,143.948,601.483,128.955,69.1668,63.6335,20.1896,48.5174,0.197447,5.1234,147.944,9.2499,3.03344,3.04931,1.26231,0.245966,0.080663,0.16530317068099976,0.235387,1.23289,0.286444,0.725875,,,4.05221,1.96212,2.06725,249.75,3.11519,-1.1887,0.624363,3.11519,1.1887,4.16752,618.2000000000002,4.293055555555557,594,4.125,"Jesus Luzardo","19959",666200
"Miles Mikolas","STL",9.23163,10.5935,13.1672,4.52446,28.8537,28.8537,0,0,0,167.739,701.827,177.702,91.6579,84.3253,24.387,30.2807,0,6.21179,120.56,6.46864,1.62471,3.98143,1.30848,0.171781,0.0431455,0.12863515317440033,0.267086,1.23992,0.294616,0.669144,,,4.2717,1.9611,1.23391,618,3.58352,-0.138071,1.41688,3.58352,0.138071,3.11083,619.2,3.685714285714286,662,3.9404761904761907,"Miles Mikolas","9803",571945
"Kumar Rocker","TEX",6.55907,7.91786,8.59778,3.8611,27.405,21.4612,0,0.166701,0,116.011,484.654,105.335,54.0979,49.77,13.5865,36.1792,0,5.54731,120.86,9.37616,2.80674,3.34059,1.05402,0.249373,0.0746495,0.17472372204065323,0.237816,1.21984,0.297421,0.713643,,,3.6844,1.92604,1.70304,288,4.25661,-1.35537,0.248186,4.25661,1.35537,4.66909,529.2,4.562068965517242,514,4.431034482758621,"Kumar Rocker","31843",677958
"Shane Baz","TBR",8.30791,7.25179,11.3546,3.95304,32.183,23.8693,0,0.184291,0,141.131,592.777,124.412,67.3788,61.9885,18.8546,50.5647,0,6.48445,136.324,8.69346,3.22454,2.69603,1.20237,0.229975,0.0853015,0.14467381685972214,0.23223,1.23982,0.277382,0.724174,,,4.18404,1.89199,1.98669,176.88999938964844,7.04522,1.03343,0.541837,7.04522,-1.03343,4.27755,588.3000000000001,4.172340425531916,559,3.9645390070921986,"Shane Baz","22264",669358
"Gavin Williams","CLE",7.7331,8.2704,9.64163,4.05038,25.6217,25.6217,0,0,0,138.474,584.906,122.197,67.7384,62.3194,17.0757,53.7779,0.525084,5.97094,142.892,9.28714,3.49524,2.65709,1.10982,0.2443,0.0919428,0.15235701948404312,0.232686,1.27081,0.287853,0.711758,,,4.00018,1.88476,1.62199,250.5,4.12782,-0.108784,0.688012,4.12782,0.108784,4.08265,600.9000000000001,4.354347826086957,575,4.166666666666667,"Gavin Williams","30122",668909
"José Berríos","TOR",11.927,11.222,15.9635,4.19421,30.2668,30.2668,0,0,0,185.231,780.7,179.196,93.8282,86.3219,27.3003,51.9613,1.28804,10.521,161.685,7.85593,2.5247,3.11163,1.32647,0.207102,0.0665573,0.14054464548826218,0.249501,1.24794,0.287011,0.711783,,,4.34869,1.873,1.8704,244.7100067138672,3.94128,0.378924,1.4426,3.94128,-0.378924,3.07653,706.5000000000001,3.8189189189189197,709,3.8324324324324324,"Jose Berrios","14168",621244
"Jeffrey Springs","ATH",8.25586,7.57199,10.7833,3.80687,28.2522,24.6729,0,0.181716,0.218305,137.543,569.232,125.275,63.2378,58.1788,18.5027,39.6084,0,4.09718,139.435,9.12379,2.59174,3.52034,1.2107,0.244953,0.0695822,0.17537079751491547,0.238381,1.19878,0.290468,0.731371,,,3.84104,1.86465,1.93298,251.67999267578125,5.5622,-2.97741,0.434149,5.5622,2.97741,4.42113,608.5,4.409420289855072,589,4.268115942028985,"Jeffrey Springs","17677",605488
"Alex Cobb","DET",6.46327,6.37898,9.31496,3.74686,20.8601,20.8601,0,0,0,115.373,486.47,114.746,52.2084,48.0317,10.9995,32.381,0,3.60864,97.5278,7.60796,2.52598,3.01188,0.858049,0.200481,0.0665632,0.13391748070716858,0.254719,1.27523,0.303394,0.720567,,,3.65105,1.86251,1.85048,448.1400146484375,2.75064,-0.200215,0.321648,2.75064,0.200215,4.57114,504.70000000000005,4.388695652173913,520,4.521739130434782,"Alex Cobb","6562",502171
"Robbie Ray","SFG",9.47331,8.9744,12.0592,3.95361,25.5959,25.5959,0,0,0,144.387,605.812,125.712,68.9434,63.4279,21.8339,50.6487,0,9.2834,159.331,9.93144,3.15705,3.1458,1.36096,0.263004,0.0836047,0.1793988272547722,0.230293,1.22144,0.28482,0.736779,,,4.17056,1.82117,2.05923,148.13999938964844,4.40032,-0.10791,0.754038,4.40032,0.10791,3.99462,605.4000000000001,4.2041666666666675,572,3.9722222222222223,"Robbie Ray","11486",592662
"Clay Holmes","NYM",7.82513,7.13056,9.60679,3.63691,43.0153,18.3935,2.74085,1.23857,6.16153,127.326,547.253,119.277,55.9269,51.4528,10.4427,50.5976,1.8487,6.86612,121.895,8.6161,3.57647,2.40911,0.738136,0.22274,0.0924575,0.13028250634670258,0.243527,1.33417,0.304473,0.73394,,,3.67192,1.81926,2.04883,304.42999267578125,3.48441,-1.54265,0.841055,3.48441,1.54265,3.87859,596.4000000000002,4.696062992125986,594,4.677165354330708,"Clay Holmes","13649",605280
"David Peterson","NYM",8.77166,6.58051,10.8204,3.73305,28.0485,24.1802,0,0.444318,0.0889264,139.105,598.753,133.093,62.7158,57.6985,14.2879,53.8227,0.235105,6.82469,129.692,8.391,3.48229,2.40962,0.924413,0.216604,0.0898913,0.12671279162168503,0.247336,1.3437,0.301439,0.7441,,,3.94502,1.80963,2.32335,375.57000732421875,2.8016,-0.0425709,1.02683,2.8016,0.0425709,3.63089,587.6000000000001,4.227338129496403,590,4.244604316546763,"David Peterson","20302",656849
"Yu Darvish","SDP",9.48084,7.75528,11.4632,4.1146,24.4458,24.4458,0,0,0,141.6,586.888,129.262,70.3657,64.7364,20.681,38.9189,0,6.65016,136.379,8.66817,2.47366,3.50419,1.31447,0.232377,0.066314,0.166063129901886,0.238792,1.18772,0.282574,0.702558,,,4.10434,1.79324,1.82681,225.25,3.40108,0.285818,0.807117,3.40108,-0.285818,3.92384,591.1,4.162676056338029,571,4.02112676056338,"Yu Darvish","13074",506433
"Jon Gray","TEX",7.8546,8.0968,10.4896,4.25753,30.4123,24.0923,0,0.1934,0,138.265,584.963,134.362,71.0954,65.4077,19.1304,43.3509,0.980109,4.89753,124.758,8.12079,2.8218,2.87787,1.24524,0.213276,0.0741088,0.13916677236557007,0.250342,1.2853,0.293341,0.706402,,,4.2074,1.74946,1.33267,504.1400146484375,2.51722,-1.13316,0.809092,2.51722,1.13316,3.92121,545.1,3.95,549,3.9782608695652173,"Jon Gray","14916",592351
"Clarke Schmidt","NYY",7.42012,7.0348,7.13524,3.89803,32.9734,21.0092,0,0.523663,0.147143,125.614,531.879,117.054,59.1361,54.4052,16.52,40.9805,1.16705,8.07382,125.916,9.02167,2.93617,3.0726,1.18363,0.236739,0.0770485,0.1596904993057251,0.242437,1.2581,0.295352,0.733089,,,4.0429,1.74236,1.81597,220.7100067138672,3.02771,-0.192349,0.39081,3.02771,0.192349,4.47892,528.1000000000001,4.191269841269842,518,4.111111111111111,"Clarke Schmidt","19899",657376
"Kutter Crawford","BOS",8.28554,9.87687,10.3831,4.39827,38.9213,23.8287,0,0.490688,0,151.046,629.161,138.96,80.2346,73.8158,24.5738,44.2862,0.348819,6.37072,146.88,8.75173,2.63877,3.3166,1.46422,0.233453,0.0703893,0.163063645362854,0.240206,1.21318,0.281012,0.692083,,,4.34275,1.72978,1.56567,267.0400085449219,3.76658,0.55999,1.15266,3.76658,-0.55999,3.46313,592.5000000000001,3.92384105960265,574,3.801324503311258,"Kutter Crawford","20531",676710
"Luis Gil","NYY",10.6778,7.88986,11.0605,4.07625,30.868,26.9267,0,0.186376,0,146.682,624.12,119.47,72.2117,66.4348,20.4592,71.2382,0,6.56741,163.032,10.0032,4.37098,2.28854,1.25532,0.261219,0.114142,0.14707683771848679,0.218683,1.30014,0.272889,0.731164,,,4.3481,1.71817,1.89696,194.67999267578125,3.10211,1.56673,1.21124,3.10211,-1.56673,3.38501,624.4,4.247619047619048,567,3.857142857142857,"Luis Gil","21052",661563
"Justin Verlander","SFG",7.78991,7.43877,10.4232,4.23659,21.3896,21.3896,0,0,0,123.639,518.698,120.654,63.2616,58.2007,17.3881,32.664,0,5.5913,105.675,7.69235,2.3777,3.2352,1.26573,0.203731,0.0629731,0.14075759798288345,0.251131,1.24005,0.288953,0.698249,,,4.21358,1.6992,1.40275,429.5400085449219,2.87947,-0.294367,0.572549,2.87947,0.294367,4.2366,488.89999999999986,3.9427419354838698,494,3.9838709677419355,"Justin Verlander","8700",434378
"Merrill Kelly","ARI",10.2012,7.56482,12.6305,4.12275,25.6695,25.6695,0,0,0,153.845,647.497,145.36,76.6018,70.4736,19.9574,49.8291,0.274293,4.61997,142.366,8.32849,2.91503,2.85708,1.16752,0.219871,0.0769565,0.14291467517614365,0.245107,1.26874,0.291144,0.709048,,,4.06389,1.69466,2.04804,297.6099853515625,3.85879,0.03609,1.01881,3.85879,-0.03609,3.64159,635.6000000000001,4.127272727272728,629,4.084415584415584,"Merrill Kelly","11156",518876
"Ryan Feltner","COL",5.74032,10.6267,11.1349,4.84605,28.3128,28.3128,0,0,0,158.61,690.382,164.37,92.8299,85.4035,22.0208,57.4682,0,6.98917,136.902,7.76825,3.26092,2.38223,1.24953,0.198299,0.0832411,0.11505836248397827,0.262603,1.39864,0.304815,0.675404,,,4.46424,1.69422,1.72826,670.1799926757812,3.15331,0.89933,1.95097,3.15331,-0.89933,2.39871,561.6000000000001,3.532075471698114,591,3.7169811320754715,"Ryan Feltner","21446",663372
"Jameson Taillon","CHC",10.9098,9.52523,12.7673,4.35684,28.2954,28.2954,0.0016099,0,0,166.877,696.414,167.074,87.8085,80.7838,25.2109,39.1892,0,4.53978,134.745,7.26709,2.11356,3.43833,1.35968,0.193484,0.0562728,0.1372116208076477,0.25598,1.23602,0.287914,0.692848,,,4.30168,1.68538,1.5702,356.3900146484375,4.12163,0.182749,1.35004,4.12163,-0.182749,3.19994,632.0999999999999,3.78502994011976,648,3.8802395209580838,"Jameson Taillon","11674",592791
"Casey Mize","DET",6.03571,8.66345,9.71616,4.23419,25.3117,25.3117,0,0,0,137.396,586.711,141.7,70.2612,64.6403,16.5569,39.9254,0,5.26187,111.315,7.29159,2.61527,2.78808,1.08454,0.189728,0.0680496,0.12167816609144211,0.261669,1.32191,0.302532,0.702853,,,4.09933,1.68505,1.35575,463.8900146484375,3.61531,-0.838465,0.708295,3.61531,0.838465,4.05561,522.5000000000002,3.8138686131386876,551,4.021897810218978,"Casey Mize","20492",663554
"Zack Littell","TBR",7.36131,8.35508,9.0941,4.18811,33.0409,23.0174,0,0.526193,0.409049,135.643,567.364,137.927,68.6098,63.121,20.6139,29.5084,0.384516,5.25418,118.302,7.84938,1.9579,4.00908,1.36774,0.208511,0.0520097,0.15650129690766335,0.258968,1.23438,0.297986,0.713151,,,4.16664,1.64365,1.43929,394.07000732421875,2.20949,0.85258,0.583042,2.20949,-0.85258,4.22261,524.3000000000002,3.8551470588235306,542,3.985294117647059,"Zack Littell","15823",641793
"Matthew Boyd","CHC",6.24455,5.55325,6.60937,4.01433,23.0101,18.6562,0,0.156131,0,103.795,434.615,94.3935,50.3223,46.2965,14.015,33.4528,4.17078,4.72419,106.911,9.27014,2.90066,3.19587,1.21522,0.24599,0.076971,0.16901878267526627,0.238104,1.23171,0.291742,0.71632,,,3.9652,1.63113,1.42759,317.42999267578125,2.68727,-1.02613,0.191687,2.68727,1.02613,4.74442,453.0000000000001,4.355769230769232,438,4.211538461538462,"Matthew Boyd","15440",571510
"DJ Herz","WSN",7.69244,9.53844,8.62685,4.04871,36.7808,25.2685,0,0.191702,0,139.798,600.852,117.029,68.3574,62.8888,17.5419,70.3973,0,6.3051,157.302,10.1269,4.5321,2.23448,1.12932,0.261798,0.117163,0.14463505893945694,0.223273,1.3407,0.284813,0.731077,,,4.19331,1.62299,1.79991,322.3599853515625,2.81778,-0.663999,1.09571,2.81778,0.663999,3.53906,596.4000000000001,4.260000000000001,552,3.942857142857143,"DJ Herz","26389",687792
"Aaron Civale","MIL",8.14807,8.46088,9.97234,4.39651,26.4953,26.4953,0,0,0,145.259,614.673,142.61,77.1295,70.9592,23.1866,43.0919,0.267441,6.26806,136.794,8.47551,2.6699,3.17447,1.4366,0.222547,0.0701053,0.15244197100400925,0.252266,1.27842,0.294629,0.708508,,,4.37754,1.60464,1.37717,379.17999267578125,2.09425,2.04239,1.07814,2.09425,-2.04239,3.56248,545.3,3.7606896551724134,553,3.8137931034482757,"Aaron Civale","19479",650644
"Bowden Francis","TOR",9.92532,7.95799,10.4748,4.18226,29.2287,24.5022,0.00540576,0,0,146.574,606.228,133.84,74.0351,68.1123,23.8022,38.9784,0,7.98379,136.074,8.35529,2.39337,3.49101,1.46151,0.224461,0.0642967,0.1601640284061432,0.239313,1.17905,0.275515,0.708147,,,4.38202,1.60176,1.51142,226.07000732421875,4.79471,1.86295,0.960302,4.79471,-1.86295,3.7196,575.1999999999999,3.9129251700680268,554,3.7687074829931975,"Bowden Francis","20548",670102
"Reid Detmers","LAA",6.0393,8.24912,7.76358,4.26867,32.4456,19.8264,0,0.685251,0,120.372,511.843,110.945,62.0564,57.0919,17.562,44.9383,0.579786,5.67813,133.95,10.0152,3.35996,2.98075,1.31308,0.261701,0.087797,0.17390374839305878,0.240543,1.29501,0.301512,0.714617,,,4.09905,1.59328,1.16938,360.75,6.85962,-0.248469,0.683079,6.85962,0.248469,4.08923,497,4.141666666666667,485,4.041666666666667,"Reid Detmers","27468",672282
"Kyle Harrison","SFG",7.75924,8.37451,11.3119,4.09093,25.5931,25.5931,0,0,0,140.313,597.571,127.577,69.3249,63.7789,19.2803,53.2853,0,8.11644,143.575,9.20922,3.41784,2.69445,1.23668,0.240264,0.0891699,0.15109405666589737,0.237942,1.28899,0.290096,0.724882,,,4.21913,1.57965,1.80254,362.8599853515625,3.1596,-0.623646,0.794586,3.1596,0.623646,3.94055,574.5,4.103571428571429,558,3.9857142857142858,"Kyle Harrison","27758",690986
"Eduardo Rodriguez","ARI",9.14439,8.16394,10.0144,4.05666,27.6545,23.3569,0,0.183406,0,133.308,564.856,128.784,65.3122,60.0872,16.6185,44.2559,1.49647,3.89063,122.44,8.2663,2.98784,2.76664,1.12196,0.216764,0.078349,0.13841478526592255,0.249238,1.29804,0.297008,0.719268,,,4.03364,1.57332,1.86665,403.07000732421875,1.10109,-0.414643,0.787447,1.10109,0.414643,3.95007,539.7,4.057894736842106,544,4.090225563909774,"Eduardo Rodriguez","13164",593958
"Frankie Montas","NYM",8.71007,8.86844,10.6224,4.25032,26.5418,26.5418,0,0,0,142.525,609.646,134.362,73.1613,67.3084,19.6144,54.7157,0.529056,5.33943,136.267,8.60483,3.45513,2.49045,1.23859,0.223518,0.08975,0.13376783579587936,0.244477,1.32663,0.291453,0.717228,,,4.30747,1.56708,1.58217,315.75,4.81831,-0.140398,1.10465,4.81831,0.140398,3.52713,555.8000000000001,3.886713286713287,547,3.825174825174825,"Frankie Montas","14309",593423
