Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,NameASCII,PlayerId,MLBAMID
"Cristopher Sánchez","PHI",11.3892,8.8504,16.4588,3.47529,29.16,29.16,0,0,,169.778,706.524,163.755,72.5676,65.5586,16.4684,47.6303,0.3949,5.7815,148.788,7.88734,2.5249,3.12382,0.873,0.210592,0.067415,0.14317717403173447,0.25073,1.24507,0.301906,0.7371,0.538346,,3.61853,3.19482,3.53512,180,,,,,,,770.8000000000001,4.534117647058824,778,4.576470588235294,"Cristopher Sanchez","20778",650911
"Joe Ryan","MIN",10.107,9.005,14.6744,3.72833,27.54,27.54,0,0,,159.709,655.081,140.388,70.5826,66.1608,23.3885,36.9662,0.2666,6.6936,177.362,9.9948,2.08314,4.79795,1.318,0.270748,0.05643,0.21431807801127434,0.229609,1.11048,0.284898,0.73834,0.327803,,3.66931,3.17378,2.72474,90.45999908447266,,,,,,,759.0999999999999,4.744375,723,4.51875,"Joe Ryan","21390",657746
"Shane McClanahan","TBR",10.4245,8.5689,15.0081,3.31085,35.92,25.92,0,0.6668,,161.051,658.536,138.139,64.7033,59.2461,17.9661,47.3242,0.616,4.6407,180.124,10.0659,2.64462,3.80618,1.004,0.273523,0.0718627,0.2016598805785179,0.227738,1.15159,0.294196,0.753287,0.448507,,3.34782,3.17254,3.14039,115.93000030517578,,,,,,,819.2,5.088198757763975,779,4.838509316770186,"Shane McClanahan","21483",663556
"Sandy Alcantara","MIA",9.7205,10.526,17.4902,3.79879,27.54,27.54,0,0,,178.339,746.502,176.134,82.1187,75.2748,19.6173,44.9625,0.739,7.1619,160.652,8.10738,2.26906,3.57302,0.99,0.215206,0.0602309,0.154975064098835,0.253657,1.23975,0.304442,0.71774,0.479823,,3.67167,3.12445,3.1528,159.36000061035156,,,,,,,779.6,4.379775280898876,796,4.47191011235955,"Sandy Alcantara","18684",645261
"Yoshinobu Yamamoto","LAD",11.1824,7.8052,14.9703,3.57073,27.54,27.54,0,0,,158.592,654.529,144.146,68.4996,62.9212,18.9606,43.3108,0.3842,5.2801,166.605,9.45468,2.45786,3.84672,1.076,0.254541,0.0661709,0.18837013095617294,0.237889,1.182,0.297796,0.739269,0.456308,,3.53883,3.09988,3.11427,57.11000061035156,,,,,,,758.5000000000001,4.770440251572328,738,4.6415094339622645,"Yoshinobu Yamamoto","33825",808967
"Gerrit Cole","NYY",11.6242,10.3396,17.3975,3.93269,30.78,30.78,0,0,,188.884,790.639,172.622,88.6318,82.5357,28.3745,53.0092,0.3843,6.7339,197.301,9.40106,2.5258,3.72201,1.352,0.249546,0.067046,0.18250011652708054,0.236178,1.19455,0.285513,0.736925,0.379222,,3.97913,3.07888,2.617,64.06999969482422,,,,,,,818.4000000000003,4.330158730158732,795,4.2063492063492065,"Gerrit Cole","13125",543037
"Freddy Peralta","MIL",11.2028,10.1303,16.1281,3.78286,30.78,30.78,0,0,,177.958,744.905,151.401,80.3353,74.7988,23.965,63.0837,0.441,8.2819,205.145,10.3749,3.19038,3.25194,1.212,0.275397,0.0846869,0.19070995599031448,0.224785,1.20526,0.286741,0.741429,0.371585,,3.81468,3.07306,3.14251,98.75,,,,,,,826.4,4.642696629213483,775,4.353932584269663,"Freddy Peralta","18679",642547
"Michael King","SDP",11.5961,9.8093,16.6806,3.69467,30.78,30.78,0,0,,179.519,754.6,158.419,79.9453,73.6961,21.8615,64.3364,0.8504,7.5588,191.101,9.58063,3.22543,2.97034,1.096,0.253248,0.085259,0.16798902302980423,0.232046,1.24084,0.290706,0.743224,0.42192,,3.82202,3.06222,3.12198,59.11000061035156,,,,,,,816.6000000000001,4.536666666666667,780,4.333333333333333,"Michael King","19853",650633
"Yusei Kikuchi","LAA",11.1791,10.0447,15.9288,3.75298,30.78,30.78,0,0,,176.11,728.328,156.557,79.2266,73.4373,24.6553,54.6683,0.2527,6.024,195.9,10.0114,2.7938,3.58344,1.26,0.268973,0.07506,0.1939127817749977,0.234494,1.19939,0.295028,0.746988,0.421021,,3.79561,3.03228,3.15445,145.13999938964844,,,,,,,795.7,4.521022727272728,764,4.340909090909091,"Yusei Kikuchi","20633",579328
"Hunter Brown","HOU",10.9418,9.1876,15.3877,3.69541,29.16,29.16,0,0,,167.533,702.738,152.258,75.1725,68.7891,18.3728,57.7812,0.312,6.4884,175.159,9.40968,3.10405,3.03142,0.987,0.249252,0.082223,0.16702911257743835,0.238473,1.25372,0.300908,0.731709,0.489321,,3.65198,3.01392,2.80358,101.86000061035156,,,,,,,784.5999999999999,4.670238095238095,764,4.5476190476190474,"Hunter Brown","25880",686613
"Shota Imanaga","CHC",11.4057,9.4293,17.5429,3.64278,29.16,29.16,0,0,,179.749,740.014,166.496,78.3228,72.7542,25.9039,38.0604,0.404,5.815,182.214,9.12339,1.90567,4.78749,1.297,0.24623,0.051432,0.194798082113266,0.23917,1.13801,0.288085,0.750091,0.368326,,3.74478,3.00748,3.29587,76.13999938964844,,,,,,,812.6,4.514444444444445,794,4.411111111111111,"Shota Imanaga","33829",684007
"Kevin Gausman","TOR",11.7997,10.8625,17.7336,3.88837,32,32,0,0,,193.238,812.606,182.221,90.0295,83.4866,25.2283,54.3739,0.425,4.9764,193.639,9.0187,2.53245,3.56125,1.175,0.238294,0.066913,0.17138108611106873,0.241911,1.22437,0.29378,0.728183,0.392589,,3.78096,2.89704,2.65213,166.36000061035156,,,,,,,858.5,4.448186528497409,851,4.409326424870466,"Kevin Gausman","14107",592332
"Nathan Eovaldi","TEX",11.0697,9.5569,16.5541,3.75915,29.16,29.16,0,0,,175.964,734.102,167.073,79.92,73.4973,21.8,46.7843,0.519,6.8073,170.929,8.74246,2.39286,3.65355,1.115,0.232841,0.06373,0.1691109612584114,0.245511,1.21534,0.297824,0.730551,0.455948,,3.74794,2.8729,2.80866,202.0399932861328,,,,,,,777.6000000000001,4.418181818181819,774,4.3977272727272725,"Nathan Eovaldi","9132",543135
"Hunter Greene","CIN",10.2489,10.1883,14.6449,4.1565,29.16,29.16,0,0,,172.061,729.998,148.849,84.5641,79.4633,27.2238,62.6207,0.3154,11.6734,205.321,10.7397,3.27551,3.2788,1.424,0.281262,0.085782,0.19547998905181885,0.227006,1.22904,0.287421,0.73205,0.339337,,4.13213,2.84353,2.7107,92.31999969482422,,,,,,,738.2999999999998,4.292441860465115,694,4.034883720930233,"Hunter Greene","22182",668881
"Ranger Suárez","PHI",10.9756,9.0242,14.1895,3.59271,39.54,27.54,0,0.5774,,167.063,702.152,159.074,73.3801,66.6899,17.4859,52.9675,1.1095,5.5898,150.974,8.13326,2.85346,2.85031,0.942,0.215016,0.0754359,0.13958018273115158,0.247166,1.26923,0.297996,0.739287,0.500751,,3.77129,2.83057,3.19891,254.67999267578125,,,,,,,742.3000000000001,4.444910179640719,743,4.449101796407185,"Ranger Suarez","17277",624133
"Justin Steele","CHC",11.0906,9.1693,16.197,3.56051,29.16,29.16,0,0,,169.848,702.724,157.642,73.3056,67.1941,18.8532,47.5091,0.5587,6.5894,165.572,8.77338,2.51743,3.48505,0.999,0.235614,0.0676071,0.16800691187381744,0.24304,1.20785,0.298985,0.73757,0.456731,,3.61537,2.81269,3.18672,120.36000061035156,,,,,,,780.5,4.591176470588235,770,4.529411764705882,"Justin Steele","17312",657006
"Luis Castillo","SEA",11.0209,10.7028,17.6421,3.64164,30.78,30.78,0,0,,184.327,767.07,166.095,80.8761,74.5836,23.8601,52.206,1.11,6.8768,186.936,9.12742,2.54903,3.58075,1.165,0.243702,0.068059,0.17564301937818527,0.234602,1.18431,0.286077,0.743252,0.410604,,3.78254,2.77317,2.61921,91.25,,,,,,,831.8000000000001,4.520652173913044,805,4.375,"Luis Castillo","15689",622491
"Carlos Rodón","NYY",11.264,9.9407,15.3632,3.90834,30.78,30.78,0,0,,175.865,735.836,152.923,81.433,76.371,26.6142,54.0398,0.4194,7.7336,199.849,10.2274,2.76552,3.69819,1.362,0.271595,0.07344,0.19815491139888763,0.226867,1.17683,0.282191,0.739703,0.325916,,3.91482,2.75939,2.63908,124,,,,,,,786.5000000000002,4.468750000000001,743,4.221590909090909,"Carlos Rodon","16137",607074
"Tanner Houck","BOS",10.7827,10.4408,14.5607,3.97948,39.16,29.16,0,0.633,,178.822,762.236,180.628,86.3835,79.0687,17.9418,54.6833,1.1148,10.8946,158.893,7.99701,2.75218,2.9057,0.903,0.208457,0.0717406,0.1367163211107254,0.259278,1.3159,0.312965,0.70853,0.519298,,3.79387,2.75458,2.92813,217.07000732421875,,,,,,,756.6,4.2268156424581,785,4.385474860335195,"Tanner Houck","19879",656557
"Spencer Schwellenbach","ATL",11.4981,8.8646,15.8191,3.78401,29.16,29.16,0,0,,171.934,715.793,164.108,78.4004,72.2887,21.4153,42.5919,0.6478,7.5888,166.305,8.70538,2.22951,3.90462,1.121,0.232337,0.0595031,0.17283403873443604,0.246552,1.20221,0.298588,0.726011,0.440458,,3.72676,2.69826,3.04056,86.38999938964844,,,,,,,767.1,4.459883720930232,766,4.453488372093023,"Spencer Schwellenbach","31846",680885
"MacKenzie Gore","WSN",10.7027,10.4436,15.6543,3.75132,30.78,30.78,0,0,,174.386,733.331,151.96,78.6051,72.6864,21.6045,65.1476,0.3183,7.4976,187.976,9.70138,3.36224,2.88539,1.115,0.256332,0.0888379,0.16749394685029984,0.230003,1.24498,0.288968,0.741204,0.407592,,3.8709,2.6815,3.07727,188.92999267578125,,,,,,,781.8,4.493103448275861,744,4.275862068965517,"MacKenzie Gore","22201",669022
"Spencer Strider","ATL",8.2286,5.0527,11.1062,3.18669,19.44,19.44,0,0,,110.212,447.288,84.894,42.1405,39.0234,12.2702,35.7397,0.4281,4.3843,145.957,11.919,2.91854,4.0839,1.002,0.326316,0.0799031,0.24641307443380356,0.208501,1.09456,0.291736,0.758716,0.377434,,3.05733,2.67652,2.80917,140.17999267578125,,,,,,,617.4,5.612727272727272,566,5.1454545454545455,"Spencer Strider","27498",675911
"Reynaldo López","ATL",11.8518,9.5005,15.8892,3.8968,30.78,30.78,0,0,,178.861,752.463,163.04,83.4458,77.4426,22.3576,60.7546,0.4071,5.7857,189.632,9.54201,3.05708,3.12128,1.125,0.252015,0.080741,0.1712740734219551,0.237694,1.25122,0.296839,0.729107,0.399002,,3.7871,2.66992,2.96685,155.0399932861328,,,,,,,809.2,4.5206703910614525,788,4.402234636871508,"Reynaldo Lopez","16400",625643
"Seth Lugo","KCR",10.9393,11.1482,16.8706,4.15827,30.78,30.78,0,0,,190.341,811.344,194.359,95.0446,87.9434,23.5177,53.685,0.6702,7.7629,165.563,7.82839,2.53841,3.08397,1.112,0.20406,0.066168,0.13789205998182297,0.259181,1.30315,0.304629,0.71123,0.434218,,4.00155,2.64511,2.68257,183.57000732421875,,,,,,,752.4,3.96,784,4.126315789473685,"Seth Lugo","12447",607625
"Brandon Woodruff","MIL",9.6552,8.7053,14.6695,3.79019,25.92,25.92,0,0,,156.678,649.038,141.926,70.9185,65.9821,21.726,41.7799,0.2642,6.3976,166.673,9.57415,2.39995,3.98931,1.248,0.2568,0.064372,0.19242801517248154,0.236205,1.17251,0.291421,0.73578,0.385878,,3.76404,2.61982,2.72609,224.7899932861328,,,,,,,711.9999999999998,4.535031847133757,689,4.388535031847134,"Brandon Woodruff","16162",605540
"Zach Eflin","BAL",11.0104,9.6126,16.042,3.91312,29.16,29.16,0,0,,175.851,730.884,179.768,82.8619,76.4584,24.6777,30.7096,0.8858,5.9516,148.075,7.57844,1.57171,4.82178,1.263,0.202597,0.0420171,0.16058006137609482,0.258949,1.19691,0.29741,0.725383,0.438438,,3.93215,2.61796,2.30541,179.86000061035156,,,,,,,711.9000000000001,4.044886363636365,740,4.204545454545454,"Zach Eflin","13774",621107
"Kodai Senga","NYM",10.4867,8.7349,13.8364,3.73812,37.92,25.92,0,0.6587,,163.553,692.584,141.608,73.6973,67.931,19.5354,65.7054,0.5735,6.2721,177.992,9.79458,3.61565,2.70894,1.075,0.256997,0.0948699,0.16212720423936844,0.228176,1.26756,0.288533,0.742461,0.421525,,3.86295,2.61455,2.33495,144.2899932861328,,,,,,,742.4000000000001,4.526829268292683,704,4.2926829268292686,"Kodai Senga","31838",673540
"Jack Flaherty",,10.5131,9.7581,15.2388,3.84256,29.16,29.16,0,0,,169.521,717.397,155.818,78.2994,72.3771,22.1507,54.4088,0.7217,8.1245,181.059,9.61256,2.88861,3.32775,1.176,0.252383,0.075842,0.1765410527586937,0.237939,1.24012,0.295949,0.736136,0.421,,3.83567,2.60795,2.77748,137.7899932861328,,,,,,,757.8000000000001,4.45764705882353,740,4.352941176470588,"Jack Flaherty","17479",656427
"Zac Gallen","ARI",10.85,9.4743,15.0854,3.95083,29.16,29.16,0,0,,170.712,725.815,165.308,81.1544,74.9392,19.8405,52.7515,0.3854,6.753,171.816,9.05824,2.78109,3.25709,1.046,0.236722,0.072679,0.1640428975224495,0.248094,1.27735,0.30647,0.719482,0.436047,,3.71013,2.60086,2.74472,120.70999908447266,,,,,,,754.4000000000001,4.411695906432749,759,4.43859649122807,"Zac Gallen","19291",668678
"Brayan Bello","BOS",10.0937,10.071,14.1307,4.07869,29.16,29.16,0,0,,167.363,717.065,167.582,82.7108,75.8469,17.7591,58.7678,0.4561,7.5493,152.977,8.2264,3.16026,2.60308,0.955,0.213338,0.081956,0.1313820779323578,0.257522,1.35245,0.312124,0.712894,0.512795,,3.90658,2.53081,2.56367,318.07000732421875,,,,,,,682.5999999999999,4.087425149700598,706,4.227544910179641,"Brayan Bello","23920",678394
"Jared Jones","PIT",9.9295,9.9485,13.8916,3.90572,35.54,27.54,0,0.5886,,166.87,704.489,151.754,78.0107,72.4165,21.1554,57.1682,0.8598,7.8206,172.534,9.30546,3.08332,3.018,1.141,0.244906,0.0811485,0.16375799477100372,0.237301,1.252,0.292946,0.730107,0.395106,,3.91508,2.53081,2.78486,137.82000732421875,,,,,,,737.3,4.414970059880239,717,4.293413173652695,"Jared Jones","27863",683003
"Tanner Bibee","CLE",10.4086,10.1033,15.7321,3.88816,29.16,29.16,0,0,,173.454,727.575,160.008,80.453,74.9352,24.5727,48.669,0.3456,7.6839,178.046,9.23829,2.52529,3.65831,1.275,0.244712,0.0668921,0.17782001197338104,0.238384,1.20307,0.28902,0.735756,0.365081,,3.92985,2.52323,2.42866,86.13999938964844,,,,,,,741.7,4.28728323699422,725,4.190751445086705,"Tanner Bibee","30134",676440
"Grayson Rodriguez","BAL",10.6635,8.5803,15.2213,3.69287,27.54,27.54,0,0,,162.413,678.7,146.041,72.2851,66.641,20.3557,53.0492,0.34,5.8395,172.641,9.56682,2.93969,3.25437,1.128,0.254371,0.078163,0.17620788514614105,0.235622,1.22583,0.294474,0.743324,0.429429,,3.75761,2.49325,2.5983,104.38999938964844,,,,,,,742.1999999999999,4.5814814814814815,719,4.438271604938271,"Grayson Rodriguez","24492",680570
"Bailey Ober","MIN",10.2542,10.1217,14.9746,4.00204,29.16,29.16,0,0,,171.04,716.249,160.011,81.1122,76.0566,26.5682,42.2909,0.2922,6.8652,176.12,9.26728,2.22531,4.16448,1.398,0.245892,0.059045,0.18684688583016396,0.239863,1.18278,0.287342,0.73401,0.328803,,3.9886,2.4784,2.36488,81.61000061035156,,,,,,,722.3000000000002,4.223976608187136,709,4.146198830409356,"Bailey Ober","21224",641927
"Nick Pivetta",,10.1714,9.6498,13.6689,3.93496,29.16,29.16,0,0,,161.688,675.108,143.423,75.5295,70.693,23.7323,51.0861,0.667,5.28,182.492,10.158,2.84359,3.57225,1.321,0.270316,0.075671,0.194644995033741,0.231798,1.20299,0.290147,0.737703,0.35,,3.86308,2.47251,2.4707,196.32000732421875,,,,,,,727.8,4.492592592592592,694,4.283950617283951,"Nick Pivetta","15454",601713
"Shohei Ohtani","LAD",8.6712,5.8127,11.5684,3.48387,21.06,21.06,0,0,,120.781,498.067,101.555,50.6245,46.754,14.8293,38.6879,0.4253,5.7029,140.89,10.4984,2.88282,3.64171,1.105,0.282874,0.0776761,0.20519788563251495,0.223848,1.16113,0.291067,0.750058,0.414142,,3.5322,2.46441,2.4528,1.5,,,,,,,592.7,4.898347107438017,557,4.603305785123967,"Shohei Ohtani","19755",660271
"Taj Bradley","TBR",10.1743,10.1705,15.2516,3.88566,29.16,29.16,0,0,,170.449,714.074,152.35,79.1986,73.5899,23.4084,57.5494,0.3556,5.7404,181.938,9.60658,3.0387,3.16141,1.236,0.254788,0.080593,0.17419499158859253,0.234103,1.23145,0.289472,0.737891,0.393174,,3.93095,2.33679,2.28462,187.86000061035156,,,,,,,751.8999999999999,4.422941176470587,723,4.252941176470588,"Taj Bradley","22543",671737
"Mitch Keller","PIT",10.1166,11.5184,15.2113,4.24951,30.78,30.78,0,0,,182.036,776.602,179.819,92.5944,85.9513,22.7544,56.7673,0.5786,10.7474,164.878,8.15172,2.80663,2.90445,1.125,0.212307,0.073097,0.13920993357896805,0.253592,1.29967,0.301204,0.703325,0.429202,,4.09265,2.30759,2.31879,296.5400085449219,,,,,,,721.9000000000001,3.966483516483517,737,4.049450549450549,"Mitch Keller","17594",656605
"Brady Singer","CIN",9.9099,10.4439,14.1147,4.2357,29.16,29.16,0,0,,170.362,729.602,173.284,86.8001,80.1781,24.7404,48.4595,0.3706,8.8712,160.959,8.50325,2.56005,3.32152,1.307,0.220612,0.0664191,0.15419312566518784,0.25776,1.3016,0.305287,0.72121,0.475669,,4.17433,2.28966,2.38031,359.2900085449219,,,,,,,651.7,3.8335294117647063,676,3.976470588235294,"Brady Singer","25377",663903
"Ryan Pepiot","TBR",9.8079,10.2052,13.9129,4.00522,29.16,29.16,0,0,,164.574,696.757,145.3,78.5,73.2394,22.8392,60.6269,0.3637,8.5541,175.446,9.59456,3.31548,2.89387,1.249,0.251804,0.087013,0.1647910177707672,0.231525,1.25127,0.285262,0.73254,0.362875,,4.09956,2.20956,2.07638,163.9600067138672,,,,,,,701.0999999999999,4.249090909090908,666,4.036363636363636,"Ryan Pepiot","26221",686752
"Nick Lodolo","CIN",8.01,7.4472,10.8258,3.90725,22.68,22.68,0,0,,126.527,533.868,114.97,59.297,54.9301,16.9967,40.291,0.4105,11.1851,138.659,9.86298,2.86595,3.44143,1.209,0.259725,0.07547,0.18425491452217102,0.238334,1.22711,0.299856,0.729956,0.44084,,3.94156,2.19961,2.37999,250.7100067138672,,,,,,,556.7000000000002,4.383464566929135,539,4.244094488188976,"Nick Lodolo","26378",666157
