Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,NameASCII,PlayerId,MLBAMID
"Heston Kjerstad","BAL",104.208,382.336,342.151,86.7434,55.9366,16.1345,1.12088,13.5514,46.1766,45.3446,29.3078,2.57508,101.019,8.2309,2.14912,0.496725,0.774381,2.8887,0.644962,0.253523,0.0766546,0.264214,0.290123,0.325483,0.426051,0.325544,0.751534,0.172528,3.84388,0.318599,-0.197928,-0.400898,49.4532,4.72823,115.409,-0.598826,-0.123232,6.142315328121185,-7.345308639109135,1.19207,338.6099853515625,4.64893,0.672325,0.630955,,,,442.8,4.257692307,442.8,4.257692307,"Heston Kjerstad","31166",677008
"Tyler Soderstrom","ATH",135.607,518.278,467.876,108.644,62.8175,20.1432,1.19958,24.4842,57.7462,68.568,40.9362,1.65758,137.254,5.43778,3.57111,0.456696,18.8824,1.1046,0.576824,0.232208,0.0789851,0.264827,0.298251,0.299367,0.43738,0.317206,0.736747,0.205172,2.63277,0.27174,-0.374588,-0.8614,63.5583,2.9312,110.89,-1.23599,-0.4084,5.221995830535889,-11.030824273824692,1.18441,296.92999267578125,3.34819,-0.549983,0.835738,,,,568.8,4.182352941,568.8,4.182352941,"Tyler Soderstrom","27467",691016
"Jorge Polanco",,103.75,429.02,377.486,85.5814,55.1595,15.1948,0.627618,14.5994,46.6537,48.2189,44.6652,1.65121,113.367,3.35912,3.12405,0.385197,9.19813,4.04902,1.4657,0.226714,0.10411,0.264245,0.39399,0.311701,0.386318,0.30605,0.698019,0.159604,3.39075,0.280956,0.102646,-0.585152,48.7602,-1.42572,97.2157,-0.482506,-2.62097,-1.8801175951957703,-1.0198839902877808,1.17677,469.6400146484375,1.96948,-0.928445,0.396782,,,,443.6,4.265384615,443.6,4.265384615,"Jorge Polanco","13152",593871
"Kyle Manzardo","CLE",114.429,437.877,385.439,91.8663,50.7938,22.1109,0.857849,18.1037,54.6055,52.5245,45.014,0.734379,100.079,3.8327,2.95483,0.63626,8.08417,1.6621,0.814288,0.238342,0.102801,0.228554,0.449787,0.32182,0.441066,0.330503,0.762886,0.202724,2.9088,0.27298,0.0918834,-0.777981,58.3847,7.16268,117.516,-0.686097,0.0405412,8.09002023935318,-11.52313470467925,1.15297,376.2099914550781,1.38101,-0.844603,0.375569,,,,516.9,4.534210526,516.9,4.534210526,"Kyle Manzardo","29794",700932
"Brendan Rodgers",,87.6119,375.679,344.995,87.4787,59.28,18.2857,0.980388,8.93271,43.0456,40.0876,24.375,0.251965,85.5602,3.43655,2.24792,0.624045,10.5776,0.928074,0.172803,0.253565,0.0648826,0.227748,0.284888,0.307396,0.389928,0.30462,0.697323,0.136363,3.16512,0.310765,0.03558,-0.569746,42.2652,-1.68097,96.2317,-0.534166,-0.524949,-2.190526008605957,0.8270862102508545,1.15191,572.5,4.67008,0.55381,0.742028,,,,367.6,4.177272727,367.6,4.177272727,"Brendan Rodgers","17907",663898
"Alek Thomas","ARI",92.7159,325.086,298.413,74.3102,48.4119,15.7109,2.09499,8.09242,38.7262,36.8486,20.5951,0.199846,59.9383,2.43439,1.94326,1.70043,13.2769,7.98124,2.1328,0.249018,0.0633527,0.184376,0.343605,0.301001,0.397061,0.303599,0.698063,0.148043,5.6517,0.285021,0.4293,0.170181,36.3064,-1.72157,92.375,0.599481,1.11767,-2.36467045545578,2.5484750270843506,1.13704,490.8900146484375,2.8274,-0.125733,0.93403,,,,328,3.52688172,328,3.52688172,"Alek Thomas","23792",677950
"Jose Siri","NYM",107.486,399.051,363.885,74.9647,41.9557,14.4499,1.29493,17.2641,48.6401,47.5394,26.3268,0,143.952,4.64623,2.96332,1.22974,4.62368,13.3725,3.72786,0.206012,0.0659735,0.360736,0.182886,0.266295,0.395171,0.286691,0.661466,0.189159,6.02788,0.280601,0.925994,0.589112,39.1364,-7.54386,83.8984,1.51511,1.94336,-6.002618074417114,3.6020917892456055,1.12523,464.6400146484375,3.41673,0.936883,0.9369,,,,368.6,3.444859813,368.6,3.444859813,"Jose Siri","17452",642350
"Brett Baty","NYM",101.852,383.824,343.285,79.8067,53.7371,14.0196,0.6663,11.3837,43.1542,41.7927,33.6335,0.545704,97.2083,3.46073,1.86244,1.58298,6.02279,1.90541,0.656305,0.232479,0.0876272,0.253262,0.345994,0.30583,0.376684,0.300378,0.682514,0.144205,3.1486,0.289247,0.207409,-0.597297,41.8713,-3.02774,93.3139,-0.389888,-0.273451,-3.3924871385097504,1.2983429729938507,1.10447,496.8599853515625,6.85573,-0.530328,0.445818,,,,366.7,3.595098039,366.7,3.595098039,"Brett Baty","26123",683146
"Sal Frelick","MIL",119.276,460.608,413.817,108.041,78.6986,21.1109,3.01611,5.21489,55.8011,41.3696,38.9702,0,68.0519,3.70418,3.0011,1.1158,6.10472,16.8163,3.43809,0.261083,0.0846061,0.147744,0.572655,0.328003,0.364481,0.306597,0.692484,0.103398,6.06659,0.299302,-0.332827,1.01288,52.5532,-1.32788,95.6554,0.68005,2.25736,-1.7129506468772888,-3.0449106693267822,1.09277,398.8900146484375,2.13233,1.16864,1.15725,,,,468.7,3.938655462,468.7,3.938655462,"Sal Frelick","29622",686217
"Chas McCormick","HOU",110.946,404.101,360.969,86.8758,58.6355,13.7911,1.73404,12.7152,47.9876,46.5743,32.9111,0,105.596,6.428,2.75843,1.0341,4.06011,11.7465,3.36698,0.240674,0.0814428,0.261311,0.31167,0.313136,0.394162,0.310438,0.707299,0.153489,5.35665,0.302183,-0.520196,0.212396,47.3552,0.0842278,103.704,-0.3078,0.151272,1.4049766063690186,-4.371803477406502,1.08484,449.82000732421875,1.19048,-0.662949,0.640145,,,,431.8,3.89009009,431.8,3.89009009,"Chas McCormick","19599",676801
"Ryan Bliss","SEA",103.882,322.549,287.482,63.8903,41.4834,13.7713,1.33497,7.30064,37.2492,33.2601,25.5579,0,86.7009,3.32402,1.79145,4.39409,4.58602,20.3825,6.42601,0.222241,0.0792373,0.268799,0.294783,0.291594,0.355617,0.285849,0.647211,0.133376,6.50934,0.2898,0.0471526,0.918578,31.4149,-6.31626,91.2421,0.96573,0.182031,-2.266482412815094,1.7851502597332,1.06077,620.4600219726562,3.43528,1.14654,1.35106,,,,291.7,2.804807692,291.7,2.804807692,"Ryan Bliss","29547",669208
"Caleb Durbin","MIL",77.2309,299.246,262.699,63.3862,43.5189,13.7301,1.01165,5.12562,34.6574,30.2761,27.2712,0.156014,39.7554,6.33886,1.98864,0.94798,5.01291,13.7753,3.15888,0.241288,0.091133,0.132852,0.685974,0.325166,0.359789,0.305089,0.684955,0.118501,5.7681,0.265053,-0.319914,0.868193,33.7792,-1.22604,94.64,0.548279,0.388724,-1.3697505593299866,1.580558180809021,1.05095,999,3.12964,0.493491,1.26543,,,,300.3,3.9,300.3,3.9,"Caleb Durbin","sa3017183",702332
"Ryan O'Hearn","BAL",106.358,404.341,368.024,97.9132,65.0372,18.1278,1.87518,12.873,49.1087,53.3495,30.5519,1.69483,72.5043,2.69984,2.88655,0.178425,4.80895,2.8875,0.815686,0.266051,0.0755598,0.179315,0.42138,0.324535,0.430435,0.326191,0.75497,0.164384,3.95223,0.29783,-0.552189,-0.51522,52.5097,5.21073,115.864,-1.06741,-0.342502,6.272075653076172,-9.624521493911743,1.04584,349.7099914550781,1.74201,0.420776,0.709104,,,,471.5,4.448113207,471.5,4.448113207,"Ryan O'Hearn","16442",656811
"Gavin Lux","CIN",110.759,418.756,372.668,95.106,62.9389,19.6249,2.02886,10.5134,52.3935,44.7173,40.263,0,89.7964,2.3544,2.58104,0.889189,6.1862,5.66041,1.48785,0.255203,0.0961491,0.214436,0.448381,0.329587,0.403385,0.321463,0.732973,0.148182,4.63322,0.307678,0.824742,-0.303603,52.7882,3.80299,99.5584,0.521139,-0.628505,0.29999738931655884,-4.121318459510803,1.04555,368.2099914550781,4.11554,-0.541753,0.61582,,,,466.4,4.201801801,466.4,4.201801801,"Gavin Lux","19955",666158
"Jordan Lawlar","ARI",65.5895,259.089,231.528,56.9346,38.2162,10.9732,1.78056,5.96462,32.5002,27.7822,21.7405,0.114243,62.6336,3.3659,1.71262,0.742264,0,10.648,2.21342,0.245909,0.0839113,0.241746,0.347106,0.317562,0.385971,0.309196,0.703532,0.140062,6.56961,0.309581,-0.56224,0.734294,30.1028,-0.204955,96.1421,0.172053,0.633336,-1.0232164561748505,2.466207802295685,1.0401,354.1099853515625,8.37824,1.40513,1.26398,,,,277.2,4.2,277.2,4.2,"Jordan Lawlar","29976",691783
"Trevor Story","BOS",114.436,475.039,427.134,97.8327,61.6465,22.6484,0.912477,12.6254,51.9413,53.5013,40.7539,4.04635,140.632,4.44391,2.39355,0.313875,8.17635,19.0583,5.10292,0.229045,0.0857907,0.296044,0.289791,0.301291,0.375017,0.294448,0.676308,0.145972,5.16853,0.308421,0.119454,0.933629,49.5544,-6.01478,85.1155,1.05308,-3.51606,-7.037277817726135,1.2659804821014404,1.03943,244.38999938964844,3.66457,-0.604959,0.881313,,,,473.5,4.153508771,473.5,4.153508771,"Trevor Story","12564",596115
