Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId,weighted_zscore,auction_value
Ricardo Paez,MIN,0.25,1.0,0.9312,0.1328,0.1016,0.016,0.0017,0.0136,0.0663,0.0642,0.0489,0.0,0.3614,0.01,0.007,0.0029,,0.0102,0.0029,0.142612,0.0489,0.3614,0.135307,0.192258,0.207367,0.181658,0.399624,0.0647552,3.95672,0.211648,0.0,-0.000401252,0.0135363,-0.103442,12.2484,-0.000401252,0.0,-0.1008075264398939,-0.0120000001043081,-0.00820769,999.0,,,,sa3023961,-0.5243826410906727,-inf
Edgardo De Leon,CHC,0.25,1.0,0.9235,0.1251,0.0959,0.0137,0.0012,0.0144,0.0662,0.0636,0.0556,0.0,0.3959,0.011,0.007,0.0029,,0.0084,0.0024,0.135463,0.0556,0.3959,0.140439,0.192258,0.199783,0.179924,0.392041,0.0643205,3.75754,0.212803,0.0,-0.000574534,0.0121408,-0.104837,13.3132,-0.000574534,0.0,-0.1042352889198809,0.0040000001899898,-0.00691282,999.0,,,,sa3024339,-0.5244213012662604,-inf
Reylin Perez,DET,0.25,1.0,0.9277,0.1293,0.1,0.0173,0.0019,0.0102,0.0634,0.0586,0.0524,0.0,0.3553,0.01,0.007,0.0029,,0.0138,0.0039,0.139377,0.0524,0.3553,0.147481,0.192258,0.195214,0.177627,0.387472,0.055837,4.23181,0.209241,0.0,-0.000101254,0.0102924,-0.106686,9.92814,-0.000101254,0.0,-0.1031623492308426,0.0040000001899898,-0.00679844,999.0,,,,sa3019204,-0.5244453818089634,-inf
Yaikel Mijares,CLE,0.25,1.0,0.9267,0.1283,0.1017,0.0161,0.0014,0.0091,0.0626,0.0573,0.0524,0.0,0.3582,0.011,0.007,0.0029,,0.0127,0.0035,0.138448,0.0524,0.3582,0.146287,0.192258,0.188303,0.175285,0.38056,0.0498543,4.15738,0.210452,0.0,-0.000180561,0.00840701,-0.108571,8.33289,-0.000180561,0.0,-0.105066951669869,0.0120000001043081,-0.00616893,999.0,,,,sa3021181,-0.5245356708337896,-inf
Browm Martinez,NYY,0.25,1.0,0.936,0.1375,0.1098,0.0155,0.0013,0.011,0.0664,0.0619,0.0421,0.0,0.333,0.012,0.007,0.0029,,0.0168,0.0047,0.146902,0.0421,0.333,0.126426,0.192157,0.201603,0.179042,0.39376,0.0547009,4.30875,0.211185,0.0,0.000162902,0.0114313,-0.105547,9.72637,0.000162902,0.0,-0.1031290567916585,-0.0120000001043081,-0.00844745,999.0,,,,sa3024323,-0.5246797107948067,-inf
Andry Batista,TEX,0.25,1.0,0.9157,0.1171,0.0903,0.0127,0.0019,0.0122,0.0647,0.058,0.0644,0.003,0.4265,0.01,0.007,0.0029,,0.0091,0.0025,0.12788,0.0644,0.4265,0.150996,0.192057,0.185869,0.174118,0.377926,0.0579884,4.07118,0.216736,0.0,-0.000468721,0.0074678,-0.10951,6.28613,-0.000468721,0.0,-0.1076970369904302,0.0040000001899898,-0.00726678,999.0,,,,sa3023956,-0.5253504817709522,-inf
Leonardo Pineda,TBR,0.25,1.0,0.9273,0.1286,0.0998,0.0161,0.0013,0.0114,0.0637,0.0599,0.0528,0.0,0.3705,0.01,0.007,0.0029,,0.0105,0.0029,0.138682,0.0528,0.3705,0.14251,0.191957,0.19573,0.177727,0.387686,0.0570473,3.94787,0.212165,0.0,-0.000357826,0.0103728,-0.106605,12.8578,-0.000357826,0.0,-0.100066808226984,0.0040000001899898,-0.00647874,999.0,,,,sa3023721,-0.5257356152049892,-inf
Alexander Mambel,BOS,0.25,1.0,0.9581,0.1593,0.1216,0.0196,0.0018,0.0164,0.0705,0.0756,0.021,0.0,0.2611,0.011,0.007,0.0029,,0.0087,0.0024,0.166267,0.021,0.2611,0.080429,0.191856,0.241937,0.191227,0.433794,0.0756706,3.9432,0.207824,0.0,-0.000444291,0.0212383,-0.0957398,12.5081,-0.000444291,0.0,-0.100553347117966,-0.0209999997168779,-0.00911094,999.0,,,,sa3023730,-0.525861186868935,-inf
Heison Sanchez,DET,0.25,1.0,0.9338,0.1351,0.1087,0.0179,0.0025,0.006,0.0599,0.0546,0.0453,0.0,0.3366,0.011,0.007,0.0029,,0.0091,0.0026,0.144678,0.0453,0.3366,0.134581,0.191957,0.188477,0.174214,0.380434,0.0437995,4.05815,0.215814,0.0,-0.000535266,0.00754512,-0.109433,7.52708,-0.000535266,0.0,-0.1063436807598918,0.0040000001899898,-0.00712701,999.0,,,,sa3018930,-0.5260368620787965,-inf
Angel Perez,PIT,0.25,1.0,0.9277,0.1289,0.0983,0.0163,0.0014,0.0129,0.0649,0.0628,0.0514,0.0,0.3598,0.011,0.007,0.0029,,0.0084,0.0023,0.138946,0.0514,0.3598,0.142857,0.191856,0.20125,0.17965,0.393107,0.0623046,3.76681,0.206406,0.0,-0.000519827,0.0119203,-0.105058,7.9965,-0.000519827,0.0,-0.1105383039102889,0.0209999997168779,-0.00580806,999.0,,,,sa3021593,-0.5261362256519289,-inf
Yoerny Junco,STL,0.25,1.0,0.9434,0.1445,0.1188,0.0179,0.0016,0.0062,0.0616,0.0577,0.0367,0.0,0.3004,0.01,0.007,0.0029,,0.0109,0.0031,0.153169,0.0367,0.3004,0.12217,0.191756,0.195251,0.175455,0.387007,0.0420818,4.02259,0.214818,0.0,-0.000381716,0.00854408,-0.108434,9.22769,-0.000381716,0.0,-0.1089279355073813,0.0040000001899898,-0.00739747,999.0,,,,sa3021065,-0.5267544956870439,-inf
Drew Bowser,CHC,0.25,1.0,0.9275,0.1294,0.0922,0.0187,0.0015,0.0169,0.0689,0.0686,0.0526,0.0,0.4341,0.01,0.007,0.0029,,0.0077,0.0022,0.139515,0.0526,0.4341,0.12117,0.192558,0.217466,0.185764,0.410025,0.0779515,3.72171,0.232678,0.0,-0.000572761,0.0168414,-0.100137,17.2441,-0.000572761,0.0,-0.0995329223223961,-0.0209999997168779,-0.00900912,999.0,,,,sa3022594,-0.5230695815171513,-inf
Carlos Sanchez,MIA,0.25,1.0,0.9321,0.1314,0.1036,0.0156,0.0015,0.0108,0.0618,0.0594,0.048,0.001,0.3151,0.01,0.007,0.0029,,0.0092,0.0026,0.140972,0.048,0.3151,0.152333,0.189951,0.195794,0.175712,0.385745,0.0548224,3.78754,0.196673,0.0,-0.00048054,0.00875053,-0.108228,5.31049,-0.00048054,0.0,-0.1137109617993701,0.0209999997168779,-0.00613573,999.0,,,,sa3018613,-0.534038249936873,-inf
Kevin Dume,ATH,0.25,1.0,0.9222,0.1215,0.0947,0.0139,0.0011,0.0118,0.0618,0.0571,0.0589,0.001,0.4131,0.009,0.007,0.0029,,0.006,0.0017,0.13175,0.0589,0.4131,0.14258,0.189951,0.187595,0.17393,0.377546,0.0558447,3.11807,0.217529,0.0,-0.000763926,0.00731647,-0.109662,10.1067,-0.000763926,0.0,-0.1036207262659445,-0.0209999997168779,-0.00942773,999.0,,,,sa3021054,-0.5341284479467788,-inf
Yendry Rojas,SDP,0.25,1.0,0.9323,0.1316,0.1083,0.0162,0.0012,0.0059,0.0614,0.0544,0.0468,0.0,0.3018,0.011,0.007,0.0029,,0.0124,0.0034,0.141156,0.0468,0.3018,0.15507,0.189951,0.180092,0.17048,0.370043,0.038936,3.94324,0.199018,0.0,-0.000207953,0.0045396,-0.112438,8.08791,-0.000207953,0.0,-0.1101171224290737,0.0040000001899898,-0.00752028,999.0,,,,sa3018418,-0.5341354532480767,-inf
Deward Tovar,TEX,0.25,1.0,0.9328,0.1302,0.0989,0.016,0.0014,0.0139,0.0655,0.0633,0.0483,0.0,0.411,0.009,0.007,0.0029,,0.0078,0.0022,0.13958,0.0483,0.411,0.117518,0.188045,0.204438,0.178272,0.392484,0.0648585,3.71901,0.225869,0.0,-0.00056381,0.0108109,-0.106167,9.2079,-0.00056381,0.0,-0.1044490066124126,-0.0120000001043081,-0.00858377,999.0,,,,sa3021237,-0.5417254652748013,-inf
Frandy Lafond,MIL,0.25,1.0,0.9308,0.1281,0.0979,0.0143,0.0014,0.0146,0.0661,0.0649,0.0463,0.0,0.3806,0.013,0.007,0.0029,,0.0129,0.0036,0.137624,0.0463,0.3806,0.12165,0.187945,0.203159,0.178194,0.391104,0.065535,4.27485,0.209178,0.0,-0.000118712,0.0107487,-0.106229,9.23141,-0.000118712,0.0,-0.1086604760785121,-0.0120000001043081,-0.00902229,999.0,,,,sa3024956,-0.5419250562635068,-inf
Luis Marinez,ATH,0.25,1.0,0.9182,0.1155,0.0855,0.0165,0.0014,0.0122,0.0628,0.0571,0.0609,0.002,0.415,0.011,0.007,0.0029,,0.0094,0.0026,0.12579,0.0609,0.415,0.146747,0.187945,0.186778,0.172674,0.374724,0.0609889,3.86576,0.20743,0.0,-0.000399499,0.0063055,-0.110673,9.22314,-0.000399499,0.0,-0.1042672609037254,-0.0209999997168779,-0.0094945,999.0,,,,sa3016821,-0.542210474971818,-inf
Carlos Altuve,CHC,0.25,1.0,0.9305,0.1278,0.1037,0.0137,0.0015,0.0089,0.0617,0.0572,0.0486,0.001,0.3415,0.011,0.007,0.0029,,0.009,0.0025,0.137346,0.0486,0.3415,0.142313,0.187945,0.183987,0.170636,0.371932,0.0466416,3.84812,0.202521,0.0,-0.000493456,0.00466533,-0.112313,7.0618,-0.000493456,0.0,-0.1116296616382896,-0.0209999997168779,-0.0102584,999.0,,,,sa3019101,-0.54234282954888,-inf
Henniel Alcala,CHC,0.25,1.0,0.9324,0.1295,0.1035,0.0142,0.0013,0.0106,0.0631,0.0601,0.0457,0.003,0.3177,0.012,0.007,0.0029,,0.008,0.0022,0.138889,0.0457,0.3177,0.143846,0.187744,0.19112,0.171946,0.378864,0.0522308,3.52484,0.194567,0.0,-0.000539595,0.00571945,-0.111259,7.94331,-0.000539595,0.0,-0.1106216851039789,0.0209999997168779,-0.00581667,999.0,,,,sa3022284,-0.5431080587424109,-inf
Brahian Silva,PHI,0.25,1.0,0.9208,0.1179,0.0932,0.0141,0.0013,0.0094,0.0629,0.056,0.0573,0.0,0.3574,0.012,0.007,0.0029,,0.0101,0.0028,0.128041,0.0573,0.3574,0.160325,0.187744,0.176911,0.169818,0.364656,0.0488705,4.01061,0.193405,0.0,-0.000396537,0.00400727,-0.112971,3.37641,-0.000396537,0.0,-0.1159397604933474,-0.0289999991655349,-0.0115298,999.0,,,,sa3016753,-0.5431106115700853,-inf
Jose Pirela,CLE,0.25,1.0,0.9308,0.1278,0.0941,0.0158,0.0011,0.0168,0.0668,0.0671,0.0473,0.001,0.39,0.012,0.007,0.0029,,0.0103,0.0029,0.137301,0.0473,0.39,0.121282,0.187644,0.210786,0.180224,0.398431,0.0734852,3.76671,0.20904,0.0,-0.000317324,0.012382,-0.104596,11.8069,-0.000317324,0.0,-0.1012287248740904,0.0040000001899898,-0.00659875,999.0,,,,sa3021191,-0.5431484046159653,-inf
Israfell Bautista,TBR,0.25,1.0,0.9466,0.1435,0.12,0.0166,0.0017,0.0052,0.0619,0.0552,0.0335,0.0,0.2934,0.01,0.007,0.0029,,0.0326,0.0089,0.151595,0.0335,0.2934,0.114179,0.187544,0.189203,0.170773,0.376747,0.0376083,5.33077,0.211145,0.0,0.00162503,0.00477561,-0.112202,7.96601,0.00162503,0.0,-0.1036811461672186,0.0040000001899898,-0.00685203,999.0,,,,sa3024116,-0.5433381023616298,-inf
Angel Gonzalez,MIL,0.25,1.0,0.9217,0.1187,0.0919,0.0133,0.0015,0.012,0.0636,0.0595,0.0564,0.0,0.3701,0.012,0.007,0.0029,,0.0107,0.003,0.128784,0.0564,0.3701,0.152391,0.187644,0.185527,0.172704,0.373171,0.056743,4.03243,0.195207,0.0,-0.000340174,0.00632956,-0.110649,5.53586,-0.000340174,0.0,-0.1133011090569198,-0.0120000001043081,-0.00950156,999.0,,,,sa3024132,-0.5433814552635073,-inf
Angel Rodriguez,PIT,0.25,1.0,0.9378,0.1348,0.1052,0.017,0.0016,0.0109,0.0628,0.0613,0.0393,0.0,0.362,0.013,0.007,0.0029,,0.0094,0.0026,0.143741,0.0393,0.362,0.108564,0.187644,0.200043,0.175922,0.387687,0.056302,3.93404,0.216646,0.0,-0.000416073,0.00891962,-0.108058,5.48714,-0.000416073,0.0,-0.1134352564695291,-0.0120000001043081,-0.00951542,999.0,,,,sa3019618,-0.5434552674484375,-inf
Jose Contreras,TBR,0.25,1.0,0.9314,0.1283,0.0977,0.0167,0.0015,0.0124,0.0637,0.0613,0.0477,0.003,0.377,0.011,0.007,0.0029,,0.0103,0.0029,0.13775,0.0477,0.377,0.126525,0.187544,0.19884,0.174649,0.386384,0.0610908,3.9873,0.211111,0.0,-0.000325216,0.00789538,-0.109083,10.6926,-0.000325216,0.0,-0.1025116277160123,-0.0120000001043081,-0.00838368,999.0,,,,sa3018567,-0.5437767554121037,-inf
Yaxson Lucena,STL,0.25,1.0,0.9415,0.1384,0.1091,0.0151,0.0013,0.0129,0.0647,0.0648,0.0376,0.0,0.3265,0.011,0.007,0.0029,,0.0086,0.0024,0.146999,0.0376,0.3265,0.115161,0.187544,0.206904,0.177993,0.394448,0.0599044,3.58794,0.206042,0.0,-0.00049665,0.0105869,-0.106391,10.936,-0.00049665,0.0,-0.1070000103209167,-0.0120000001043081,-0.0088508,999.0,,,,sa3024326,-0.5437809031823709,-inf
Alex Acosta,NYM,0.25,1.0,0.9351,0.1319,0.1021,0.0151,0.0014,0.0133,0.066,0.0643,0.044,0.0,0.3482,0.011,0.007,0.0029,,0.0091,0.0025,0.141054,0.044,0.3482,0.126364,0.187444,0.202866,0.177208,0.39031,0.0618116,3.93711,0.204271,0.0,-0.000432415,0.00995514,-0.107023,12.4535,-0.000432415,0.0,-0.1051211492740549,-0.0120000001043081,-0.00865676,999.0,,,,sa3021176,-0.544151971801985,-inf
Railin Familia,LAD,0.25,1.0,0.9268,0.1236,0.0966,0.0142,0.001,0.0118,0.0662,0.0615,0.0523,0.0,0.3582,0.011,0.007,0.0029,,0.0087,0.0024,0.133362,0.0523,0.3582,0.146008,0.187444,0.189038,0.173228,0.376481,0.0556755,3.68081,0.198297,0.0,-0.000494014,0.00675136,-0.110227,7.95909,-0.000494014,0.0,-0.1105572312953881,0.0209999997168779,-0.00581002,999.0,,,,sa3021649,-0.5442338649404227,-inf
Yovanny Rodriguez,NYM,0.25,1.0,0.9228,0.1203,0.0939,0.0148,0.0015,0.0102,0.0638,0.0579,0.0573,0.0,0.3418,0.01,0.007,0.0029,,0.0087,0.0024,0.130364,0.0573,0.3418,0.167642,0.188146,0.182922,0.171837,0.371067,0.0525574,3.85265,0.19055,0.0,-0.000504274,0.00563184,-0.111346,8.83814,-0.000504274,0.0,-0.1095163114368915,0.0209999997168779,-0.00570251,999.0,,,,sa3023720,-0.5414609507188906,-inf
Eddson Martinez,SDP,0.25,1.0,0.9213,0.1181,0.0933,0.0139,0.001,0.0099,0.0624,0.0559,0.0578,0.0,0.389,0.011,0.007,0.0029,,0.0111,0.0031,0.128188,0.0578,0.389,0.148586,0.187444,0.177684,0.169828,0.365127,0.0494953,3.80862,0.204382,0.0,-0.000314882,0.00401493,-0.112963,7.64915,-0.000314882,0.0,-0.1107487208209931,0.0040000001899898,-0.00758551,999.0,,,,sa3024140,-0.5442953895458217,-inf
Jonathan Rivero,PIT,0.25,1.0,0.9327,0.1293,0.1044,0.0156,0.0012,0.0081,0.0603,0.0563,0.0474,0.0,0.3266,0.01,0.007,0.0029,,0.0085,0.0024,0.13863,0.0474,0.3266,0.145132,0.187243,0.183982,0.170491,0.371225,0.0453522,3.50821,0.200331,0.0,-0.000549009,0.00454856,-0.11243,1.83182,-0.000549009,0.0,-0.1179392544436268,-0.0289999991655349,-0.0117363,999.0,,,,sa3021150,-0.5452818327521181,-inf
Albert Jimenez,SFG,0.25,1.0,0.9453,0.1418,0.1095,0.0186,0.0017,0.012,0.0639,0.0641,0.0348,0.0,0.3327,0.01,0.007,0.0029,,0.0075,0.0021,0.150005,0.0348,0.3327,0.104599,0.187143,0.211361,0.178881,0.398504,0.0613562,3.70574,0.213627,0.0,-0.000568314,0.0113012,-0.105677,12.0325,-0.000568314,0.0,-0.1057605135720223,0.0040000001899898,-0.00707034,999.0,,,,sa3023780,-0.5455028112384188,-inf
Anderson Machado,ATH,0.25,1.0,0.9372,0.1337,0.1075,0.0157,0.0014,0.0091,0.0609,0.0569,0.0409,0.0,0.3255,0.012,0.007,0.0029,,0.0102,0.0028,0.142659,0.0409,0.3255,0.125653,0.187143,0.191528,0.172685,0.378671,0.048869,3.96933,0.204396,0.0,-0.000359962,0.0063142,-0.110664,9.23074,-0.000359962,0.0,-0.1042190218868199,0.0040000001899898,-0.00690758,999.0,,,,sa3015765,-0.5455917430265083,-inf
Bairon Ledesma,COL,0.25,1.0,0.936,0.1766,0.1448,0.0218,0.0024,0.0077,0.0725,0.066,0.0451,0.0,0.2323,0.009,0.007,0.0029,,0.0131,0.0037,0.188675,0.0451,0.2323,0.194146,0.231371,0.24188,0.212795,0.473251,0.0532051,4.00895,0.240256,0.0,-0.000448327,0.0385975,-0.0783805,19.7872,-0.000448327,0.0,-0.0963674215017817,0.0040000001899898,-0.00610025,999.0,,,,sa3021320,-0.364180668723067,-inf
Omar Mejia,KCR,0.25,1.0,0.9341,0.1305,0.1071,0.0157,0.0015,0.0062,0.0602,0.0539,0.046,0.0,0.345,0.01,0.007,0.0029,,0.0106,0.003,0.139707,0.046,0.345,0.133333,0.187042,0.179638,0.168609,0.366681,0.0399315,4.00831,0.210714,0.0,-0.000382273,0.00303424,-0.113944,-2.0747,-0.000382273,0.0,-0.117177127773175,0.0040000001899898,-0.00824586,999.0,,,,sa3023773,-0.5461173350540279,-inf
Luis Corobo,MIL,0.25,1.0,0.9408,0.137,0.1057,0.015,0.0014,0.015,0.0669,0.0681,0.0383,0.0,0.2995,0.011,0.007,0.0029,,0.0122,0.0034,0.145621,0.0383,0.2995,0.12788,0.186842,0.212479,0.179821,0.399321,0.066858,3.97808,0.192642,0.0,-0.000160347,0.0120579,-0.10492,10.3262,-0.000160347,0.0,-0.107392940291902,0.0209999997168779,-0.00548322,999.0,,,,sa3024153,-0.5464219858301462,-inf
Breyias Dean,MIA,0.25,1.0,0.9251,0.1214,0.0943,0.0154,0.0012,0.0105,0.0597,0.0561,0.05,0.0,0.4218,0.015,0.007,0.0029,,0.0079,0.0022,0.131229,0.05,0.4218,0.11854,0.186942,0.184521,0.17165,0.371463,0.0532915,3.69424,0.221889,0.0,-0.000568277,0.00548135,-0.111497,2.57662,-0.000568277,0.0,-0.1170678872731514,-0.0209999997168779,-0.0108201,999.0,,,,sa3021294,-0.5464625815962361,-inf
Rafael Martinez,NYY,0.25,1.0,0.942,0.1383,0.1145,0.0169,0.0014,0.0056,0.0609,0.0554,0.0381,0.0,0.2916,0.01,0.007,0.0029,,0.0109,0.0031,0.146815,0.0381,0.2916,0.130658,0.186942,0.185669,0.16981,0.372611,0.0388535,3.82772,0.20359,0.0,-0.000358828,0.00400054,-0.112978,3.23216,-0.000358828,0.0,-0.1110815185529645,0.0040000001899898,-0.00761632,999.0,,,,sa3021645,-0.5465190001566387,-inf
Randy Perea,DET,0.25,1.0,0.9337,0.1299,0.1022,0.0161,0.0015,0.01,0.0618,0.0576,0.0464,0.0,0.3997,0.01,0.007,0.0029,,0.0175,0.0049,0.139124,0.0464,0.3997,0.116087,0.186842,0.191603,0.172867,0.378445,0.0524794,4.51075,0.2258,0.0,0.00026373,0.00646126,-0.110517,6.57982,0.00026373,0.0,-0.1066285423876252,-0.0120000001043081,-0.00880887,999.0,,,,sa3016344,-0.5465389604257754,-inf
Dariel Arias,CLE,0.25,1.0,0.9428,0.1391,0.1147,0.0168,0.0013,0.0063,0.0598,0.0564,0.0363,0.0,0.2719,0.011,0.007,0.0029,,0.0095,0.0026,0.147539,0.0363,0.2719,0.133505,0.186942,0.188163,0.170619,0.375105,0.0406237,3.66386,0.197737,0.0,-0.000431589,0.00465146,-0.112327,5.05067,-0.000431589,0.0,-0.1090735339093953,0.0120000001043081,-0.00658272,999.0,,,,sa3024331,-0.5465453733095449,-inf
Aaron Pinero,TBR,0.25,1.0,0.9405,0.1368,0.1132,0.0169,0.0014,0.0053,0.0586,0.054,0.0386,0.0,0.2935,0.011,0.007,0.0029,,0.0087,0.0024,0.145455,0.0386,0.2935,0.131516,0.186942,0.183307,0.169112,0.370249,0.0378522,3.55795,0.202713,0.0,-0.000516902,0.00343844,-0.11354,6.79737,-0.000516902,0.0,-0.1071602507145144,0.0040000001899898,-0.00721134,999.0,,,,sa3023783,-0.5466344398067163,-inf
Jose Fernandez,TOR,0.25,1.0,0.9352,0.1314,0.1058,0.0176,0.0014,0.0065,0.0605,0.0553,0.0439,0.0,0.3105,0.011,0.007,0.0029,,0.0114,0.0032,0.140505,0.0439,0.3105,0.141385,0.186842,0.183062,0.169578,0.369904,0.0425577,3.86158,0.199776,0.0,-0.000284333,0.00381411,-0.113164,4.42354,-0.000284333,0.0,-0.1096438355161808,-0.0289999991655349,-0.010876,999.0,,,,sa3018581,-0.5468868521097915,-inf
Rafael Castillo,MIA,0.25,1.0,0.9171,0.1133,0.0936,0.0138,0.0014,0.0045,0.0551,0.0464,0.063,0.0,0.4,0.01,0.007,0.0029,,0.0095,0.0026,0.123542,0.063,0.4,0.1575,0.186842,0.156362,0.162377,0.343204,0.0328208,3.75904,0.209392,0.0,-0.000467894,-0.00198224,-0.11896,-3.66484,-0.000467894,0.0,-0.1244310938054695,0.0120000001043081,-0.00817238,999.0,,,,sa3021642,-0.547134307776277,-inf
Starlin Aguilar,SEA,0.25,1.0,0.9404,0.1365,0.1081,0.0169,0.0012,0.0103,0.0612,0.0598,0.0397,0.0,0.3358,0.01,0.007,0.0029,,0.0097,0.0027,0.145151,0.0397,0.3358,0.118225,0.186742,0.198533,0.174599,0.385274,0.0533815,3.63105,0.209879,0.0,-0.000398941,0.0078548,-0.109123,12.9864,-0.000398941,0.0,-0.0999607221747282,-0.0289999991655349,-0.00987595,999.0,,,,sa3015722,-0.5471868102589966,-inf
Carlos Concepcion,SFG,0.25,1.0,0.9363,0.1329,0.1027,0.0166,0.0016,0.012,0.063,0.0614,0.0428,0.0,0.3969,0.011,0.007,0.0029,,0.0084,0.0024,0.141942,0.0428,0.3969,0.107836,0.187243,0.201538,0.176443,0.388781,0.0595963,3.77738,0.226235,0.0,-0.00052718,0.00933944,-0.107639,10.392,-0.00052718,0.0,-0.1076811019447632,-0.0120000001043081,-0.00892114,999.0,,,,sa3021266,-0.5450920691244792,-inf
Amauri Ramirez,HOU,0.25,1.0,0.9361,0.1336,0.1039,0.0167,0.0018,0.0112,0.0651,0.0622,0.044,0.0,0.3315,0.01,0.007,0.0029,,0.0097,0.0027,0.14272,0.044,0.3315,0.13273,0.188146,0.200299,0.176412,0.388445,0.0575793,3.98762,0.203864,0.0,-0.000399731,0.00931405,-0.107664,9.42747,-0.000399731,0.0,-0.1040337007725611,0.0040000001899898,-0.00688844,999.0,,,,sa3023778,-0.5413501235940651,-inf
Alexander Rincon,BAL,0.25,1.0,0.9494,0.1469,0.1175,0.0169,0.0016,0.0109,0.0655,0.0645,0.0307,0.0,0.3159,0.01,0.007,0.0029,,0.0123,0.0034,0.154729,0.0307,0.3159,0.0971827,0.188146,0.210343,0.178562,0.398489,0.0556141,4.2453,0.21601,0.0,-0.000165603,0.0110446,-0.105934,12.019,-0.000165603,0.0,-0.1008343388675712,0.0040000001899898,-0.00655801,999.0,,,,sa3024142,-0.5412528124063092,-inf
Arison Jimenez,TBR,0.25,1.0,0.9304,0.1279,0.0975,0.015,0.0014,0.014,0.065,0.0632,0.0487,0.0,0.3602,0.011,0.007,0.0029,,0.0112,0.0031,0.137468,0.0487,0.3602,0.135203,0.188146,0.201741,0.177702,0.389887,0.0642734,4.07167,0.202237,0.0,-0.000256209,0.0103525,-0.106626,12.8401,-0.000256209,0.0,-0.099985448672669,0.0040000001899898,-0.00647034,999.0,,,,sa3015625,-0.5412011516352391,-inf
Angel Brachi,TBR,0.25,1.0,0.9417,0.141,0.1184,0.0163,0.0016,0.0047,0.0594,0.0541,0.0334,0.003,0.2784,0.015,0.007,0.0029,,0.0132,0.0037,0.149729,0.0334,0.2784,0.119971,0.189951,0.185409,0.169773,0.37536,0.0356802,4.26677,0.204778,0.0,-0.000151302,0.00397092,-0.113007,7.26274,-0.000151302,0.0,-0.1062621732999105,0.0120000001043081,-0.00629237,999.0,,,,sa3023784,-0.5341700851678263,-inf
Dennys Riera,SFG,0.25,1.0,0.9373,0.1364,0.1083,0.0189,0.0017,0.0075,0.0613,0.0573,0.0408,0.0,0.316,0.012,0.007,0.0029,,0.0083,0.0023,0.145524,0.0408,0.316,0.129114,0.18975,0.193321,0.174538,0.383072,0.0477969,3.79523,0.207635,0.0,-0.000542984,0.00780613,-0.109172,9.10977,-0.000542984,0.0,-0.1092302134493365,0.0040000001899898,-0.00742869,999.0,,,,sa3019675,-0.5350212395170167,-inf
Alfredo Alcantara,CIN,0.25,1.0,0.9267,0.1257,0.0967,0.0154,0.001,0.0126,0.0649,0.0612,0.0524,0.001,0.3809,0.011,0.007,0.0029,,0.009,0.0025,0.135643,0.0524,0.3809,0.137569,0.18965,0.195209,0.176025,0.384859,0.0595662,3.61352,0.209367,0.0,-0.0004682,0.00900264,-0.107975,1.66883,-0.0004682,0.0,-0.1180533602600917,0.0120000001043081,-0.0075137,999.0,,,,sa3022184,-0.5351751615331477,-inf
Edrei Campos,BAL,0.25,1.0,0.9464,0.1453,0.1166,0.0185,0.0014,0.0088,0.0651,0.0621,0.0347,0.0,0.2672,0.009,0.007,0.0029,,0.0138,0.004,0.153529,0.0347,0.2672,0.129865,0.18955,0.203931,0.177186,0.39348,0.0504015,4.09538,0.201506,0.0,-0.000125181,0.00993688,-0.107041,11.0509,-0.000125181,0.0,-0.1019016020582057,0.0040000001899898,-0.00666824,999.0,,,,sa3018550,-0.5355427674812464,-inf
Moises Gallardo,WSN,0.25,1.0,0.9256,0.1244,0.0913,0.0163,0.0014,0.0154,0.0661,0.0645,0.0535,0.0,0.3881,0.011,0.007,0.0029,,0.0105,0.0029,0.134399,0.0535,0.3881,0.137851,0.189449,0.204948,0.18005,0.394398,0.0705488,4.00321,0.20601,0.0,-0.000304158,0.0122426,-0.104735,11.2165,-0.000304158,0.0,-0.1064721002767328,-0.0120000001043081,-0.00879628,999.0,,,,sa3017695,-0.5358199665009313,-inf
Alessandro Duran,SFG,0.25,1.0,0.9313,0.1302,0.1056,0.0157,0.0015,0.0074,0.0605,0.0553,0.0488,0.0,0.3122,0.01,0.007,0.0029,,0.0083,0.0023,0.139805,0.0488,0.3122,0.15631,0.18955,0.183722,0.171685,0.373271,0.0439171,3.73131,0.198481,0.0,-0.000569029,0.00550955,-0.111469,7.18923,-0.000569029,0.0,-0.1115528403315693,0.0209999997168779,-0.00591284,999.0,,,,sa3018521,-0.535866451385214,-inf
Cristopfer Gonzalez,HOU,0.25,1.0,0.9331,0.1318,0.1022,0.0171,0.0015,0.011,0.0652,0.0614,0.047,0.0,0.3408,0.01,0.007,0.0029,,0.0104,0.0029,0.14125,0.047,0.3408,0.137911,0.189349,0.198157,0.176596,0.387506,0.0569071,4.04419,0.205337,0.0,-0.000350992,0.00946207,-0.107516,9.55683,-0.000350992,0.0,-0.1038369415036868,-0.0209999997168779,-0.00945006,999.0,,,,sa3021116,-0.5364103832380147,-inf
